,price_per_square,squares,max_floor,latitude,longitude,Nevskii prospekt,parkings_1km,rent_per_m,Pushkinsky,Primorsky,Tsentralny,Kalininsky,Krasnogvardeysky,Admiralteysky,Vyborgsky,Frunzensky,Nevsky,Petrogradsky,Vasileostrovsky,Krasnoselsky,Kirovsky,Moskovsky,population,mean_distr_pps,metro_1km,metro_5km,metro_10km
623,358572.0,70.0,25.0,30.21558,59.984278,12.62,101.0,86020.0,246.62,243.79,241.15,238.35,237.79,235.2,235.37,236.1,236.4,236.28,234.9,232.87,231.6,229.43,226.71,225.04,1,6,17
624,180000.0,70.0,25.0,30.364045,59.811609,7.76,31.0,136990.0,289.96,292.78,295.39,298.2,298.74,301.31,301.09,300.28,299.9,299.93,301.32,303.36,304.64,306.8,309.56,311.15,0,6,39
625,319874.0,70.0,25.0,30.371195,59.926463,4.91,62.0,196000.0,76.99,74.65,72.69,70.08,69.78,67.68,68.21,69.33,69.98,70.26,69.01,67.2,66.06,64.19,61.67,60.62,0,22,53
626,342643.2,70.0,25.0,30.373863,59.927455,5.2,67.0,120000.0,39.51,38.87,38.83,37.81,38.08,37.9,38.71,39.77,40.57,41.25,40.91,40.52,40.3,40.11,39.72,40.37,0,22,53
627,292858.0,70.0,26.0,30.407065,59.858381,9.84,45.0,150580.0,81.88,84.18,86.63,88.39,89.07,91.13,91.56,91.71,92.03,92.62,93.5,94.82,95.64,97.14,98.81,100.4,0,11,37
628,251954.8,70.0,1.0,30.221482,60.000726,12.14,82.0,60000.0,193.66,190.97,188.53,185.73,185.25,182.76,183.07,183.97,184.4,184.43,183.04,181.01,179.73,177.58,174.82,173.27,0,6,17
629,264454.8,70.0,1.0,30.241443,60.030056,10.53,88.0,80000.0,23.31,20.72,18.13,16.35,15.67,13.84,13.3,13.02,12.67,12.1,11.23,10.14,9.64,9.04,9.32,9.09,0,6,24
630,253562.0,70.2,28.0,30.312392,60.06927,7.0,58.0,150297.6,267.11,266.48,265.44,265.46,265.0,264.37,263.62,262.76,262.05,261.33,261.28,261.16,261.09,260.82,260.76,259.89,0,6,41
631,287340.0,70.3,14.0,30.334957,60.035535,5.27,65.0,188240.0,76.69,74.34,71.9,70.25,69.57,67.66,67.17,66.92,66.55,65.95,65.13,63.94,63.24,61.99,60.75,59.36,1,13,48
632,139474.6,70.5,1.0,30.352528,59.919121,2.94,44.0,100000.0,134.47,136.7,138.6,141.2,141.51,143.65,143.13,142.03,141.41,141.18,142.46,144.35,145.54,147.52,150.15,151.4,5,32,54
633,107802.0,70.5,1.0,30.359041,59.808794,7.59,19.0,95000.0,311.18,314.02,316.65,319.45,320.0,322.57,322.36,321.54,321.14,321.15,322.54,324.57,325.85,328.0,330.76,332.29,0,7,39
634,249170.0,70.7,9.0,30.334445,59.770851,8.57,4.0,190000.0,313.35,311.9,310.06,309.07,308.44,306.87,306.29,305.83,305.31,304.64,304.08,303.18,302.6,301.47,300.21,298.76,0,2,36
635,304300.4,70.7,14.0,30.347659,59.904053,2.8,55.0,265000.0,226.91,225.75,224.27,223.84,223.3,222.32,221.6,220.88,220.23,219.52,219.27,218.88,218.65,218.15,217.8,216.8,1,31,54
636,323666.0,70.75,1.0,30.35128,59.967502,3.16,57.0,113118.0,106.5,109.31,111.93,114.73,115.28,117.86,117.68,116.92,116.6,116.7,118.09,120.13,121.4,123.57,126.3,127.96,2,30,53
637,76272.0,70.8,1.0,30.244308,60.072444,11.27,21.0,126520.0,65.99,63.15,60.37,57.86,57.18,54.66,54.53,54.89,54.93,54.6,53.33,51.46,50.31,48.33,45.98,44.24,0,3,21
638,294106.6,70.8,13.0,30.358529,59.804961,7.74,13.0,80000.0,295.53,298.23,300.65,303.45,303.91,306.35,305.99,305.02,304.52,304.41,305.77,307.76,309.0,311.08,313.8,315.16,0,6,39
639,220339.0,70.8,13.0,30.41594,59.847268,11.01,41.0,132444.0,64.88,62.15,59.69,56.88,56.4,53.93,54.25,55.18,55.65,55.72,54.34,52.33,51.07,48.95,46.2,44.75,1,9,28
640,225989.0,70.8,14.0,30.41594,59.847268,11.01,41.0,117244.0,64.88,62.15,59.69,56.88,56.4,53.93,54.25,55.18,55.65,55.72,54.34,52.33,51.07,48.95,46.2,44.75,1,9,28
641,97336.4,71.0,1.0,30.405978,59.719555,14.78,21.0,160000.0,266.52,268.68,270.98,272.39,273.05,274.77,275.33,275.7,276.14,276.77,277.47,278.48,279.08,280.14,281.12,282.4,0,0,7
642,126620.0,71.0,8.0,30.325812,59.854716,4.16,37.0,270404.4,62.05,59.9,57.63,56.28,55.63,53.99,53.4,52.99,52.53,51.88,51.22,50.3,49.77,48.83,48.06,46.91,2,21,51
643,219719.0,71.0,14.0,30.41594,59.847268,11.01,41.0,111744.0,64.88,62.15,59.69,56.88,56.4,53.93,54.25,55.18,55.65,55.72,54.34,52.33,51.07,48.95,46.2,44.75,1,9,28
644,154433.4,71.0,1.0,30.383179,59.947077,6.25,21.0,90000.0,157.94,157.47,156.65,157.01,156.62,156.38,155.59,154.61,153.85,153.14,153.31,153.55,153.72,153.92,154.51,154.06,0,19,52
645,246237.0,71.07,8.0,30.25304,59.908868,8.35,26.0,101532.0,232.0,234.88,237.61,240.35,240.96,243.56,243.49,242.86,242.63,242.81,244.18,246.18,247.44,249.58,252.24,253.96,0,12,35
646,372192.0,71.2,5.0,30.27875,59.917745,5.47,28.0,135472.0,47.0,46.48,45.75,46.35,46.03,46.18,45.38,44.29,43.49,42.82,43.23,43.89,44.36,45.13,46.53,46.7,1,25,49
647,245352.8,71.3,3.0,30.32098,59.876174,3.12,77.0,149017.0,156.36,158.03,159.95,160.89,161.5,162.89,163.53,164.07,164.63,165.31,165.79,166.52,166.96,167.8,168.56,169.77,3,24,54
648,323665.0,71.45,1.0,30.35128,59.967502,3.16,57.0,130418.0,106.5,109.31,111.93,114.73,115.28,117.86,117.68,116.92,116.6,116.7,118.09,120.13,121.4,123.57,126.3,127.96,2,30,53
649,263300.0,71.7,5.0,30.37654,59.925128,5.51,67.0,116795.0,51.7,53.11,54.89,55.75,56.35,57.78,58.4,58.93,59.48,60.17,60.65,61.43,61.92,62.9,63.92,65.27,2,21,53
650,263300.0,71.7,5.0,30.37654,59.925128,5.51,67.0,116795.0,51.7,53.11,54.89,55.75,56.35,57.78,58.4,58.93,59.48,60.17,60.65,61.43,61.92,62.9,63.92,65.27,2,21,53
651,257900.0,71.9,24.0,30.277061,60.059683,8.26,28.0,117990.0,310.14,312.76,315.4,317.4,318.09,320.21,320.63,320.7,320.94,321.45,322.46,323.89,324.73,326.14,327.47,328.85,0,7,36
652,97336.4,72.0,2.0,30.206381,60.036016,14.19,21.0,158400.0,283.96,286.76,289.33,292.14,292.67,295.21,294.97,294.12,293.72,293.73,295.12,297.15,298.43,300.59,303.35,304.91,0,3,12
653,236543.8,72.0,2.0,30.416533,59.937373,9.93,49.0,252000.0,132.14,130.36,128.36,127.35,126.73,125.31,124.68,124.15,123.61,122.93,122.42,121.68,121.24,120.42,119.71,118.55,1,7,36
654,338889.0,72.0,4.0,30.313128,59.93594,1.57,30.0,279369.4,282.88,285.6,288.06,290.86,291.34,293.82,293.49,292.56,292.09,292.02,293.4,295.41,296.67,298.79,301.54,302.99,4,32,54
655,255556.0,72.0,20.0,30.230537,60.035962,11.73,82.0,112829.4,148.08,145.38,142.94,140.13,139.66,137.17,137.48,138.39,138.83,138.87,137.48,135.46,134.18,132.04,129.27,127.74,0,6,19
656,257500.0,72.0,24.0,30.28149,60.059418,7.95,24.0,134190.0,281.33,283.85,286.04,288.76,289.14,291.41,290.95,289.89,289.31,289.11,290.42,292.33,293.52,295.51,298.14,299.35,0,8,40
657,334928.0,72.0,25.0,30.220988,59.861503,12.3,36.0,141570.0,119.98,121.59,123.47,124.39,125.0,126.4,127.03,127.58,128.13,128.81,129.29,130.03,130.48,131.34,132.16,133.4,0,5,15
658,128988.0,72.1,9.0,30.447813,59.95593,13.45,16.0,125519.0,206.58,209.26,211.68,214.48,214.95,217.42,217.09,216.17,215.71,215.66,217.05,219.07,220.34,222.48,225.24,226.75,0,5,22
659,172992.0,72.2,1.0,30.344812,59.939825,1.96,22.0,87032.0,319.99,322.81,325.58,328.0,328.68,331.11,331.34,331.07,331.07,331.41,332.67,334.49,335.59,337.43,339.34,340.91,2,31,56
660,236000.6,72.2,19.0,30.230627,59.938257,10.75,59.0,200000.0,83.04,80.75,78.84,76.25,75.96,73.89,74.44,75.57,76.23,76.51,75.27,73.48,72.35,70.49,67.99,66.94,1,9,26
661,334000.0,72.2,25.0,30.220988,59.861973,12.29,35.0,130790.0,77.81,80.64,83.26,86.06,86.62,89.21,89.04,88.3,88.01,88.13,89.51,91.54,92.81,94.98,97.69,99.37,0,5,15
662,241078.6,72.3,4.0,30.271949,60.00029,6.92,83.0,395000.0,269.24,268.08,266.56,266.05,265.49,264.4,263.71,263.03,262.4,261.69,261.39,260.9,260.59,259.94,259.38,258.25,0,12,44
663,339000.0,72.4,25.0,30.220961,59.862483,12.29,34.0,130790.0,109.31,109.56,109.46,110.56,110.35,110.86,110.07,108.92,108.11,107.47,108.04,108.88,109.43,110.3,111.72,111.86,0,5,15
664,329000.0,72.5,25.0,30.220961,59.862483,12.29,34.0,130790.0,109.31,109.56,109.46,110.56,110.35,110.86,110.07,108.92,108.11,107.47,108.04,108.88,109.43,110.3,111.72,111.86,0,5,15
665,334000.0,72.5,25.0,30.220979,59.863007,12.28,34.0,130790.0,108.37,108.6,108.49,109.58,109.36,109.86,109.06,107.92,107.11,106.47,107.03,107.86,108.41,109.26,110.68,110.81,0,5,15
666,334000.0,72.5,25.0,30.220979,59.863007,12.28,34.0,130790.0,108.37,108.6,108.49,109.58,109.36,109.86,109.06,107.92,107.11,106.47,107.03,107.86,108.41,109.26,110.68,110.81,0,5,15
667,213000.0,72.5,25.0,30.479038,60.008378,17.4,32.0,117640.0,79.64,76.88,74.37,71.56,71.05,68.53,68.82,69.7,70.13,70.15,68.76,66.73,65.46,63.31,60.54,59.01,0,1,10
668,324000.0,72.6,25.0,30.220979,59.863007,12.28,34.0,130790.0,108.37,108.6,108.49,109.58,109.36,109.86,109.06,107.92,107.11,106.47,107.03,107.86,108.41,109.26,110.68,110.81,0,5,15
669,296314.6,72.8,7.0,30.37133,59.955471,5.02,30.0,210000.0,67.25,65.44,64.09,61.89,61.78,60.22,60.91,62.12,62.88,63.34,62.33,60.89,59.99,58.56,56.56,56.04,0,22,53
670,327000.0,72.8,25.0,30.220988,59.861973,12.29,35.0,130790.0,77.81,80.64,83.26,86.06,86.62,89.21,89.04,88.3,88.01,88.13,89.51,91.54,92.81,94.98,97.69,99.37,0,5,15
671,270000.0,72.82,11.0,30.378714,60.018349,7.26,41.0,168800.0,217.61,220.2,222.5,225.27,225.69,228.09,227.7,226.72,226.2,226.09,227.45,229.45,230.7,232.8,235.53,236.96,0,8,44
672,360993.0,72.91,18.0,30.194542,59.942894,14.76,20.0,104940.0,225.41,228.26,231.04,233.58,234.25,236.79,236.9,236.51,236.47,236.79,238.07,239.94,241.1,243.11,245.52,247.27,0,3,12
673,268392.2,73.0,1.0,30.389593,60.047083,9.22,57.0,144000.0,131.27,134.08,136.67,139.48,140.03,142.6,142.4,141.62,141.28,141.36,142.75,144.79,146.07,148.24,150.98,152.63,0,4,31
674,274860.4,73.0,1.0,30.474457,59.914268,16.41,37.0,330000.0,81.34,80.22,78.86,78.69,78.21,77.57,76.81,75.95,75.24,74.52,74.48,74.43,74.44,74.41,74.77,74.22,1,6,15
675,294521.0,73.0,5.0,30.344408,59.926715,1.96,63.0,119451.0,240.14,242.77,245.12,247.9,248.34,250.76,250.39,249.42,248.92,248.82,250.19,252.18,253.44,255.54,258.29,259.72,4,32,55
676,294521.0,73.0,5.0,30.344408,59.926715,1.96,63.0,119451.0,240.14,242.77,245.12,247.9,248.34,250.76,250.39,249.42,248.92,248.82,250.19,252.18,253.44,255.54,258.29,259.72,4,32,55
677,230137.0,73.0,11.0,30.269317,60.052339,8.59,30.0,164944.4,259.3,259.56,259.36,260.27,259.99,260.19,259.38,258.31,257.51,256.83,257.21,257.72,258.04,258.46,259.25,258.9,0,6,37
678,216473.0,73.0,25.0,30.449376,60.002517,14.11,10.0,126540.0,279.94,282.68,285.14,287.95,288.44,290.92,290.61,289.69,289.22,289.17,290.55,292.56,293.83,295.96,298.71,300.18,0,3,15
679,294125.2,73.1,2.0,30.36126,59.923302,3.83,46.0,40205.0,118.04,117.6,117.59,116.46,116.69,116.24,117.04,118.16,118.98,119.63,119.12,118.4,117.95,117.28,116.16,116.28,3,26,55
680,294118.0,73.1,5.0,30.313326,59.936724,1.55,31.0,202965.0,284.53,287.28,289.77,292.58,293.07,295.56,295.26,294.35,293.89,293.84,295.22,297.24,298.51,300.64,303.4,304.88,4,32,54
681,287737.0,73.1,9.0,30.335083,60.011441,4.04,58.0,146256.0,69.98,69.97,70.44,69.82,70.18,70.29,71.08,72.08,72.86,73.56,73.35,73.09,72.93,72.82,72.41,73.03,0,24,51
682,75137.0,73.2,1.0,30.244308,60.072444,11.27,21.0,110312.0,65.99,63.15,60.37,57.86,57.18,54.66,54.53,54.89,54.93,54.6,53.33,51.46,50.31,48.33,45.98,44.24,0,3,21
683,129903.2,73.2,2.0,30.385281,59.944143,6.47,22.0,40260.0,133.06,135.27,137.15,139.73,140.03,142.15,141.63,140.53,139.9,139.66,140.94,142.82,144.0,145.97,148.6,149.83,0,18,53
684,317000.0,73.2,25.0,30.220979,59.863007,12.28,34.0,130790.0,108.37,108.6,108.49,109.58,109.36,109.86,109.06,107.92,107.11,106.47,107.03,107.86,108.41,109.26,110.68,110.81,0,5,15
685,255798.2,73.3,17.0,30.337482,59.935295,1.13,31.0,120000.0,304.29,306.75,309.27,311.02,311.7,313.63,314.13,314.35,314.69,315.27,316.13,317.35,318.06,319.26,320.33,321.59,2,32,57
686,231551.4,73.4,2.0,30.303983,59.957683,2.82,43.0,40370.0,190.34,190.44,190.15,191.01,190.73,190.95,190.15,189.06,188.26,187.59,187.99,188.57,188.94,189.48,190.46,190.26,1,28,53
687,353742.0,73.5,7.0,30.301127,59.912368,3.13,55.0,130418.0,196.62,194.97,193.08,192.16,191.55,190.18,189.53,188.98,188.43,187.74,187.27,186.56,186.13,185.3,184.55,183.35,1,26,54
688,319728.0,73.5,7.0,30.302124,59.912414,3.03,58.0,101418.0,156.14,158.2,160.44,161.83,162.49,164.25,164.79,165.14,165.57,166.21,166.91,167.96,168.6,169.78,170.99,172.4,1,26,54
689,277522.2,73.6,14.0,30.280061,59.940988,5.26,49.0,59000.0,84.99,83.93,83.34,81.72,81.81,80.89,81.67,82.86,83.67,84.26,83.53,82.5,81.86,80.89,79.42,79.31,1,23,49
690,271371.0,73.7,1.0,30.323306,59.964205,1.54,72.0,100391.4,280.08,282.77,285.18,287.98,288.44,290.89,290.54,289.58,289.09,289.0,290.37,292.37,293.62,295.73,298.46,299.88,1,33,57
691,109295.0,73.7,23.0,30.360434,60.042779,6.79,51.0,136660.0,289.6,286.88,284.14,281.82,281.13,278.69,278.48,278.68,278.58,278.14,277.0,275.29,274.22,272.35,270.12,268.39,0,9,44
692,274407.4,73.9,3.0,30.347659,59.904053,2.8,55.0,185000.0,226.91,225.75,224.27,223.84,223.3,222.32,221.6,220.88,220.23,219.52,219.27,218.88,218.65,218.15,217.8,216.8,1,31,54
693,208233.6,73.9,25.0,30.092349,59.842327,26.36,14.0,165000.0,291.74,293.32,294.41,296.4,296.43,297.71,296.97,295.76,294.97,294.44,295.32,296.56,297.32,298.49,300.16,300.4,0,0,0
694,53379.0,74.0,1.0,30.307675,59.922088,2.28,57.0,130418.0,204.21,206.99,209.54,212.35,212.88,215.42,215.18,214.35,213.97,214.0,215.39,217.43,218.71,220.88,223.64,225.24,0,27,54
695,262213.8,74.0,15.0,30.30781,59.923964,2.24,51.0,150000.0,211.31,214.19,216.89,219.66,220.25,222.86,222.76,222.11,221.86,222.03,223.4,225.41,226.67,228.82,231.5,233.21,0,27,54
696,276600.0,74.0,25.0,30.483359,59.892135,17.54,32.0,99000.0,94.96,92.17,89.61,86.8,86.28,83.73,83.98,84.81,85.2,85.18,83.79,81.75,80.48,78.31,75.55,73.96,0,6,11
697,75574.0,74.1,1.0,30.244308,60.072444,11.27,21.0,110312.0,65.99,63.15,60.37,57.86,57.18,54.66,54.53,54.89,54.93,54.6,53.33,51.46,50.31,48.33,45.98,44.24,0,3,21
698,274407.4,74.2,2.0,30.300597,59.91134,3.2,53.0,40810.0,215.16,214.01,213.24,211.4,211.41,210.17,210.9,212.11,212.9,213.42,212.5,211.17,210.32,208.94,206.93,206.35,1,26,54
699,231094.2,74.4,2.0,30.224608,59.986596,11.66,72.0,40920.0,40.67,39.62,38.41,38.52,38.1,37.83,37.04,36.06,35.29,34.59,34.78,35.13,35.42,35.92,37.04,37.02,0,6,18
700,248128.4,74.5,2.0,30.373091,59.927739,5.11,66.0,40975.0,28.17,25.35,22.58,20.18,19.5,17.08,16.84,17.09,17.09,16.74,15.49,13.68,12.59,10.78,8.97,7.47,0,22,53
701,265000.0,74.7,12.0,30.204962,60.033908,14.3,19.0,132863.4,265.11,267.79,270.18,272.97,273.43,275.87,275.52,274.56,274.07,273.98,275.35,277.35,278.61,280.72,283.46,284.9,0,3,12
702,86286.4,74.9,2.0,30.2026,60.030245,14.5,18.0,41195.0,261.26,263.22,264.76,267.11,267.29,269.05,268.41,267.23,266.5,266.1,267.22,268.82,269.83,271.47,273.73,274.51,0,3,11
703,265132.4,74.9,16.0,30.439485,59.924488,12.49,43.0,220000.0,181.79,182.07,182.71,182.18,182.54,182.61,183.41,184.43,185.21,185.91,185.65,185.3,185.06,184.74,184.01,184.37,1,6,29
704,217733.4,75.0,1.0,30.296402,59.955885,3.58,52.0,225000.0,122.73,123.39,124.43,124.35,124.8,125.34,126.11,126.99,127.72,128.44,128.43,128.47,128.47,128.6,128.47,129.21,2,26,52
705,262981.6,75.0,1.0,30.347399,59.828197,6.06,57.0,140000.0,216.03,213.22,210.63,207.82,207.28,204.71,204.91,205.69,206.02,205.95,204.56,202.52,201.24,199.07,196.33,194.68,1,10,48
706,245352.8,75.0,4.0,30.395028,59.831444,9.44,80.0,120000.0,201.91,199.97,197.83,196.57,195.92,194.27,193.7,193.29,192.82,192.16,191.52,190.57,189.98,188.9,187.81,186.45,0,6,38
707,308131.0,75.0,4.0,30.41594,59.847268,11.01,41.0,135000.0,64.88,62.15,59.69,56.88,56.4,53.93,54.25,55.18,55.65,55.72,54.34,52.33,51.07,48.95,46.2,44.75,1,9,28
708,339873.0,75.0,5.0,30.402834,60.043255,10.29,58.0,80000.0,71.99,72.11,72.7,72.21,72.59,72.81,73.6,74.57,75.34,76.04,75.88,75.7,75.59,75.55,75.25,75.92,0,5,27
709,317284.6,75.0,6.0,30.263173,60.005549,7.89,108.0,226200.0,280.13,282.89,285.41,288.22,288.72,291.24,290.95,290.07,289.63,289.6,290.99,293.01,294.29,296.43,299.19,300.71,1,10,40
710,303278.4,75.0,18.0,30.305996,59.949636,2.47,39.0,82500.0,203.34,206.01,208.71,210.91,211.6,213.94,214.23,214.12,214.28,214.75,215.85,217.47,218.46,220.22,222.23,223.91,0,28,54
711,292316.0,75.09,9.0,30.288622,59.903823,4.58,42.0,157136.0,77.34,74.51,71.88,69.08,68.52,65.94,66.13,66.91,67.25,67.19,65.8,63.76,62.48,60.31,57.56,55.93,0,26,50
712,306329.4,75.1,26.0,30.326262,59.985057,2.56,86.0,75100.0,273.44,271.8,269.87,268.85,268.23,266.72,266.11,265.63,265.1,264.43,263.89,263.05,262.52,261.52,260.48,259.14,0,33,54
713,242165.8,75.4,9.0,30.295261,60.004285,4.95,72.0,226200.0,47.13,44.24,41.49,38.79,38.16,35.57,35.58,36.16,36.36,36.17,34.81,32.81,31.56,29.43,26.82,25.09,1,18,49
714,450000.0,75.4,11.0,30.338083,59.880582,3.1,19.0,93352.0,114.45,116.88,119.01,121.72,122.09,124.4,123.96,122.93,122.38,122.23,123.58,125.55,126.79,128.86,131.59,132.98,0,30,56
715,324000.0,75.7,25.0,30.220988,59.861973,12.29,35.0,145850.0,77.81,80.64,83.26,86.06,86.62,89.21,89.04,88.3,88.01,88.13,89.51,91.54,92.81,94.98,97.69,99.37,0,5,15
716,190000.0,75.8,12.0,30.479038,60.008378,17.4,32.0,188538.8,79.64,76.88,74.37,71.56,71.05,68.53,68.82,69.7,70.13,70.15,68.76,66.73,65.46,63.31,60.54,59.01,0,1,10
717,250330.0,75.9,2.0,30.364781,60.052272,7.5,41.0,87473.0,244.07,246.71,249.05,251.83,252.28,254.69,254.32,253.35,252.85,252.75,254.11,256.11,257.37,259.47,262.21,263.64,0,8,41
718,317284.6,76.0,1.0,30.254765,59.988563,8.45,115.0,257000.0,257.11,259.58,262.13,263.98,264.67,266.75,267.18,267.3,267.6,268.16,269.08,270.44,271.26,272.71,274.25,275.77,3,11,38
719,163331.4,76.0,2.0,30.32937,59.752689,9.43,14.0,152000.0,143.96,145.93,148.1,149.39,150.04,151.73,152.29,152.68,153.14,153.79,154.45,155.43,156.03,157.15,158.28,159.65,0,1,31
720,246053.0,76.0,2.0,30.363075,60.052483,7.4,42.0,87473.0,242.24,245.12,247.89,250.54,251.18,253.77,253.8,253.31,253.19,253.45,254.77,256.71,257.92,260.0,262.53,264.28,0,8,41
721,388158.0,76.0,4.0,30.294955,59.922787,3.65,60.0,134256.0,184.52,181.83,179.41,176.6,176.13,173.65,173.96,174.87,175.31,175.34,173.96,171.93,170.65,168.5,165.74,164.2,1,27,53
722,291603.4,76.0,16.0,30.319416,59.984733,2.67,107.0,90000.0,161.52,164.07,166.33,169.08,169.5,171.88,171.49,170.5,169.98,169.87,171.23,173.23,174.48,176.58,179.32,180.76,0,30,53
723,220869.0,76.0,24.0,30.511773,59.866274,20.93,17.0,144540.0,295.56,296.18,296.26,297.37,297.12,297.45,296.64,295.55,294.74,294.07,294.5,295.04,295.37,295.77,296.48,296.04,0,3,9
724,276842.0,76.0,1.0,30.365868,59.938861,4.3,31.0,185000.0,45.24,42.68,40.08,38.15,37.46,35.38,34.95,34.84,34.57,34.03,33.06,31.69,30.88,29.5,28.16,26.77,2,20,53
725,121934.6,76.0,1.0,30.405978,59.719555,14.78,21.0,150000.0,266.52,268.68,270.98,272.39,273.05,274.77,275.33,275.7,276.14,276.77,277.47,278.48,279.08,280.14,281.12,282.4,0,0,7
726,271691.2,76.1,4.0,30.19579,60.036443,15.29,6.0,150000.0,166.23,168.0,169.38,171.67,171.81,173.54,172.89,171.71,170.97,170.58,171.7,173.34,174.37,176.07,178.41,179.31,0,2,8
727,249541.0,76.1,4.0,30.321698,59.929096,0.7,24.0,94920.0,241.59,243.48,245.54,246.64,247.27,248.75,249.37,249.87,250.39,251.07,251.61,252.4,252.86,253.71,254.44,255.61,6,34,57
728,317585.0,76.13,1.0,30.35128,59.967502,3.16,57.0,130418.0,106.5,109.31,111.93,114.73,115.28,117.86,117.68,116.92,116.6,116.7,118.09,120.13,121.4,123.57,126.3,127.96,2,30,53
729,319000.0,76.2,25.0,30.220961,59.862483,12.29,34.0,130790.0,109.31,109.56,109.46,110.56,110.35,110.86,110.07,108.92,108.11,107.47,108.04,108.88,109.43,110.3,111.72,111.86,0,5,15
730,298000.0,76.2,25.0,30.220979,59.863007,12.28,34.0,130790.0,108.37,108.6,108.49,109.58,109.36,109.86,109.06,107.92,107.11,106.47,107.03,107.86,108.41,109.26,110.68,110.81,0,5,15
731,121934.6,76.3,2.0,30.207648,60.034474,14.03,23.0,41965.0,273.1,275.91,278.49,281.31,281.84,284.4,284.17,283.34,282.96,282.98,284.37,286.42,287.69,289.86,292.62,294.21,0,3,14
732,214836.6,76.3,2.0,30.313739,59.959093,1.93,74.0,41965.0,279.82,281.43,282.58,284.63,284.68,286.06,285.34,284.13,283.34,282.84,283.77,285.1,285.93,287.22,289.06,289.45,2,30,55
733,350000.0,76.4,6.0,30.305546,59.907532,2.8,59.0,140256.0,238.18,238.42,238.98,238.33,238.66,238.58,239.38,240.44,241.23,241.92,241.57,241.07,240.72,240.21,239.2,239.36,1,27,54
734,194772.0,76.5,16.0,30.51878,59.831282,22.19,18.0,169600.0,133.93,133.54,132.82,133.28,132.92,132.8,132.01,131.0,130.22,129.52,129.76,130.1,130.34,130.67,131.43,131.1,0,1,7
735,268248.6,76.6,2.0,30.30172,59.911358,3.09,58.0,61280.0,150.4,152.39,154.58,155.9,156.56,158.26,158.82,159.2,159.65,160.3,160.97,161.97,162.58,163.71,164.86,166.24,1,26,54
736,332895.0,76.7,1.0,30.245728,59.962048,9.16,41.0,103432.0,268.72,266.36,264.3,261.62,261.26,258.98,259.43,260.47,261.03,261.18,259.84,257.87,256.64,254.56,251.84,250.44,0,11,34
737,319615.0,76.78,20.0,30.434311,59.931134,11.9,39.0,148160.0,146.52,143.85,141.15,138.96,138.27,135.93,135.64,135.74,135.59,135.11,134.02,132.4,131.4,129.65,127.65,125.97,1,5,32
738,384115.0,76.8,4.0,30.306912,59.924555,2.33,45.0,105115.0,207.76,210.62,213.4,215.98,216.64,219.2,219.28,218.87,218.8,219.11,220.4,222.29,223.46,225.5,227.94,229.69,0,27,54
739,384115.0,76.8,5.0,30.306912,59.924555,2.33,45.0,94177.0,207.76,210.62,213.4,215.98,216.64,219.2,219.28,218.87,218.8,219.11,220.4,222.29,223.46,225.5,227.94,229.69,0,27,54
740,280665.2,77.0,24.0,30.439773,59.959683,12.58,25.0,84700.0,233.78,232.0,230.57,228.25,228.08,226.28,226.91,228.09,228.8,229.16,228.0,226.3,225.23,223.45,221.01,220.0,0,4,26
741,310000.0,77.0,25.0,30.220979,59.863007,12.28,34.0,130790.0,108.37,108.6,108.49,109.58,109.36,109.86,109.06,107.92,107.11,106.47,107.03,107.86,108.41,109.26,110.68,110.81,0,5,15
742,194806.0,77.0,25.0,30.312392,60.06927,7.0,58.0,193620.0,267.11,266.48,265.44,265.46,265.0,264.37,263.62,262.76,262.05,261.33,261.28,261.16,261.09,260.82,260.76,259.89,0,6,41
743,286446.6,77.0,25.0,30.411682,59.9507,9.42,27.0,120000.0,171.14,172.22,173.61,173.9,174.41,175.24,175.98,176.76,177.44,178.16,178.32,178.56,178.7,179.03,179.12,179.97,0,6,36
744,200000.0,77.0,25.0,30.474367,60.018102,17.05,18.0,129790.0,61.64,58.77,55.99,53.37,52.72,50.15,50.09,50.56,50.67,50.4,49.08,47.15,45.95,43.88,41.4,39.65,0,1,10
745,200000.0,77.0,25.0,30.479038,60.008378,17.4,32.0,111611.0,79.64,76.88,74.37,71.56,71.05,68.53,68.82,69.7,70.13,70.15,68.76,66.73,65.46,63.31,60.54,59.01,0,1,10
746,181559.0,77.0,26.0,30.371653,59.812193,8.25,33.0,142990.0,259.19,262.02,264.8,267.28,267.95,270.46,270.61,270.28,270.28,270.63,271.88,273.71,274.84,276.8,279.12,280.86,0,7,40
747,340000.0,77.3,13.0,30.378714,60.018349,7.26,41.0,165562.0,217.61,220.2,222.5,225.27,225.69,228.09,227.7,226.72,226.2,226.09,227.45,229.45,230.7,232.8,235.53,236.96,0,8,44
748,337000.0,77.3,25.0,30.220988,59.861973,12.29,35.0,145850.0,77.81,80.64,83.26,86.06,86.62,89.21,89.04,88.3,88.01,88.13,89.51,91.54,92.81,94.98,97.69,99.37,0,5,15
749,332000.0,77.4,25.0,30.220961,59.862483,12.29,34.0,145850.0,109.31,109.56,109.46,110.56,110.35,110.86,110.07,108.92,108.11,107.47,108.04,108.88,109.43,110.3,111.72,111.86,0,5,15
