,price_per_square,squares,max_floor,latitude,longitude,Nevskii prospekt,parkings_1km,rent_per_m,population,mean_distr_pps,pub_trans_1km
789,168540.0,89.0,12.0,30.49413,59.896973,18.69,27.0,168060.0,547896,236967.59302325585,18.0
790,169474.0,85.5,5.0,30.29739,59.95402,3.45,48.0,268799.0,115757,266189.33541666664,62.0
791,209431.0,151.1,1.0,30.333556,59.984922,2.66,69.0,304253.4,541590,234626.65405405403,67.0
792,214003.0,90.8,15.0,30.255618,60.06975,10.24,10.0,150800.0,541590,234626.65405405403,9.0
793,241003.0,66.4,15.0,30.255618,60.06975,10.24,10.0,148840.0,541590,234626.65405405403,9.0
794,174007.0,132.7,15.0,30.255618,60.06975,10.24,10.0,285160.0,541590,234626.65405405403,9.0
795,214003.0,90.0,15.0,30.255618,60.06975,10.24,10.0,150800.0,541590,234626.65405405403,9.0
796,212556.0,181.6,16.0,30.273171,59.963539,6.17,37.0,250095.4,115757,266189.33541666664,34.0
797,418519.0,81.0,20.0,30.308223,59.904247,2.64,55.0,178877.8,155981,249123.5042857144,39.0
798,84445.0,45.0,1.0,30.297156,59.956899,3.52,48.0,68244.0,115757,266189.33541666664,62.0
799,195560.8,22.9,3.0,30.343905,59.965966,2.44,44.0,29770.0,541590,234626.65405405403,65.0
800,275887.0,91.0,16.0,30.200363,59.934109,14.11,24.0,110000.0,206680,261018.50256410256,13.0
801,207399.0,70.0,12.0,30.344677,59.873735,3.77,35.0,110000.0,335221,282621.4952380953,29.0
802,331088.0,109.5,18.0,30.262355,60.006575,7.99,109.0,330000.0,699243,270866.037,56.0
803,291800.0,77.5,25.0,30.446151,59.902303,13.35,29.0,116250.0,547896,236967.59302325585,38.0
804,279890.8,24.4,21.0,30.275094,59.994868,6.49,56.0,65000.0,699243,270866.037,39.0
805,279872.4,86.4,21.0,30.275094,59.994868,6.49,56.0,160000.0,699243,270866.037,39.0
806,342556.0,63.0,22.0,30.450517,59.903986,13.82,41.0,138600.0,547896,236967.59302325585,37.0
807,266848.6,109.4,13.0,30.40137,60.038542,10.0,61.0,220000.0,536794,264184.3025,48.0
808,281437.0,155.5,13.0,30.40137,60.038542,10.0,61.0,311000.0,536794,264184.3025,48.0
809,199181.0,54.1,13.0,30.40137,60.038542,10.0,61.0,135000.0,536794,264184.3025,48.0
810,290437.6,28.0,5.0,30.312419,59.864064,3.99,86.0,49980.0,335221,282621.4952380953,49.0
811,203220.4,50.0,4.0,30.285891,59.921646,4.65,62.0,100000.0,155981,249123.5042857144,55.0
812,334200.2,53.0,9.0,30.334293,59.875411,3.21,26.0,110000.0,335221,282621.4952380953,38.0
813,198927.2,171.0,9.0,30.387428,59.858349,7.89,54.0,427500.0,413983,257039.7413333333,53.0
814,371683.2,99.6,4.0,30.320548,59.927667,0.85,28.0,239040.0,155981,249123.5042857144,69.0
815,343240.2,37.7,5.0,30.109211,59.835894,24.55,32.0,94250.0,431546,252564.08800000005,12.0
816,299796.8,43.0,1.0,30.323683,59.929037,0.52,23.0,45000.0,200654,244764.85882352944,66.0
817,293064.0,98.0,16.0,30.242009,59.986677,9.78,78.0,98000.0,699243,270866.037,45.0
818,191429.0,166.1,4.0,30.204836,59.834139,14.36,21.0,220000.0,335774,234788.32222222225,63.0
819,223303.8,140.0,10.0,30.359041,59.808794,7.59,19.0,180000.0,263732,214227.69361702123,8.0
820,260296.6,131.0,5.0,30.279594,59.944787,5.32,56.0,180000.0,206680,261018.50256410256,53.0
821,262776.8,159.0,1.0,30.314125,59.934159,1.46,31.0,398000.0,200654,244764.85882352944,63.0
822,284071.0,175.1,20.0,30.199949,59.998247,14.43,79.0,280160.0,699243,270866.037,41.0
823,241448.4,44.0,25.0,30.377618,59.802418,9.1,22.0,48000.0,263732,214227.69361702123,20.0
824,220692.4,122.0,5.0,30.304343,59.957476,2.78,44.0,100000.0,115757,266189.33541666664,76.0
825,267175.8,44.8,1.0,30.424142,59.864873,11.47,17.0,58240.0,413983,257039.7413333333,15.0
826,274860.4,73.0,1.0,30.474457,59.914268,16.41,37.0,330000.0,547896,236967.59302325585,53.0
827,244349.0,31.0,3.0,30.381194,59.802576,9.36,15.0,62000.0,263732,214227.69361702123,22.0
828,327829.2,54.2,24.0,30.512222,59.862587,21.02,17.0,90000.0,547896,236967.59302325585,0.0
829,299002.0,90.5,20.0,30.302142,59.999458,4.26,71.0,300000.0,699243,270866.037,56.0
830,213179.2,33.0,5.0,30.414476,59.951285,9.74,32.0,60000.0,366971,234417.04901960783,85.0
831,344969.2,56.2,10.0,30.315275,59.879353,3.15,85.0,123000.0,335221,282621.4952380953,62.0
832,322513.2,90.5,7.0,30.320018,59.911141,1.48,39.0,250000.0,155981,249123.5042857144,67.0
833,264016.8,93.0,6.0,30.313631,59.906025,2.13,69.0,350000.0,155981,249123.5042857144,66.0
834,265132.4,74.9,16.0,30.439485,59.924488,12.49,43.0,220000.0,547896,236967.59302325585,43.0
835,200683.0,151.0,24.0,30.326046,59.926034,0.5,28.0,155000.0,200654,244764.85882352944,58.0
836,247485.2,186.0,4.0,30.186466,59.861593,15.99,45.0,223000.0,431546,252564.08800000005,42.0
837,329899.8,96.0,23.0,30.302142,59.999458,4.26,71.0,135000.0,699243,270866.037,56.0
838,330312.0,118.0,25.0,30.376064,59.926702,5.45,68.0,260000.0,200654,244764.85882352944,57.0
839,283301.2,89.9,13.0,30.248189,59.936846,8.79,49.0,224750.0,206680,261018.50256410256,54.0
840,252621.2,40.0,1.0,30.31523,59.851209,4.5,74.0,50000.0,335221,282621.4952380953,72.0
841,368409.0,58.0,8.0,30.358655,59.946694,3.54,39.0,70000.0,200654,244764.85882352944,63.0
842,267619.4,35.0,5.0,30.263173,60.005549,7.89,108.0,40000.0,699243,270866.037,65.0
843,282600.0,20.0,1.0,30.32018,59.925155,0.95,30.0,40000.0,155981,249123.5042857144,68.0
844,126299.2,150.15,3.0,30.475319,59.966241,16.56,23.0,300000.0,366971,234417.04901960783,28.0
845,218389.2,25.0,6.0,30.453346,60.03567,15.15,56.0,32500.0,366971,234417.04901960783,12.0
846,359307.2,95.1,6.0,30.285891,59.921646,4.65,62.0,104610.0,155981,249123.5042857144,55.0
847,305473.2,50.0,4.0,30.14394,59.788493,21.27,20.0,99000.0,431546,252564.08800000005,7.0
848,245302.4,57.0,5.0,30.260262,59.866061,8.16,24.0,65000.0,335774,234788.32222222225,90.0
849,318130.4,58.0,7.0,30.332244,59.896097,2.11,40.0,119422.0,335221,282621.4952380953,12.0
850,330196.0,31.0,5.0,30.22883,59.960179,11.01,75.0,50000.0,206680,261018.50256410256,49.0
851,257217.2,153.0,9.0,30.22883,59.960179,11.01,75.0,290000.0,206680,261018.50256410256,49.0
852,208829.8,105.0,1.0,30.478328,60.001815,17.24,29.0,126000.0,366971,234417.04901960783,3.0
853,267839.8,167.0,1.0,30.259777,60.009049,8.3,117.0,167000.0,699243,270866.037,67.0
854,204869.6,63.0,24.0,30.33723,59.934605,1.11,32.0,130000.0,200654,244764.85882352944,58.0
855,218257.8,92.0,3.0,30.219614,59.959278,12.02,82.0,250000.0,206680,261018.50256410256,26.0
856,234032.6,29.0,2.0,30.289512,59.908502,4.41,47.0,72750.0,155981,249123.5042857144,60.0
857,268392.2,73.0,1.0,30.389593,60.047083,9.22,57.0,144000.0,536794,264184.3025,44.0
858,229326.0,80.0,1.0,30.474008,59.862352,16.86,34.0,141000.0,547896,236967.59302325585,46.0
859,261309.8,96.0,1.0,30.390105,59.939329,6.99,25.0,166000.0,200654,244764.85882352944,43.0
860,275468.4,112.0,1.0,30.373028,60.045722,7.81,43.0,155000.0,541590,234626.65405405403,63.0
861,190560.2,180.0,5.0,30.474008,59.862352,16.86,34.0,306000.0,547896,236967.59302325585,46.0
862,281142.8,36.0,1.0,30.332999,60.075344,7.28,36.0,80000.0,541590,234626.65405405403,20.0
863,192698.6,132.0,16.0,30.465483,59.895772,15.54,33.0,230000.0,547896,236967.59302325585,48.0
864,242200.0,90.0,26.0,30.465483,59.895772,15.54,33.0,150000.0,547896,236967.59302325585,48.0
865,230531.2,88.3,15.0,30.465483,59.895772,15.54,33.0,212000.0,547896,236967.59302325585,48.0
866,350231.2,58.1,15.0,30.465483,59.895772,15.54,33.0,151000.0,547896,236967.59302325585,48.0
867,201230.8,28.0,15.0,30.470702,59.894897,16.12,31.0,81200.0,547896,236967.59302325585,43.0
868,293096.4,39.5,15.0,30.35181,59.932468,2.73,21.0,110600.0,200654,244764.85882352944,90.0
869,252177.6,67.3,15.0,30.488947,59.841089,18.81,31.0,168250.0,547896,236967.59302325585,19.0
870,219719.8,80.0,1.0,30.488947,59.841089,18.81,31.0,104000.0,547896,236967.59302325585,19.0
871,247254.0,23.0,3.0,30.488947,59.841089,18.81,31.0,42550.0,547896,236967.59302325585,19.0
872,208133.4,27.0,1.0,30.317539,59.840659,4.96,53.0,59400.0,335221,282621.4952380953,68.0
873,280665.2,77.0,24.0,30.439773,59.959683,12.58,25.0,84700.0,366971,234417.04901960783,29.0
874,197141.4,135.0,3.0,30.327097,59.753242,9.38,20.0,135000.0,263732,214227.69361702123,6.0
875,277326.8,180.0,3.0,30.321536,59.985831,2.66,99.0,180000.0,699243,270866.037,30.0
876,199270.8,151.5,5.0,30.25366,59.852366,9.1,31.0,340450.0,335774,234788.32222222225,73.0
877,349383.2,49.5,14.0,30.30755,59.897952,2.9,54.0,194000.0,155981,249123.5042857144,26.0
878,186537.8,160.0,14.0,30.390105,59.939329,6.99,25.0,150000.0,200654,244764.85882352944,43.0
879,287049.0,135.0,9.0,30.334499,59.95907,1.47,36.0,77500.0,115757,266189.33541666664,56.0
880,256018.8,198.39,5.0,30.450346,59.928528,13.69,39.0,317424.0,547896,236967.59302325585,27.0
881,228805.4,150.0,2.0,30.302169,59.958178,3.02,38.0,75000.0,115757,266189.33541666664,75.0
882,272018.4,55.0,6.0,30.274258,59.880983,6.47,24.0,110000.0,335774,234788.32222222225,62.0
883,291533.0,37.2,5.0,30.322561,59.937486,0.53,17.0,81840.0,200654,244764.85882352944,50.0
884,203646.4,101.0,1.0,30.345701,59.909815,2.45,77.0,89000.0,413983,257039.7413333333,64.0
885,279810.6,89.5,5.0,30.199195,60.038573,14.97,9.0,105000.0,699243,270866.037,1.0
886,191561.8,62.4,25.0,30.279998,59.844669,6.89,23.0,180000.0,335774,234788.32222222225,13.0
887,216653.4,31.4,25.0,30.343922,59.923978,1.95,76.0,95000.0,200654,244764.85882352944,90.0
888,281142.8,36.0,4.0,30.276639,59.903241,5.85,39.0,37980.0,155981,249123.5042857144,74.0
889,220703.6,165.0,1.0,30.415554,60.036829,11.32,59.0,200000.0,536794,264184.3025,42.0
890,293332.6,104.0,18.0,30.313568,59.971533,2.39,89.0,270400.0,115757,266189.33541666664,63.0
891,257366.8,20.0,5.0,30.218563,59.85111,12.69,57.0,30000.0,431546,252564.08800000005,61.0
892,190570.0,78.0,6.0,30.370162,59.999782,5.89,70.0,100000.0,536794,264184.3025,57.0
893,271720.2,31.0,9.0,30.362311,59.924984,3.94,41.0,70000.0,200654,244764.85882352944,48.0
894,281142.8,32.0,1.0,30.304621,59.960435,2.82,43.0,50000.0,115757,266189.33541666664,79.0
895,193459.6,116.6,2.0,30.323091,59.963998,1.54,76.0,186560.0,115757,266189.33541666664,57.0
896,245352.8,71.3,3.0,30.32098,59.876174,3.12,77.0,149017.0,335221,282621.4952380953,78.0
897,264454.8,66.6,5.0,30.383655,59.872042,7.15,91.0,127000.0,413983,257039.7413333333,50.0
898,263362.0,62.0,9.0,30.36329,59.835179,6.68,43.0,120000.0,335221,282621.4952380953,33.0
899,276422.6,34.0,9.0,30.247381,60.010124,9.56,109.0,70000.0,699243,270866.037,78.0
900,218054.2,25.0,9.0,30.38246,59.92497,6.16,62.0,66000.0,200654,244764.85882352944,54.0
901,201152.4,26.0,10.0,30.343905,59.965966,2.44,44.0,55000.0,541590,234626.65405405403,65.0
902,264132.0,109.9,5.0,30.323279,59.913447,1.21,40.0,350000.0,155981,249123.5042857144,63.0
903,245781.2,38.0,5.0,30.328561,60.002099,3.44,78.0,110000.0,541590,234626.65405405403,72.0
904,350945.8,112.0,8.0,30.262329,60.006282,7.99,109.0,257600.0,699243,270866.037,58.0
905,215918.4,109.0,11.0,30.320953,59.877398,3.06,79.0,330000.0,335221,282621.4952380953,80.0
906,270152.4,89.2,4.0,30.274698,59.852285,7.12,38.0,110000.0,335774,234788.32222222225,32.0
907,195456.2,139.0,7.0,30.327016,59.938166,0.14,21.0,415000.0,200654,244764.85882352944,65.0
908,236100.0,120.0,10.0,30.482371,59.945517,17.26,29.0,200000.0,366971,234417.04901960783,60.0
909,293240.2,40.0,1.0,30.107827,59.834189,24.72,32.0,125000.0,431546,252564.08800000005,14.0
910,258328.6,78.3,4.0,30.434536,59.935304,11.93,39.0,101790.0,366971,234417.04901960783,28.0
911,286584.4,38.0,4.0,30.439701,59.935209,12.5,36.0,57000.0,366971,234417.04901960783,30.0
912,248880.0,56.0,4.0,30.477466,59.947027,16.71,28.0,67200.0,366971,234417.04901960783,45.0
913,279065.2,60.0,4.0,30.382514,59.996803,6.98,92.0,72000.0,536794,264184.3025,13.0
914,224127.6,117.2,9.0,30.30755,59.963287,2.61,48.0,170000.0,115757,266189.33541666664,76.0
915,229213.6,153.0,1.0,30.345854,59.917209,2.28,74.0,90000.0,200654,244764.85882352944,86.0
916,214827.6,55.0,7.0,30.230627,59.938257,10.75,59.0,80000.0,206680,261018.50256410256,67.0
917,177810.2,82.0,3.0,30.405978,59.719555,14.78,21.0,149896.0,263732,214227.69361702123,44.0
918,294385.6,47.3,2.0,30.405978,59.719555,14.78,21.0,26015.0,263732,214227.69361702123,44.0
919,225076.8,80.8,2.0,30.321545,59.925574,0.81,30.0,44440.0,155981,249123.5042857144,70.0
920,234343.4,119.1,2.0,30.267251,60.052344,8.75,32.0,65505.0,699243,270866.037,5.0
921,157268.8,178.4,8.0,30.477466,59.947027,16.71,28.0,124880.0,366971,234417.04901960783,45.0
922,162764.6,132.7,5.0,30.489243,59.936733,18.01,21.0,329992.0,366971,234417.04901960783,42.0
923,280446.6,59.0,1.0,30.320018,59.911141,1.48,39.0,135700.0,155981,249123.5042857144,67.0
924,155270.0,40.0,1.0,30.241901,60.041251,10.72,63.0,120000.0,699243,270866.037,32.0
925,181014.8,59.0,1.0,30.474825,59.938685,16.41,36.0,137310.0,366971,234417.04901960783,41.0
926,285107.8,66.7,1.0,30.321456,59.928041,0.75,29.0,152100.0,155981,249123.5042857144,70.0
927,182180.2,32.0,1.0,30.405978,59.719555,14.78,21.0,64880.0,263732,214227.69361702123,44.0
928,294385.6,44.1,2.0,30.405978,59.719555,14.78,21.0,24255.0,263732,214227.69361702123,44.0
929,294385.6,44.1,2.0,30.405978,59.719555,14.78,21.0,24255.0,263732,214227.69361702123,44.0
930,274407.4,74.2,2.0,30.300597,59.91134,3.2,53.0,40810.0,155981,249123.5042857144,63.0
931,248128.4,74.5,2.0,30.373091,59.927739,5.11,66.0,40975.0,200654,244764.85882352944,43.0
932,301356.6,81.7,8.0,30.344641,60.038537,5.74,60.0,150000.0,541590,234626.65405405403,54.0
933,230657.4,146.1,9.0,30.263173,60.005549,7.89,108.0,310000.0,699243,270866.037,65.0
934,262894.0,78.4,25.0,30.329046,59.935511,0.2,22.0,160000.0,200654,244764.85882352944,65.0
935,228474.0,20.0,6.0,30.405978,59.719555,14.78,21.0,50000.0,263732,214227.69361702123,44.0
936,294385.6,44.0,2.0,30.405978,59.719555,14.78,21.0,24000.0,263732,214227.69361702123,44.0
937,183291.0,62.0,5.0,30.405978,59.719555,14.78,21.0,60000.0,263732,214227.69361702123,44.0
938,294385.6,43.3,2.0,30.405978,59.719555,14.78,21.0,23815.0,263732,214227.69361702123,44.0
939,294385.6,44.4,2.0,30.405978,59.719555,14.78,21.0,24420.0,263732,214227.69361702123,44.0
940,129903.2,73.2,2.0,30.385281,59.944143,6.47,22.0,40260.0,200654,244764.85882352944,47.0
941,86286.4,74.9,2.0,30.2026,60.030245,14.5,18.0,41195.0,699243,270866.037,10.0
942,247753.8,82.0,11.0,30.210819,60.033158,13.69,30.0,200000.0,699243,270866.037,17.0
943,121934.6,76.3,2.0,30.207648,60.034474,14.03,23.0,41965.0,699243,270866.037,11.0
944,322802.8,60.1,13.0,30.326307,60.009606,3.82,84.0,108000.0,541590,234626.65405405403,74.0
945,315046.8,56.0,10.0,30.326307,60.009606,3.82,84.0,70000.0,541590,234626.65405405403,74.0
946,262502.8,130.0,2.0,30.326307,60.009606,3.82,84.0,195000.0,541590,234626.65405405403,74.0
947,224148.2,66.0,1.0,30.114672,59.834917,23.97,30.0,210000.0,431546,252564.08800000005,6.0
948,304932.0,115.3,4.0,30.398801,59.844981,9.38,42.0,149890.0,413983,257039.7413333333,44.0
949,177423.8,64.4,4.0,30.098341,59.839918,25.72,18.0,83720.0,431546,252564.08800000005,25.0
950,173633.0,146.7,26.0,30.347327,59.938432,2.24,16.0,102690.0,200654,244764.85882352944,73.0
951,262311.2,106.7,4.0,30.368455,60.046571,7.51,50.0,290000.0,541590,234626.65405405403,64.0
952,238763.0,86.0,1.0,30.459545,59.897063,14.87,40.0,55900.0,547896,236967.59302325585,35.0
953,267621.6,33.0,1.0,30.459545,59.897063,14.87,40.0,120000.0,547896,236967.59302325585,35.0
954,231103.8,50.0,1.0,30.405978,59.719555,14.78,21.0,110000.0,263732,214227.69361702123,44.0
955,97336.4,71.0,1.0,30.405978,59.719555,14.78,21.0,160000.0,263732,214227.69361702123,44.0
956,295390.2,80.0,25.0,30.32778,59.862415,3.77,35.0,160000.0,335221,282621.4952380953,100.0
957,233303.2,46.4,2.0,30.27998,59.958246,5.38,52.0,25520.0,115757,266189.33541666664,52.0
958,214836.6,76.3,2.0,30.313739,59.959093,1.93,74.0,41965.0,115757,266189.33541666664,64.0
959,233143.2,124.0,5.0,30.361844,59.809202,7.74,24.0,149384.0,263732,214227.69361702123,9.0
960,230105.6,126.0,14.0,30.379954,59.810849,8.92,28.0,126000.0,263732,214227.69361702123,24.0
961,235524.8,30.0,1.0,30.379954,59.810849,8.92,28.0,180000.0,263732,214227.69361702123,24.0
962,166419.0,65.0,1.0,30.362015,59.807106,7.84,23.0,130000.0,263732,214227.69361702123,9.0
963,313917.6,40.0,2.0,30.480889,59.9229,17.1,31.0,36000.0,547896,236967.59302325585,45.0
964,196054.0,180.0,14.0,30.438102,59.876337,12.77,24.0,180000.0,547896,236967.59302325585,40.0
965,280709.6,180.0,1.0,30.418546,60.032578,11.51,61.0,360000.0,536794,264184.3025,51.0
966,280763.4,114.0,1.0,30.219281,59.987303,12.24,98.0,228000.0,699243,270866.037,40.0
967,284336.4,70.0,1.0,30.433026,59.939374,11.76,37.0,100000.0,366971,234417.04901960783,40.0
968,256018.8,200.0,1.0,30.335469,59.853265,4.36,42.0,400000.0,335221,282621.4952380953,74.0
969,223099.6,100.0,1.0,30.352995,59.921304,2.96,37.0,65000.0,200654,244764.85882352944,109.0
970,271686.2,135.0,1.0,30.302977,59.958638,2.94,40.0,280000.0,115757,266189.33541666664,77.0
971,282615.2,160.0,3.0,30.362958,59.938531,3.97,29.0,192000.0,200654,244764.85882352944,51.0
972,265923.4,95.0,5.0,30.41594,59.847268,11.01,41.0,140000.0,413983,257039.7413333333,34.0
973,346283.4,65.0,1.0,30.385784,59.924406,6.53,60.0,140000.0,200654,244764.85882352944,49.0
974,246363.6,158.8,5.0,30.361413,60.042586,6.85,52.0,280000.0,541590,234626.65405405403,80.0
975,317284.6,76.0,1.0,30.254765,59.988563,8.45,115.0,257000.0,699243,270866.037,58.0
976,295570.2,70.0,1.0,30.317692,59.977481,2.4,115.0,175000.0,115757,266189.33541666664,49.0
977,265074.8,80.0,12.0,30.418366,59.94015,10.13,48.0,150000.0,366971,234417.04901960783,70.0
978,255357.8,81.5,25.0,30.418366,59.94015,10.13,48.0,140000.0,366971,234417.04901960783,70.0
979,227262.4,23.0,1.0,30.334275,59.934758,0.78,24.0,118320.0,200654,244764.85882352944,61.0
980,225924.0,44.0,1.0,30.205681,60.002324,13.85,100.0,375000.0,699243,270866.037,38.0
981,196092.6,118.0,1.0,30.282523,60.073777,8.44,23.0,200000.0,541590,234626.65405405403,9.0
982,283240.6,32.0,20.0,30.209391,60.003232,13.46,109.0,48000.0,699243,270866.037,48.0
983,196727.6,85.0,3.0,30.335362,59.844032,4.83,76.0,85000.0,335221,282621.4952380953,74.0
984,204427.0,111.0,1.0,30.335362,59.844032,4.83,76.0,220000.0,335221,282621.4952380953,74.0
985,345117.6,90.0,17.0,30.332298,59.821956,5.9,103.0,200000.0,335221,282621.4952380953,13.0
986,292083.8,51.0,1.0,30.335362,59.844032,4.83,76.0,70000.0,335221,282621.4952380953,74.0
987,256998.6,88.0,1.0,30.347399,59.828197,6.06,57.0,180000.0,335221,282621.4952380953,32.0
988,208331.2,100.0,1.0,30.276091,60.002382,6.57,66.0,210000.0,699243,270866.037,46.0
989,262981.6,75.0,1.0,30.347399,59.828197,6.06,57.0,140000.0,335221,282621.4952380953,32.0
990,160018.4,39.0,1.0,30.299429,59.985908,4.0,60.0,60000.0,699243,270866.037,70.0
991,310320.2,20.0,1.0,30.291066,59.957575,4.17,69.0,60000.0,115757,266189.33541666664,58.0
992,185080.2,109.0,2.0,30.347399,59.828197,6.06,57.0,163500.0,335221,282621.4952380953,32.0
993,217608.2,188.0,1.0,30.328453,59.963413,1.45,48.0,282000.0,115757,266189.33541666664,53.0
994,226824.4,20.0,1.0,30.283933,60.023596,6.49,40.0,60000.0,699243,270866.037,34.0
995,256604.4,30.0,1.0,30.092349,59.842327,26.36,14.0,70000.0,431546,252564.08800000005,20.0
996,239500.4,20.0,1.0,30.234184,59.944625,10.36,56.0,60000.0,206680,261018.50256410256,76.0
997,315175.8,41.0,1.0,30.490617,59.900064,18.28,28.0,80000.0,547896,236967.59302325585,27.0
998,253125.4,91.0,8.0,30.405978,59.719555,14.78,21.0,118300.0,263732,214227.69361702123,44.0
999,276208.0,44.3,2.0,30.335496,59.935732,0.91,25.0,24365.0,200654,244764.85882352944,58.0
1000,294125.2,73.1,2.0,30.36126,59.923302,3.83,46.0,40205.0,200654,244764.85882352944,49.0
1001,333111.2,65.0,17.0,30.347174,59.909084,2.61,70.0,150000.0,413983,257039.7413333333,69.0
1002,204708.8,190.2,4.0,30.212364,59.844126,13.43,56.0,300000.0,335774,234788.32222222225,65.0
1003,248036.6,100.0,5.0,30.331202,60.052703,6.08,88.0,350000.0,541590,234626.65405405403,70.0
1004,326137.2,20.0,1.0,30.317782,59.864593,3.77,76.0,80000.0,335221,282621.4952380953,80.0
1005,292499.8,108.0,3.0,30.210675,60.006201,13.36,104.0,216000.0,699243,270866.037,45.0
1006,228874.2,80.8,5.0,30.296653,59.918404,3.51,54.0,165000.0,155981,249123.5042857144,70.0
1007,249272.6,24.0,3.0,30.177447,59.838019,17.19,62.0,90000.0,431546,252564.08800000005,69.0
1008,313488.6,115.0,25.0,30.313739,59.959093,1.93,74.0,149000.0,115757,266189.33541666664,64.0
1009,185185.6,32.0,1.0,30.295755,59.986902,4.35,58.0,24000.0,699243,270866.037,67.0
1010,284048.0,65.0,9.0,30.270656,60.055767,8.6,30.0,130000.0,699243,270866.037,8.0
1011,103779.2,156.5,3.0,30.418851,59.970303,10.37,23.0,160000.0,366971,234417.04901960783,40.0
1012,321000.0,100.0,5.0,30.225336,59.859162,11.87,50.0,150000.0,431546,252564.08800000005,48.0
1013,300721.6,113.6,7.0,30.261897,59.960368,7.37,39.0,149384.0,115757,266189.33541666664,42.0
1014,265352.8,50.0,4.0,30.272354,59.946631,6.13,44.0,50000.0,206680,261018.50256410256,51.0
1015,298834.6,90.3,25.0,30.37133,59.955471,5.02,30.0,199999.0,536794,264184.3025,45.0
1016,301778.6,82.2,16.0,30.244731,59.928681,9.18,49.0,199999.0,206680,261018.50256410256,56.0
1017,245529.2,37.0,14.0,30.299321,60.001671,4.55,74.0,79000.0,699243,270866.037,58.0
1018,232165.6,179.0,8.0,30.382343,59.944287,6.14,17.0,450000.0,200654,244764.85882352944,52.0
1019,300092.0,57.0,14.0,30.361413,60.042586,6.85,52.0,85500.0,541590,234626.65405405403,80.0
1020,288408.4,80.0,6.0,30.360173,59.821245,7.08,36.0,120000.0,335221,282621.4952380953,18.0
1021,281142.8,35.0,6.0,30.402672,60.011356,9.37,40.0,70000.0,536794,264184.3025,40.0
1022,237237.8,57.0,6.0,30.276782,59.942831,5.63,49.0,114000.0,206680,261018.50256410256,55.0
1023,204722.2,81.5,25.0,30.092349,59.842327,26.36,14.0,163000.0,431546,252564.08800000005,20.0
1024,182180.2,31.3,1.0,30.405978,59.719555,14.78,21.0,150000.0,263732,214227.69361702123,44.0
1025,181499.6,110.7,4.0,30.405978,59.719555,14.78,21.0,350000.0,263732,214227.69361702123,44.0
1026,222407.8,93.9,4.0,30.405978,59.719555,14.78,21.0,420000.0,263732,214227.69361702123,44.0
1027,132678.2,65.8,4.0,30.405978,59.719555,14.78,21.0,390000.0,263732,214227.69361702123,44.0
1028,225061.6,137.0,8.0,30.3776,59.844814,7.43,31.0,246600.0,413983,257039.7413333333,51.0
1029,231475.0,44.0,2.0,30.360191,59.924758,3.7,44.0,24200.0,200654,244764.85882352944,51.0
1030,299751.4,44.8,2.0,30.321698,59.929096,0.7,24.0,24640.0,200654,244764.85882352944,67.0
1031,231551.4,73.4,2.0,30.303983,59.957683,2.82,43.0,40370.0,115757,266189.33541666664,76.0
1032,231094.2,74.4,2.0,30.224608,59.986596,11.66,72.0,40920.0,699243,270866.037,33.0
1033,236387.4,64.3,9.0,30.186466,59.861593,15.99,45.0,110000.0,431546,252564.08800000005,42.0
1034,256784.2,117.9,23.0,30.359041,59.808794,7.59,19.0,200000.0,263732,214227.69361702123,8.0
1035,241400.6,126.8,12.0,30.248692,59.842748,9.78,34.0,228240.0,335774,234788.32222222225,54.0
1036,163331.4,76.0,2.0,30.32937,59.752689,9.43,14.0,152000.0,263732,214227.69361702123,7.0
1037,284953.2,35.0,4.0,30.319425,59.929989,0.92,18.0,194000.0,155981,249123.5042857144,57.0
1038,238734.0,85.8,1.0,30.280016,59.918165,5.32,28.0,104990.0,155981,249123.5042857144,67.0
1039,247284.8,128.0,17.0,30.310945,59.965363,2.37,76.0,249000.0,115757,266189.33541666664,65.0
1040,311078.6,95.0,16.0,30.360002,59.99948,4.98,67.0,115000.0,541590,234626.65405405403,66.0
1041,222987.6,27.0,9.0,30.362311,59.924984,3.94,41.0,95000.0,200654,244764.85882352944,48.0
1042,248354.6,81.6,6.0,30.247758,59.842458,9.88,33.0,205000.0,335774,234788.32222222225,53.0
1043,270232.8,115.0,1.0,30.343905,59.965966,2.44,44.0,169000.0,541590,234626.65405405403,65.0
1044,207376.8,100.0,5.0,30.346366,59.917966,2.31,75.0,135000.0,200654,244764.85882352944,91.0
1045,208133.4,23.6,6.0,30.252896,59.955939,8.33,52.0,75000.0,206680,261018.50256410256,36.0
1046,288112.4,179.0,15.0,30.331741,59.977012,2.21,75.0,449000.0,541590,234626.65405405403,60.0
1047,292459.6,37.5,25.0,30.2026,60.030245,14.5,18.0,132000.0,699243,270866.037,10.0
1048,112221.6,68.0,2.0,30.207648,60.034474,14.03,23.0,129200.0,699243,270866.037,11.0
1049,276752.8,130.0,3.0,30.359939,59.930187,3.64,38.0,143000.0,200654,244764.85882352944,50.0
1050,206053.4,130.4,14.0,30.402672,60.011356,9.37,40.0,240000.0,536794,264184.3025,40.0
1051,300051.2,125.2,1.0,30.217988,59.99818,12.49,106.0,75120.0,699243,270866.037,47.0
1052,389262.2,57.0,9.0,30.332999,60.075344,7.28,36.0,159600.0,541590,234626.65405405403,20.0
