,price_per_square,squares,max_floor,latitude,longitude,Nevskii prospekt,parkings_1km,rent_per_m,Pushkinsky,Primorsky,Tsentralny,Kalininsky,Krasnogvardeysky,Admiralteysky,Vyborgsky,Frunzensky,Nevsky,Petrogradsky,Vasileostrovsky,Krasnoselsky,Kirovsky,Moskovsky,population,mean_distr_pps
1389,163284.4,137.0,1.0,30.243015,60.073876,11.42,30.0,160000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1390,235000.0,137.2,17.0,30.334391,59.987753,2.83,71.0,298767.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1391,182634.4,137.3,3.0,30.369641,59.955854,4.84,34.0,205950.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1392,260000.0,137.5,4.0,30.267494,59.962724,6.78,27.0,321070.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1393,256949.6,137.5,4.0,30.436539,59.93452,12.15,36.0,357500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1394,360000.0,137.87,9.0,30.307568,59.985804,3.36,61.0,252652.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1396,97754.0,138.0,1.0,30.361503,59.946211,3.85,40.0,369789.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1397,263148.4,138.0,9.0,30.30313,59.853695,4.91,60.0,262200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1398,278948.2,138.0,11.0,30.19721,60.032825,15.1,7.0,209000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1399,197447.6,138.0,25.0,30.480646,60.010866,17.62,32.0,207000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1400,195456.2,139.0,7.0,30.327016,59.938166,0.14,21.0,415000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1401,212728.6,139.4,9.0,30.199195,60.038573,14.97,9.0,370000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1402,368623.0,139.8,1.0,30.310128,59.987226,3.25,84.0,189815.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1403,55715.0,140.0,1.0,30.353795,59.946302,3.0,29.0,168190.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1404,246276.8,140.0,2.0,30.307011,59.930764,2.27,38.0,220000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1405,133490.6,140.0,3.0,30.07176,59.731786,29.35,20.0,224000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
1406,195348.0,140.0,4.0,30.276001,59.942025,5.71,48.0,350000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1407,223303.8,140.0,10.0,30.359041,59.808794,7.59,19.0,180000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
1408,337469.6,140.0,23.0,30.319839,59.862321,3.83,58.0,280000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1409,266525.0,140.7,9.0,30.262823,60.110679,11.08,6.0,274649.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1410,212766.0,141.0,22.0,30.153722,59.853442,19.6,91.0,290315.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
1411,212766.0,141.0,26.0,30.153722,59.853442,19.6,91.0,262965.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
1412,262296.6,141.8,25.0,30.268123,59.887372,6.98,18.0,212700.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335774,235598.56981132075
1413,181948.4,142.0,3.0,30.263083,60.084006,10.11,10.0,215000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1414,161268.0,142.0,14.0,30.361844,59.809202,7.74,24.0,343000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
1415,212628.6,142.0,24.0,30.35048,59.94974,2.69,32.0,213000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1416,276871.0,142.63,9.0,30.288622,59.903823,4.58,42.0,418119.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1417,237763.0,143.0,2.0,30.364781,60.052272,7.5,41.0,398119.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1418,250000.0,143.0,4.0,30.430933,59.925335,11.54,27.0,436560.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1419,261146.0,143.0,13.0,30.379523,60.017063,7.29,42.0,460119.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1420,244366.8,143.1,18.0,30.20242,60.037427,14.62,12.0,399249.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1421,107816.0,143.3,15.0,30.235388,60.069036,11.97,33.0,428880.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1422,263188.2,143.63,16.0,30.314287,59.96534,2.1,82.0,359075.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1423,250640.0,143.63,18.0,30.303382,59.997644,4.11,61.0,391140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1424,246700.0,143.9,6.0,30.326998,59.956444,1.08,33.0,299310.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1425,237313.0,144.0,7.0,30.34827,59.873162,4.02,38.0,345600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1426,229167.0,144.0,8.0,30.327079,59.961854,1.36,38.0,458119.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1427,420070.0,144.6,25.0,30.304289,60.000857,4.17,65.0,249498.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1428,126299.2,145.0,2.0,30.204836,59.834139,14.36,21.0,190000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335774,235598.56981132075
1429,332414.0,145.0,5.0,30.322066,59.926805,0.73,30.0,394310.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1430,254997.0,145.1,5.0,30.316138,59.911854,1.73,55.0,318800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1431,350000.0,145.3,21.0,30.306849,59.998058,3.9,62.0,237640.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1432,177576.8,145.3,21.0,30.41639,59.961584,10.02,23.0,275000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1433,74075.0,145.8,8.0,30.25551,59.937269,7.98,48.0,394500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1434,165000.0,145.8,9.0,30.157064,59.840438,19.34,87.0,260315.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
1435,297946.0,146.0,14.0,30.41594,59.847268,11.01,41.0,417919.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
1436,230657.4,146.1,9.0,30.263173,60.005549,7.89,108.0,310000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1437,173633.0,146.7,26.0,30.347327,59.938432,2.24,16.0,102690.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1438,300000.0,147.0,6.0,30.302869,59.960877,3.0,43.0,454919.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1439,234967.0,147.0,10.0,30.276378,60.057011,8.21,29.0,410090.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1440,227885.4,147.0,16.0,30.330457,59.851241,4.37,46.0,175000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1442,193054.0,147.3,2.0,30.362284,60.043413,6.94,52.0,300400.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1443,194977.0,147.3,5.0,30.362284,60.043413,6.94,52.0,385300.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1444,350000.0,147.9,8.0,30.333816,59.918467,1.14,54.0,354500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1445,246176.4,148.0,1.0,30.285487,59.937562,4.65,70.0,150000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1446,210284.0,148.0,16.0,30.258906,60.070796,10.0,12.0,280849.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1447,202533.8,148.24,15.0,30.092197,59.844615,26.36,14.0,207536.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
1448,133827.0,148.7,4.0,30.263056,59.942913,7.15,36.0,372210.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1449,300000.0,148.8,11.0,30.331741,59.977012,2.21,75.0,218815.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1450,224934.0,149.0,1.0,30.336763,59.982748,2.68,65.0,461267.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1451,187827.0,149.0,13.0,30.194928,60.03625,15.38,5.0,290649.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1452,200804.0,149.4,3.0,30.378984,59.858367,7.1,90.0,248315.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
1453,160000.0,149.79,2.0,30.084013,59.724491,28.15,48.0,310998.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
1454,159883.0,149.9,2.0,30.082621,59.724677,28.29,47.0,310998.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
1455,55334.0,150.0,1.0,30.383466,59.991187,6.94,82.0,200000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1456,340000.0,150.0,2.0,30.257136,60.028474,8.98,70.0,288253.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1457,228805.4,150.0,2.0,30.302169,59.958178,3.02,38.0,75000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1458,245047.8,150.0,4.0,30.232891,59.952074,10.52,63.0,450000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1459,153686.0,150.0,4.0,30.429873,59.931612,11.41,28.0,450000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1460,193464.8,150.0,5.0,30.362284,60.043413,6.94,52.0,240000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1461,100299.2,150.0,5.0,30.394731,59.703407,14.73,16.0,260000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
1462,183658.4,150.0,10.0,30.480889,59.9229,17.1,31.0,400000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
1463,208227.6,150.0,12.0,30.507551,59.831924,20.97,35.0,265000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
1464,220290.6,150.0,23.0,30.2026,60.030245,14.5,18.0,180000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1465,201544.0,150.0,25.0,30.230537,60.035962,11.73,82.0,150000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1466,299538.8,150.0,26.0,30.340985,60.075016,7.44,51.0,150000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1467,230793.4,150.0,1.0,30.319839,59.862321,3.83,58.0,150000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1468,101415.0,150.0,1.0,30.402816,59.962967,8.54,19.0,450000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1469,126299.2,150.15,3.0,30.475319,59.966241,16.56,23.0,300000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1470,229389.0,150.4,13.0,30.41594,59.847268,11.01,41.0,294918.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
1471,346402.0,150.6,3.0,30.316165,59.92832,1.29,32.0,428690.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1472,280000.0,150.6,3.0,30.316165,59.92832,1.29,32.0,428690.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1473,75597.0,150.8,1.0,30.244308,60.072444,11.27,21.0,272000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1474,203719.8,150.9,15.0,30.267494,59.962724,6.78,27.0,400000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1475,135431.0,151.0,1.0,30.358493,59.918151,3.59,36.0,418210.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1476,200683.0,151.0,24.0,30.326046,59.926034,0.5,28.0,155000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1477,209431.0,151.1,1.0,30.333556,59.984922,2.66,69.0,304253.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1478,132357.0,151.1,4.0,30.254271,59.89765,8.32,20.0,385885.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335774,235598.56981132075
1479,125579.0,151.3,1.0,30.319309,59.931265,0.91,18.0,418681.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1480,155218.0,151.4,4.0,30.307675,59.922088,2.28,57.0,291200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1481,199270.8,151.5,5.0,30.25366,59.852366,9.1,31.0,340450.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335774,235598.56981132075
1482,218138.6,151.6,1.0,30.312392,60.06927,7.0,58.0,212000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1483,310000.0,151.93,9.0,30.307568,59.985804,3.36,61.0,291150.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1484,263158.0,152.0,1.0,30.303399,59.9201,2.77,65.0,268653.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1485,204597.0,152.0,8.0,30.317961,60.069598,6.93,47.0,304000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1486,289998.8,152.0,9.0,30.329001,59.849162,4.46,55.0,304000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1487,226974.0,152.0,13.0,30.41594,59.847268,11.01,41.0,263798.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
1488,203719.8,152.0,15.0,30.372291,59.831173,7.51,26.0,310000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1489,176974.0,152.0,16.0,30.3223,60.029413,4.85,89.0,236965.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1490,226959.0,152.01,13.0,30.41594,59.847268,11.01,41.0,263798.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
1491,75509.0,152.3,7.0,30.413299,59.958809,9.65,26.0,362090.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1492,98033.0,152.5,1.0,30.41374,59.721193,15.29,17.0,272000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
1493,156863.0,153.0,1.0,30.289188,60.003637,5.42,70.0,304253.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1494,248367.0,153.0,5.0,30.306247,59.929037,2.36,40.0,384920.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1495,230657.4,153.0,7.0,30.263568,60.004307,7.83,112.0,350000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1496,257217.2,153.0,9.0,30.22883,59.960179,11.01,75.0,290000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1497,160504.4,153.0,10.0,30.229845,60.034394,11.77,83.0,300000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1498,229213.6,153.0,1.0,30.345854,59.917209,2.28,74.0,90000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1499,215405.0,153.2,18.0,30.159633,59.865325,18.88,86.0,254465.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
1500,322784.8,153.4,19.0,30.309086,59.916279,2.24,69.0,185000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1501,377114.0,153.8,1.0,30.362374,59.937121,3.9,32.0,452090.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1502,131812.6,154.0,4.0,30.127006,59.837336,22.61,22.0,250000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
1503,250000.0,154.5,12.0,30.205959,60.029508,14.14,28.0,350000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1504,173549.0,155.0,25.0,30.382658,59.803671,9.43,14.0,233927.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
1505,251613.0,155.0,26.0,30.380852,59.924001,5.99,65.0,245198.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1506,261430.0,155.3,3.0,30.328489,59.999597,3.31,77.0,214000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1507,225371.0,155.3,17.0,30.311143,60.014832,4.41,53.0,293700.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1508,281437.0,155.5,13.0,30.40137,60.038542,10.0,61.0,311000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1509,182916.6,155.8,7.0,30.473397,59.91789,16.28,38.0,200000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
1510,195613.2,155.9,5.0,30.465348,59.919581,15.38,44.0,449993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
1511,221213.6,156.0,12.0,30.347228,59.910762,2.57,74.0,170000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
1512,124200.0,156.2,1.0,30.398801,59.844981,9.38,42.0,335798.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
1513,287540.0,156.5,1.0,30.296473,59.918647,3.53,55.0,237200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1514,103779.2,156.5,3.0,30.418851,59.970303,10.37,23.0,160000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1515,319489.0,156.5,4.0,30.296653,59.918404,3.51,54.0,237200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1516,223500.0,156.6,16.0,30.409338,60.006125,9.93,33.0,268320.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1517,178344.0,157.0,4.0,30.345854,59.917209,2.28,74.0,188800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1518,239699.2,157.0,5.0,30.263568,60.004307,7.83,112.0,370000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1519,315287.0,157.0,5.0,30.369551,59.931693,4.71,58.0,237350.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1520,189809.0,157.0,19.0,30.236304,60.034915,11.13,83.0,216650.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1521,174937.0,157.2,3.0,30.361889,59.900006,4.29,31.0,452090.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
1522,266961.0,157.5,21.0,30.313811,59.966457,2.18,83.0,173250.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1523,139594.0,157.6,2.0,30.345432,59.973577,2.84,58.0,250550.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1524,234623.0,157.7,11.0,30.26938,59.850595,7.64,27.0,325200.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335774,235598.56981132075
1525,224616.6,157.8,4.0,30.308969,60.000906,3.89,67.0,370000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1526,72464.0,158.7,1.0,30.284526,59.920082,4.81,50.0,317200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1527,246363.6,158.8,5.0,30.361413,60.042586,6.85,52.0,280000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1528,149057.0,159.0,15.0,30.359041,59.808794,7.59,19.0,300320.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
1529,262776.8,159.0,1.0,30.314125,59.934159,1.46,31.0,398000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1530,120000.0,159.2,1.0,30.418779,59.87924,10.65,21.0,334560.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
1531,195740.0,159.4,15.0,30.447094,60.036452,14.52,33.0,190000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1532,292241.0,159.8,25.0,30.330511,60.028928,4.85,65.0,241348.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1533,282615.2,160.0,3.0,30.362958,59.938531,3.97,29.0,192000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1534,159113.0,160.0,4.0,30.207711,60.030578,13.97,26.0,268800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1535,131195.4,160.0,5.0,30.471618,59.757362,19.09,14.0,200000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
1536,186537.8,160.0,14.0,30.390105,59.939329,6.99,25.0,150000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1537,168750.0,160.0,20.0,30.433565,59.935205,11.82,38.0,208310.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1538,252768.2,160.5,10.0,30.377582,59.928708,5.61,61.0,240750.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1539,168225.0,160.5,12.0,30.433565,59.935205,11.82,38.0,249998.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1540,168225.0,160.5,13.0,30.433565,59.935205,11.82,38.0,249998.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1541,251923.2,160.6,6.0,30.324528,59.928961,0.45,24.0,423984.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1542,192664.6,161.5,23.0,30.312185,59.936846,1.68,32.0,209950.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1543,307859.0,161.5,24.0,30.290113,59.959332,4.3,66.0,299990.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1544,206312.0,162.0,4.0,30.368985,59.751533,10.88,72.0,232200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
1545,237038.0,162.0,5.0,30.306553,59.970736,2.91,58.0,250950.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1546,267839.8,162.0,6.0,30.3299,59.831272,5.39,93.0,202500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1547,115433.0,162.0,6.0,30.456149,59.865862,14.88,24.0,284560.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
1548,267839.8,162.0,9.0,30.264215,60.006017,7.8,105.0,324000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1549,236645.0,162.0,20.0,30.260523,59.928834,7.43,29.0,291600.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1550,205172.0,162.9,4.0,30.368985,59.751533,10.88,72.0,232200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
1551,293399.0,163.6,12.0,30.327582,60.033499,5.06,97.0,351950.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1552,231708.0,164.0,1.0,30.41126,59.928217,9.35,42.0,385998.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1553,243978.0,164.0,5.0,30.374654,59.930137,5.28,67.0,164000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1554,134147.0,164.0,5.0,30.442773,59.885616,13.15,17.0,284560.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
1555,216846.8,164.0,9.0,30.328175,59.931833,0.21,24.0,350000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1556,407295.0,164.5,19.0,30.203112,59.930791,13.81,20.0,206320.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1557,151516.0,165.0,4.0,30.314521,59.914434,1.78,57.0,364410.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1558,187393.4,165.0,5.0,30.243015,60.073876,11.42,30.0,200000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1559,220703.6,165.0,1.0,30.415554,60.036829,11.32,59.0,200000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1560,333313.0,165.1,1.0,30.245728,59.962048,9.16,41.0,330000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1561,250000.0,165.45,10.0,30.341533,59.966953,2.29,56.0,391310.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1562,362319.0,165.6,11.0,30.329451,59.985462,2.6,84.0,195550.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1563,191429.0,166.1,4.0,30.204836,59.834139,14.36,21.0,220000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335774,235598.56981132075
1564,57126.0,166.3,1.0,30.22883,59.960179,11.01,75.0,239000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1565,187393.4,167.0,9.0,30.273917,59.913036,6.03,30.0,150000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1566,188364.0,167.0,13.0,30.194928,60.03625,15.38,5.0,336000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1567,260327.0,167.0,13.0,30.379523,60.017063,7.29,42.0,240900.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
