,price_per_square,full_price,rent_per_month,squares,max_floor,latitude,longitude,metro_250m,metro_500m,metro_1km,parkings_1km,rent_per_square_m,distance_to_center,population,mean_distr_pps,pop_per_park
1180,256257.6,33714700.0,415000.0,139.0,7.0,30.327016,59.938166,1.0,1.0,4.0,21.0,2985.611510791367,1.63,200654,254919.1581632653,14484.97282099344
1181,265710.0,36375230.4,370000.0,139.4,9.0,30.199195,60.038573,0.0,0.0,0.0,9.0,2654.232424677188,13.37,699243,279766.9102439024,6207.845494711474
1182,368623.0,51533376.0,317000.0,139.8,1.0,30.310128,59.987226,0.0,0.0,0.0,84.0,2267.525035765379,2.54,699243,279766.9102439024,57939.89128397376
1183,308076.4,42267700.0,220000.0,140.0,2.0,30.307011,59.930764,0.0,0.0,1.0,38.0,1571.428571428571,0.67,155981,277500.88611111115,26210.90319989289
1184,257275.4,34716399.8,350000.0,140.0,4.0,30.276001,59.942025,1.0,1.0,1.0,48.0,2500.0,4.06,206680,261970.0192,33108.50930512786
1185,55715.0,7800000.0,251334.8,140.0,5.0,30.353795,59.946302,0.0,0.0,3.0,29.0,1795.2485714285713,4.63,200654,254919.1581632653,20003.057705181418
1186,161775.6,24580000.0,180000.0,140.0,10.0,30.359041,59.808794,0.0,0.0,0.0,19.0,1285.7142857142858,8.46,263732,189180.75698924728,13105.451599946446
1187,270570.4,35294700.0,280000.0,140.0,23.0,30.319839,59.862321,0.0,1.0,3.0,58.0,2000.0,3.84,335221,284126.8703125,40006.115410362836
1188,266525.0,37500000.0,268849.8,140.7,9.0,30.262823,60.110679,0.0,0.0,0.0,6.0,1910.8017057569296,9.94,541590,225573.17423312887,4138.5636631409825
1189,212766.0,30000000.0,289834.0,141.0,22.0,30.153722,59.853442,0.0,0.0,0.0,91.0,2055.5602836879434,17.98,431546,282094.2408163265,62768.215557638236
1190,212766.0,30000000.0,289834.0,141.0,26.0,30.153722,59.853442,0.0,0.0,0.0,91.0,2055.5602836879434,17.98,431546,282094.2408163265,62768.215557638236
1191,282538.6,38704799.8,212700.0,141.8,25.0,30.268123,59.887372,0.0,0.0,2.0,18.0,1499.9999999999998,5.46,335774,239969.54054054053,12415.690989422948
1192,230023.0,31953215.8,215000.0,142.0,3.0,30.263083,60.084006,0.0,0.0,0.0,10.0,1514.0845070422536,8.9,541590,225573.17423312887,6897.606105234971
1193,161268.0,22900000.0,218864.0,142.0,14.0,30.361844,59.809202,0.0,0.0,0.0,24.0,1541.2957746478874,8.65,263732,189180.75698924728,16554.25465256393
1194,195495.2,27013441.8,213000.0,142.0,24.0,30.35048,59.94974,0.0,0.0,1.0,32.0,1500.0,4.29,200654,254919.1581632653,22072.339536751908
1195,276871.0,39489999.0,305486.0,142.63,9.0,30.288622,59.903823,0.0,0.0,0.0,42.0,2141.807473883475,3.09,155981,277500.88611111115,28969.94564198688
1196,237763.0,34000000.0,342326.0,143.0,2.0,30.364781,60.052272,0.0,0.0,0.0,41.0,2393.888111888112,8.42,541590,225573.17423312887,28280.18503146338
1197,250000.0,35750000.0,314885.0,143.0,4.0,30.430933,59.925335,0.0,0.0,0.0,27.0,2201.993006993007,13.19,366971,222474.55818181817,18623.536484134424
1198,261146.0,37343799.0,371326.0,143.0,13.0,30.379523,60.017063,0.0,0.0,0.0,42.0,2596.6853146853146,8.61,536794,261699.96749999997,28969.94564198688
1199,265710.0,36375230.4,399249.0,143.1,18.0,30.20242,60.037427,0.0,0.0,0.0,12.0,2790.0,13.02,699243,279766.9102439024,8277.127326281965
1200,107816.0,15450000.0,270649.8,143.3,15.0,30.235388,60.069036,0.0,0.0,0.0,33.0,1888.6936496859728,10.51,541590,225573.17423312887,22762.100147275403
1201,308076.4,42267700.0,359075.0,143.63,16.0,30.314287,59.96534,0.0,1.0,2.0,82.0,2500.0,1.46,115757,288191.65576923074,56560.37006292676
1202,250640.0,35999305.0,382284.0,143.63,18.0,30.303382,59.997644,0.0,0.0,2.0,61.0,2661.588804567291,3.19,699243,279766.9102439024,42075.39724193332
1203,246700.0,35500000.0,287334.8,143.9,6.0,30.326998,59.956444,0.0,0.0,1.0,33.0,1996.7671994440584,1.91,115757,288191.65576923074,22762.100147275403
1204,147565.0,21869999.8,345600.0,144.0,7.0,30.34827,59.873162,0.0,0.0,0.0,38.0,2400.0,5.17,335221,284126.8703125,26210.90319989289
1205,229167.0,33000000.0,287334.8,144.0,8.0,30.327079,59.961854,0.0,0.0,1.0,38.0,1995.3805555555557,2.07,115757,288191.65576923074,26210.90319989289
1206,420070.0,60742000.0,336078.0,144.6,25.0,30.304289,60.000857,0.0,0.0,2.0,65.0,2324.1908713692947,3.32,699243,279766.9102439024,44834.43968402731
1207,152750.6,21042400.0,190000.0,145.0,2.0,30.204836,59.834139,0.0,0.0,0.0,21.0,1310.344827586207,12.8,335774,239969.54054054053,14484.97282099344
1208,332414.0,48199999.0,346396.8,145.0,5.0,30.322066,59.926805,1.0,3.0,8.0,30.0,2388.943448275862,1.18,155981,277500.88611111115,20692.818315704913
1209,254997.0,37000000.0,346396.8,145.1,5.0,30.316138,59.911854,0.0,3.0,6.0,55.0,2387.297036526533,1.31,155981,277500.88611111115,37936.83357879234
1210,350000.0,50855000.0,336078.0,145.3,21.0,30.306849,59.998058,0.0,0.0,1.0,62.0,2312.9938059187884,3.12,699243,279766.9102439024,42765.157852456825
1211,211355.4,31699999.8,275000.0,145.3,21.0,30.41639,59.961584,0.0,0.0,0.0,23.0,1892.6359256710248,11.64,366971,222474.55818181817,15864.494042040435
1212,215862.6,32379999.8,509425.0,145.55,5.0,30.395019,59.885787,0.0,0.0,0.0,19.0,3499.9999999999995,9.59,413983,245996.38888888888,13105.451599946446
1213,74075.0,10800000.0,308742.0,145.8,8.0,30.25551,59.937269,0.0,0.0,0.0,48.0,2117.572016460905,6.33,206680,261970.0192,33108.50930512786
1214,165000.0,24057000.0,279683.8,145.8,9.0,30.157064,59.840438,0.0,0.0,0.0,87.0,1918.2702331961589,17.73,431546,282094.2408163265,60009.17311554425
1215,211570.2,29443013.8,550000.0,146.0,5.0,30.259454,59.867145,1.0,1.0,2.0,25.0,3767.123287671233,6.75,335774,239969.54054054053,17244.01526308743
1216,297946.0,43500000.0,362211.0,146.0,14.0,30.41594,59.847268,0.0,0.0,1.0,41.0,2480.8972602739727,12.51,413983,245996.38888888888,28280.18503146338
1217,193164.2,28172399.8,310000.0,146.1,9.0,30.263173,60.005549,0.0,0.0,1.0,108.0,2121.834360027379,6.38,699243,279766.9102439024,74494.1459365377
1218,195004.4,29987999.8,102690.0,146.7,26.0,30.347327,59.938432,0.0,0.0,3.0,16.0,700.0,3.88,200654,254919.1581632653,11036.169768375954
1219,300000.0,44100000.0,356396.8,147.0,6.0,30.302869,59.960877,0.0,0.0,1.0,43.0,2424.4680272108844,1.61,115757,288191.65576923074,29659.706252510376
1220,234967.0,34540009.0,385540.0,147.0,10.0,30.276378,60.057011,0.0,0.0,0.0,29.0,2622.721088435374,7.06,699243,279766.9102439024,20003.057705181418
1221,199302.8,28452400.0,175000.0,147.0,16.0,30.330457,59.851241,0.0,0.0,1.0,46.0,1190.4761904761904,4.79,335221,284126.8703125,31728.98808408087
1222,193054.0,28436760.0,375000.0,147.3,2.0,30.362284,60.043413,0.0,0.0,0.0,52.0,2545.824847250509,7.88,541590,225573.17423312887,35867.55174722185
1223,194977.0,28720000.0,371326.0,147.3,5.0,30.362284,60.043413,0.0,0.0,0.0,52.0,2520.8825526137134,7.88,541590,225573.17423312887,35867.55174722185
1224,350000.0,51765000.0,287334.8,147.9,8.0,30.333816,59.918467,0.0,2.0,3.0,54.0,1942.7640297498308,2.55,155981,277500.88611111115,37247.07296826885
1225,268348.0,39132400.0,150000.0,148.0,1.0,30.285487,59.937562,0.0,0.0,2.0,70.0,1013.5135135135135,3.0,206680,261970.0192,48283.242736644796
1226,210284.0,31121999.0,267540.0,148.0,16.0,30.258906,60.070796,0.0,0.0,0.0,12.0,1807.7027027027027,8.7,541590,225573.17423312887,8277.127326281965
1227,133827.0,19900000.0,308742.0,148.7,4.0,30.263056,59.942913,0.0,0.0,0.0,36.0,2076.2743779421658,5.5,206680,261970.0192,24831.381978845897
1228,300000.0,44640000.0,287334.8,148.8,11.0,30.331741,59.977012,0.0,0.0,0.0,75.0,1931.0134408602148,2.98,541590,225573.17423312887,51732.04578926229
1229,236222.6,36689999.8,461267.0,149.0,1.0,30.336763,59.982748,0.0,0.0,1.0,65.0,3095.751677852349,3.6,541590,225573.17423312887,44834.43968402731
1230,187827.0,27986154.0,321649.8,149.0,13.0,30.194928,60.03625,0.0,0.0,0.0,5.0,2158.723489932886,13.77,699243,279766.9102439024,3448.8030526174857
1231,200804.0,30000000.0,306664.0,149.4,3.0,30.378984,59.858367,0.0,0.0,1.0,90.0,2052.637215528782,8.49,413983,245996.38888888888,62078.45494711474
1232,55334.0,8300000.0,250400.0,150.0,1.0,30.383466,59.991187,0.0,0.0,0.0,82.0,1669.3333333333333,8.42,536794,261699.96749999997,56560.37006292676
1233,340000.0,51000000.0,334292.0,150.0,2.0,30.257136,60.028474,0.0,0.0,1.0,70.0,2228.613333333333,7.52,699243,279766.9102439024,48283.242736644796
1234,305323.4,44319000.0,75000.0,150.0,2.0,30.302169,59.958178,0.0,0.0,0.0,38.0,500.0,1.56,115757,288191.65576923074,26210.90319989289
1235,180204.4,26242201.8,450000.0,150.0,4.0,30.232891,59.952074,1.0,1.0,1.0,63.0,3000.0,8.87,206680,261970.0192,43454.91846298032
1236,187167.8,28670800.0,450000.0,150.0,4.0,30.429873,59.931612,0.0,0.0,0.0,28.0,3000.0,13.06,366971,222474.55818181817,19313.29709465792
1237,181063.0,26560111.8,240000.0,150.0,5.0,30.362284,60.043413,0.0,0.0,0.0,52.0,1600.0,7.88,541590,225573.17423312887,35867.55174722185
1238,151819.4,24498959.8,260000.0,150.0,5.0,30.394731,59.703407,0.0,0.0,0.0,16.0,1733.3333333333333,15.54,263732,189180.75698924728,11036.169768375954
1239,194129.4,27952400.0,550000.0,150.0,7.0,30.321941,59.855642,1.0,1.0,2.0,50.0,3666.6666666666665,4.23,335221,284126.8703125,34488.03052617486
1240,140624.6,21207200.0,400000.0,150.0,10.0,30.480889,59.9229,0.0,0.0,0.0,31.0,2666.6666666666665,18.75,547896,218420.79166666666,21382.578926228412
1241,243892.6,37312230.8,180000.0,150.0,23.0,30.2026,60.030245,0.0,0.0,0.0,18.0,1200.0,12.89,699243,279766.9102439024,12415.690989422948
1242,225248.2,32858799.8,150000.0,150.0,25.0,30.230537,60.035962,0.0,0.0,0.0,82.0,1000.0,10.18,699243,279766.9102439024,56560.37006292676
1243,225342.0,32971959.8,150000.0,150.0,26.0,30.340985,60.075016,0.0,0.0,1.0,51.0,1000.0,7.8,541590,225573.17423312887,35177.79113669835
1244,194129.4,27952400.0,150000.0,150.0,12.6,30.319839,59.862321,0.0,1.0,3.0,58.0,1000.0,3.84,335221,284126.8703125,40006.115410362836
1245,156161.2,24500800.0,450000.0,150.0,6.4,30.402816,59.962967,0.0,0.0,0.0,19.0,3000.0,10.15,536794,261699.96749999997,13105.451599946446
1246,140624.6,21207200.0,300000.0,150.15,3.0,30.475319,59.966241,0.0,0.0,0.0,23.0,1998.001998001998,18.19,366971,222474.55818181817,15864.494042040435
1247,229389.0,34500000.0,369211.0,150.4,13.0,30.41594,59.847268,0.0,0.0,1.0,41.0,2454.8603723404253,12.51,413983,245996.38888888888,28280.18503146338
1248,346402.0,52168000.0,346396.8,150.6,3.0,30.316165,59.92832,1.0,4.0,6.0,32.0,2300.1115537848605,0.59,155981,277500.88611111115,22072.339536751908
1249,280000.0,42168000.0,346396.8,150.6,3.0,30.316165,59.92832,1.0,4.0,6.0,32.0,2300.1115537848605,0.59,155981,277500.88611111115,22072.339536751908
1250,75597.0,11400000.0,268849.8,150.8,5.0,30.244308,60.072444,0.0,0.0,0.0,21.0,1782.8236074270555,9.86,541590,225573.17423312887,14484.97282099344
1251,241830.0,37997999.8,400000.0,150.9,15.0,30.267494,59.962724,0.0,0.0,1.0,27.0,2650.762094102054,5.15,115757,288191.65576923074,18623.536484134424
1252,135431.0,20449999.0,287334.8,151.0,1.0,30.358493,59.918151,0.0,1.0,4.0,36.0,1902.8794701986756,5.21,200654,254919.1581632653,24831.381978845897
1253,207199.4,30440111.8,528500.0,151.0,11.0,30.344336,60.072094,0.0,0.0,0.0,53.0,3500.0,7.84,541590,225573.17423312887,36557.312357745344
1254,251742.4,36975399.8,155000.0,151.0,24.0,30.326046,59.926034,0.0,1.0,8.0,28.0,1026.4900662251655,1.61,200654,254919.1581632653,19313.29709465792
1255,132357.0,19999000.0,308742.0,151.1,4.0,30.254271,59.89765,0.0,0.0,0.0,20.0,2043.2958305757777,6.72,335774,239969.54054054053,13795.212210469943
1256,209431.0,31645000.0,287334.8,151.1,5.0,30.333556,59.984922,0.0,0.0,0.0,69.0,1901.6201191264065,3.41,541590,225573.17423312887,47593.4821261213
1257,125579.0,19000000.0,346396.8,151.3,5.0,30.319309,59.931265,2.0,3.0,7.0,18.0,2289.469927296761,0.81,200654,254919.1581632653,12415.690989422948
1258,155218.0,23500000.0,346396.8,151.4,4.0,30.307675,59.922088,0.0,0.0,0.0,57.0,2287.957727873184,0.89,155981,277500.88611111115,39316.35479983933
1259,200692.8,30543159.8,340450.0,151.5,5.0,30.25366,59.852366,0.0,1.0,1.0,31.0,2247.194719471948,7.64,335774,239969.54054054053,21382.578926228412
1260,212839.6,31731352.0,212000.0,151.6,1.0,30.312392,60.06927,0.0,0.0,0.0,58.0,1398.4168865435356,6.64,541590,225573.17423312887,40006.115410362836
1261,310000.0,47098300.0,397396.8,151.93,9.0,30.307568,59.985804,0.0,0.0,1.0,61.0,2615.6572105574933,2.51,699243,279766.9102439024,42075.39724193332
1262,263158.0,40000000.0,346396.8,152.0,1.0,30.303399,59.9201,0.0,0.0,1.0,65.0,2278.9263157894734,1.29,155981,277500.88611111115,44834.43968402731
1263,201492.2,31151352.0,304000.0,152.0,8.0,30.317961,60.069598,0.0,0.0,0.0,47.0,2000.0,6.72,541590,225573.17423312887,32418.748694604365
1264,221213.2,32252400.0,304000.0,152.0,9.0,30.329001,59.849162,0.0,0.0,1.0,55.0,2000.0,4.82,335221,284126.8703125,37936.83357879234
1265,226974.0,34499999.0,369211.0,152.0,13.0,30.41594,59.847268,0.0,0.0,1.0,41.0,2429.019736842105,12.51,413983,245996.38888888888,28280.18503146338
1266,161775.6,24580000.0,310000.0,152.0,15.0,30.372291,59.831173,0.0,1.0,1.0,26.0,2039.4736842105265,8.69,335221,284126.8703125,17933.775873610924
1267,176974.0,26900000.0,336078.0,152.0,16.0,30.3223,60.029413,0.0,1.0,2.0,89.0,2211.0394736842104,4.82,541590,225573.17423312887,61388.694336591245
1268,226959.0,34500000.0,369211.0,152.01,13.0,30.41594,59.847268,0.0,0.0,1.0,41.0,2428.859943424775,12.51,413983,245996.38888888888,28280.18503146338
1269,75509.0,11500000.0,308885.0,152.3,7.0,30.413299,59.958809,0.0,0.0,0.0,26.0,2028.135259356533,11.28,366971,222474.55818181817,17933.775873610924
1270,98033.0,14950000.0,134224.0,152.5,5.0,30.41374,59.721193,0.0,0.0,0.0,17.0,880.1573770491804,16.31,263732,189180.75698924728,11725.930378899451
1271,156863.0,24000000.0,305540.0,153.0,5.0,30.289188,60.003637,0.0,0.0,1.0,70.0,1996.993464052288,4.17,699243,279766.9102439024,48283.242736644796
1272,248367.0,38000000.0,346396.8,153.0,5.0,30.306247,59.929037,0.0,0.0,0.0,40.0,2264.03137254902,0.78,155981,277500.88611111115,27590.424420939886
1273,212062.0,32397999.8,350000.0,153.0,7.0,30.263568,60.004307,0.0,0.0,1.0,112.0,2287.581699346405,6.32,699243,279766.9102439024,77253.18837863168
1274,175267.8,25558599.8,290000.0,153.0,9.0,30.22883,59.960179,0.0,0.0,1.0,75.0,1895.424836601307,9.36,206680,261970.0192,51732.04578926229
1275,202405.8,29178799.8,300000.0,153.0,10.0,30.229845,60.034394,0.0,0.0,0.0,83.0,1960.7843137254904,10.21,699243,279766.9102439024,57250.13067345026
1276,236222.6,36689999.8,90000.0,153.0,5.2,30.345854,59.917209,0.0,1.0,3.0,74.0,588.2352941176471,3.85,200654,254919.1581632653,51042.285178738784
1277,215405.0,33000000.0,281649.8,153.2,18.0,30.159633,59.865325,0.0,0.0,0.0,86.0,1838.4451697127936,17.25,431546,282094.2408163265,59319.41250502075
1278,302826.0,46654200.0,185000.0,153.4,19.0,30.309086,59.916279,0.0,0.0,0.0,69.0,1205.9973924380704,1.08,155981,277500.88611111115,47593.4821261213
1279,377114.0,58000000.0,287334.8,153.8,1.0,30.362374,59.937121,0.0,2.0,3.0,32.0,1868.2366710013,5.56,200654,254919.1581632653,22072.339536751908
1280,250000.0,38625000.0,269649.8,154.5,12.0,30.205959,60.029508,0.0,0.0,0.0,28.0,1745.3061488673138,12.54,699243,279766.9102439024,19313.29709465792
1281,173549.0,26900000.0,382126.0,155.0,25.0,30.382658,59.803671,0.0,0.0,0.0,14.0,2465.3290322580647,10.55,263732,189180.75698924728,9656.64854732896
1282,251613.0,39000000.0,228464.0,155.0,26.0,30.380852,59.924001,0.0,2.0,2.0,65.0,1473.961290322581,7.64,200654,254919.1581632653,44834.43968402731
1283,261430.0,40600000.0,427396.8,155.3,3.0,30.328489,59.999597,0.0,0.0,0.0,77.0,2752.07211848036,3.67,541590,225573.17423312887,53111.56701030928
1284,225371.0,35000000.0,396936.8,155.3,17.0,30.311143,60.014832,0.0,0.0,1.0,53.0,2555.935608499678,3.92,699243,279766.9102439024,36557.312357745344
1285,173433.4,27700000.0,311000.0,155.5,13.0,30.40137,60.038542,0.0,0.0,0.0,61.0,2000.0,11.33,536794,261699.96749999997,42075.39724193332
1286,152975.2,25390000.0,200000.0,155.8,7.0,30.473397,59.91789,0.0,0.0,1.0,38.0,1283.697047496791,17.93,547896,218420.79166666666,26210.90319989289
1287,152975.2,25390000.0,449993.0,155.9,5.0,30.465348,59.919581,1.0,1.0,1.0,44.0,2886.4207825529184,17.03,547896,218420.79166666666,30349.466863033875
1288,200960.6,31089999.8,170000.0,156.0,12.0,30.347228,59.910762,0.0,1.0,3.0,74.0,1089.7435897435898,4.1,413983,245996.38888888888,51042.285178738784
1289,124200.0,19400000.0,404685.0,156.2,5.0,30.398801,59.844981,0.0,0.0,1.0,42.0,2590.8130601792577,10.81,413983,245996.38888888888,28969.94564198688
1290,287540.0,45000000.0,344396.8,156.5,1.0,30.296473,59.918647,0.0,0.0,1.0,55.0,2200.6185303514376,1.98,155981,277500.88611111115,37936.83357879234
1291,152733.4,24520800.0,160000.0,156.5,3.0,30.418851,59.970303,0.0,0.0,0.0,23.0,1022.3642172523962,11.98,366971,222474.55818181817,15864.494042040435
1292,319489.0,50000000.0,344396.8,156.5,4.0,30.296653,59.918404,0.0,0.0,1.0,54.0,2200.6185303514376,1.97,155981,277500.88611111115,37247.07296826885
1293,223500.0,35000000.0,308885.0,156.6,16.0,30.409338,60.006125,0.0,0.0,0.0,33.0,1972.4457215836528,11.43,536794,261699.96749999997,22762.100147275403
1294,178344.0,28000000.0,287334.8,157.0,4.0,30.345854,59.917209,0.0,1.0,3.0,74.0,1830.1579617834395,3.85,200654,254919.1581632653,51042.285178738784
1295,214195.8,33500000.0,370000.0,157.0,5.0,30.263568,60.004307,0.0,0.0,1.0,112.0,2356.687898089172,6.32,699243,279766.9102439024,77253.18837863168
1296,315287.0,49500000.0,296734.8,157.0,5.0,30.369551,59.931693,0.0,0.0,1.0,58.0,1890.030573248408,6.36,200654,254919.1581632653,40006.115410362836
1297,189809.0,29800000.0,230849.8,157.0,19.0,30.236304,60.034915,0.0,0.0,0.0,83.0,1470.3808917197453,9.6,699243,279766.9102439024,57250.13067345026
1298,174937.0,27500000.0,296734.8,157.2,3.0,30.361889,59.900006,0.0,1.0,1.0,31.0,1887.6259541984732,5.83,413983,245996.38888888888,21382.578926228412
1299,268826.0,43494300.0,173250.0,157.5,21.0,30.313811,59.966457,0.0,1.0,2.0,83.0,1100.0,1.51,115757,288191.65576923074,57250.13067345026
1300,139594.0,22000000.0,337934.8,157.6,2.0,30.345432,59.973577,1.0,1.0,2.0,58.0,2144.256345177665,4.14,541590,225573.17423312887,40006.115410362836
1301,234623.0,37000000.0,333860.0,157.7,11.0,30.26938,59.850595,1.0,1.0,1.0,27.0,2117.05770450222,6.31,335774,239969.54054054053,18623.536484134424
1302,229874.8,36150800.0,370000.0,157.8,4.0,30.308969,60.000906,0.0,0.0,0.0,67.0,2344.740177439797,3.23,699243,279766.9102439024,46213.96090507431
1303,72464.0,11500000.0,320860.0,158.7,5.0,30.284526,59.920082,0.0,0.0,0.0,50.0,2021.802142407057,3.2,155981,277500.88611111115,34488.03052617486
1304,194996.4,30738920.0,280000.0,158.8,5.0,30.361413,60.042586,0.0,0.0,0.0,52.0,1763.224181360201,7.78,541590,225573.17423312887,35867.55174722185
1305,149057.0,23700000.0,312664.0,159.0,15.0,30.359041,59.808794,0.0,0.0,0.0,19.0,1966.440251572327,8.46,263732,189180.75698924728,13105.451599946446
1306,258826.0,41941800.0,398000.0,159.0,6.4,30.314125,59.934159,1.0,1.0,4.0,31.0,2503.14465408805,0.23,200654,254919.1581632653,21382.578926228412
1307,120000.0,19104000.0,368685.0,159.2,5.0,30.418779,59.87924,0.0,0.0,0.0,21.0,2315.860552763819,12.24,547896,218420.79166666666,14484.97282099344
1308,151349.8,24800000.0,190000.0,159.4,15.0,30.447094,60.036452,0.0,0.0,2.0,33.0,1191.969887076537,15.99,366971,222474.55818181817,22762.100147275403
1309,292241.0,46700000.0,254668.0,159.8,25.0,30.330511,60.028928,0.0,0.0,0.0,65.0,1593.6670838548184,5.12,541590,225573.17423312887,44834.43968402731
1310,257258.6,40500000.0,192000.0,160.0,3.0,30.362958,59.938531,0.0,2.0,3.0,29.0,1200.0,5.62,200654,254919.1581632653,20003.057705181418
1311,211308.6,32805000.0,268800.0,160.0,4.0,30.207711,60.030578,0.0,0.0,0.0,26.0,1680.0,12.37,699243,279766.9102439024,17933.775873610924
1312,176766.8,27580000.0,150000.0,160.0,14.0,30.390105,59.939329,0.0,0.0,0.0,25.0,937.5,8.64,200654,254919.1581632653,17244.01526308743
1313,168750.0,27000000.0,308885.0,160.0,20.0,30.433565,59.935205,0.0,0.0,1.0,38.0,1930.53125,13.47,366971,222474.55818181817,26210.90319989289
1314,213368.2,33080000.0,240750.0,160.5,10.0,30.377582,59.928708,0.0,0.0,2.0,61.0,1500.0,7.26,200654,254919.1581632653,42075.39724193332
1315,168225.0,27000000.0,308885.0,160.5,12.0,30.433565,59.935205,0.0,0.0,1.0,38.0,1924.5171339563865,13.47,366971,222474.55818181817,26210.90319989289
1316,168225.0,27000000.0,308885.0,160.5,13.0,30.433565,59.935205,0.0,0.0,1.0,38.0,1924.5171339563865,13.47,366971,222474.55818181817,26210.90319989289
1317,216347.2,35429999.8,423984.0,160.6,6.0,30.324528,59.928961,0.0,2.0,8.0,24.0,2640.0,1.4,200654,254919.1581632653,16554.25465256393
1318,297430.8,48741800.0,209950.0,161.5,23.0,30.312185,59.936846,0.0,1.0,3.0,32.0,1300.0,0.03,200654,254919.1581632653,22072.339536751908
1319,304491.2,54268800.0,299990.0,161.5,24.0,30.290113,59.959332,1.0,2.0,2.0,66.0,1857.5232198142412,2.72,115757,288191.65576923074,45524.20029455081
1320,206312.0,33422399.0,291800.0,162.0,4.0,30.368985,59.751533,0.0,0.0,0.0,72.0,1801.2345679012346,11.61,263732,189180.75698924728,49662.76395769179
1321,237038.0,38400000.0,347396.8,162.0,5.0,30.306553,59.970736,0.0,0.0,2.0,58.0,2144.4246913580246,1.82,115757,288191.65576923074,40006.115410362836
1322,189229.8,29688800.0,202500.0,162.0,6.0,30.3299,59.831272,0.0,0.0,0.0,93.0,1250.0,5.71,335221,284126.8703125,64147.736778685234
1323,115433.0,18700000.0,248000.0,162.0,6.0,30.456149,59.865862,0.0,0.0,0.0,24.0,1530.8641975308642,16.48,547896,218420.79166666666,16554.25465256393
1324,238472.4,38968800.0,324000.0,162.0,9.0,30.264215,60.006017,0.0,0.0,1.0,105.0,2000.0,6.3,699243,279766.9102439024,72424.8641049672
1325,255090.0,43968800.0,291600.0,162.0,20.0,30.260523,59.928834,0.0,0.0,0.0,29.0,1800.0,5.78,206680,261970.0192,20003.057705181418
1326,205172.0,33422400.0,291800.0,162.9,4.0,30.368985,59.751533,0.0,0.0,0.0,72.0,1791.282995702885,11.61,263732,189180.75698924728,49662.76395769179
1327,293399.0,48000000.0,344396.8,163.6,12.0,30.327582,60.033499,0.0,0.0,1.0,97.0,2105.114914425428,5.21,541590,225573.17423312887,66906.77922077922
1328,170556.4,26684480.0,574000.0,164.0,5.0,30.371043,59.830558,0.0,1.0,1.0,25.0,3500.0,8.6,335221,284126.8703125,17244.01526308743
1329,235407.4,38500000.0,164000.0,164.0,5.0,30.374654,59.930137,0.0,0.0,0.0,67.0,1000.0,6.93,200654,254919.1581632653,46213.96090507431
1330,231708.0,38000000.0,356800.0,164.0,5.0,30.41126,59.928217,1.0,1.0,1.0,42.0,2175.609756097561,11.0,366971,222474.55818181817,28969.94564198688
1331,134147.0,22000000.0,368885.0,164.0,5.0,30.442773,59.885616,0.0,0.0,1.0,17.0,2249.298780487805,14.77,547896,218420.79166666666,11725.930378899451
1332,241277.6,40208800.0,350000.0,164.0,9.0,30.328175,59.931833,1.0,1.0,5.0,24.0,2134.1463414634145,1.77,200654,254919.1581632653,16554.25465256393
1333,407295.0,67000000.0,343849.8,164.5,19.0,30.203112,59.930791,0.0,0.0,0.0,20.0,2090.272340425532,12.16,206680,261970.0192,13795.212210469943
1334,151516.0,25000000.0,309348.8,165.0,4.0,30.314521,59.914434,0.0,2.0,6.0,57.0,1874.841212121212,1.14,155981,277500.88611111115,39316.35479983933
1335,205665.8,33726763.4,200000.0,165.0,5.0,30.243015,60.073876,0.0,0.0,0.0,30.0,1212.121212121212,10.01,541590,225573.17423312887,20692.818315704913
1336,157546.4,25200000.0,200000.0,165.0,10.4,30.415554,60.036829,0.0,1.0,1.0,59.0,1212.121212121212,12.72,536794,261699.96749999997,40695.87602088633
1337,333313.0,55029968.0,314050.0,165.1,1.0,30.245728,59.962048,0.0,0.0,0.0,41.0,1902.1804966686857,7.51,115757,288191.65576923074,28280.18503146338
1338,250000.0,41362500.0,308934.8,165.45,10.0,30.341533,59.966953,0.0,0.0,2.0,56.0,1867.2396494409188,3.6,541590,225573.17423312887,38626.59418931584
1339,362319.0,60000000.0,330386.8,165.6,11.0,30.329451,59.985462,0.0,0.0,0.0,84.0,1995.0893719806763,3.13,699243,279766.9102439024,57939.89128397376
1340,195676.4,31596340.8,220000.0,166.1,4.0,30.204836,59.834139,0.0,0.0,0.0,21.0,1324.5033112582782,12.8,335774,239969.54054054053,14484.97282099344
1341,57126.0,9500000.0,245560.0,166.3,5.0,30.22883,59.960179,0.0,0.0,1.0,75.0,1476.6085387853277,9.36,206680,261970.0192,51732.04578926229
1342,329339.6,59268800.0,150000.0,167.0,9.0,30.273917,59.913036,0.0,0.0,1.0,30.0,898.2035928143713,4.43,155981,277500.88611111115,20692.818315704913
1343,188364.0,31456704.0,343849.8,167.0,13.0,30.194928,60.03625,0.0,0.0,0.0,5.0,2058.980838323353,13.77,699243,279766.9102439024,3448.8030526174857
1344,260327.0,43474600.0,363200.0,167.0,13.0,30.379523,60.017063,0.0,0.0,0.0,42.0,2174.8502994011974,8.61,536794,261699.96749999997,28969.94564198688
1345,197551.8,32966800.0,167000.0,167.0,7.8,30.259777,60.009049,1.0,1.0,1.0,117.0,1000.0,6.79,699243,279766.9102439024,80701.99143124916
