latitude;longitude
30.4880167;59.8452995
30.3171193;60.0644719
30.1852143;59.8689043
30.187072;59.8696104
30.2329856;59.8634363
30.4910208;59.9646934
29.5191902;60.1934747
30.4827616;59.9457104
30.3135925;59.8074043
30.355712;59.9562368
30.3978306;59.962504
30.4042819;59.9586366
30.4091268;59.9486169
30.4077454;59.9488446
30.3163985;59.8583235
30.3197063;59.8582131
29.5710023;60.1983663
30.5151008;59.9857022
30.5172113;59.9838043
30.5132173;59.9849849
30.3637819;59.7041925
30.3604547;59.7042136
30.3589115;59.7045345
30.3621756;59.698671
30.6201863;59.737305
30.6192543;59.7391227
30.6177481;59.7367919
30.3675553;60.0370999
30.4632339;59.9679773
30.4621226;59.9620311
30.4862164;59.9645381
30.4827258;59.9678194
30.4640883;59.9669208
30.2997452;59.9923918
30.6119337;59.7367627
30.3292045;60.0354834
30.3316195;59.9609294
30.2994782;59.9952642
30.2992114;59.995984
29.6880345;60.1996238
29.6913572;60.2020811
30.422263;59.9518332
30.3270556;60.0095781
30.3735369;59.8854569
30.2928065;60.0083454
30.2909003;60.0085876
30.45766;59.9544939
30.4603152;59.9554661
30.4680947;59.9566821
30.4501756;59.9609475
30.2520297;60.008324
30.4814937;59.9443745
30.4751382;59.9471228
30.4990814;59.9349678
30.4713294;59.918323
30.5067332;59.8598685
30.5038598;59.8595032
30.4956362;59.8611408
30.4663712;59.8737669
30.3029996;59.9870246
30.2985535;59.9613368
30.484653;59.9003252
30.5351982;59.7759943
30.3685384;59.7060555
30.163108;59.8404597
30.1631229;59.8410587
30.1636626;59.8398254
30.1638282;59.8397395
30.4124713;59.9292574
30.4111665;59.9290881
30.4125269;59.9287455
30.4114353;59.9286409
30.500653;59.9283645
30.4277719;59.9397579
30.2726371;60.0068352
30.2729613;60.0073727
30.5452997;59.7870813
30.426638;59.7982703
30.1935692;59.8238417
30.2220335;59.9037193
30.4038965;59.9086982
30.2347452;59.9041287
30.4391715;59.934528
30.1357297;59.8064578
30.4804481;59.8903696
30.5197965;59.833142
30.4211516;60.0336605
30.4228559;60.0347512
30.4199319;60.0339827
30.4267478;60.0339506
30.4235953;60.0329974
30.2536292;60.0322754
30.2539703;60.0326691
30.4206259;59.8152183
30.4442207;59.9326895
30.2522063;59.8939662
30.2425342;59.8520985
30.4072594;59.7848169
30.1250696;59.8420059
30.242539;59.8532632
30.3493707;59.9477964
30.4591391;59.848976
30.462536;59.8479768
30.3694663;60.0498412
30.4130105;59.9232907
30.341718;59.8792641
30.3274302;59.962418
30.3501186;60.0706115
30.4539207;59.9221466
30.2130443;60.0039185
29.7455208;59.9080943
30.3454962;59.8869171
30.33822;59.8934941
30.3389771;59.9019692
30.3432229;59.8893697
30.3036428;59.9851985
30.4462559;59.974905
30.4525257;59.9890148
30.294449;59.8783602
30.2943504;59.8744561
30.2940423;59.8739107
30.2551543;59.8421365
30.2555272;59.8422459
30.2243144;59.8563553
30.2401499;59.8637374
30.2398355;59.8633391
30.3165849;59.9783858
30.5045694;59.9392399
30.5044878;59.9388869
30.3839634;59.8307141
30.3850425;59.829676
30.4669163;59.9642023
30.2346917;59.9874263
30.367942;59.9983382
30.3257409;59.9651051
30.304934;59.8778124
30.3905176;59.8256253
30.3992182;60.0114668
30.3991926;60.0108948
30.4005456;60.0120408
30.3629438;59.9817284
30.1826537;59.8640806
30.1816344;59.863303
30.0643038;59.8561373
30.3385191;60.0703013
30.2532727;59.8423201
30.2209972;59.85295
30.4513594;59.9391435
30.4507619;59.9387573
30.2464438;59.852328
30.2425921;59.853133
30.244579;59.8526776
30.2426795;59.8528995
30.2433974;59.8526921
30.2428178;59.8532654
30.2452695;59.8527005
30.287122;60.0619258
30.3124585;59.9559873
30.3111903;59.9557029
30.3766891;59.9987748
30.3670834;59.9982283
30.3879753;59.8266235
30.3248135;59.9662971
30.3234616;59.9664882
30.4965163;59.9175323
30.3723162;60.0539984
30.3855334;60.0108331
30.3199484;60.0369085
30.3881557;59.9804985
30.2060673;59.8667946
30.2234586;59.8601845
30.2219383;59.8608192
30.2166163;59.8610225
30.2181921;59.8605826
30.221923;59.8602197
30.2142876;59.8245325
30.2314438;59.8267159
30.2105278;59.824211
30.2425571;60.0261319
30.2448556;60.0261616
30.3609618;59.8213502
30.3585335;59.8222438
30.275775;60.0339973
30.2578237;60.029835
30.2740031;60.0247101
30.2614321;60.0295435
30.2757495;60.0336064
30.2757047;60.0330426
30.3677701;59.8891014
30.2001804;60.0075637
30.2104997;60.0034314
30.233117;59.9999866
30.233236;60.002009
30.3663558;60.0375176
30.3756418;60.0475288
30.3757423;60.0476574
30.2429782;59.8527603
30.3957022;59.9027603
30.2018221;60.001729
30.2034422;60.0009903
30.3544467;60.0764585
30.2481402;60.00247
30.2505275;60.0021646
30.2466297;60.002616
29.7064136;59.9944587
29.7020004;59.9981495
29.7034599;60.0004497
30.5237295;59.9857134
30.5157139;59.983261
30.262329;59.955918
30.4060349;59.8309559
30.4051715;59.8314244
30.2667382;59.984437
30.2665933;59.9846906
30.3604025;59.9999599
30.377743;59.9975204
30.2652183;59.855037
29.8720811;60.1719504
30.2337773;59.837485
30.162928;59.8058631
30.161417;59.8053996
30.3781907;59.855194
30.3771756;59.8551027
30.3319665;60.0588032
30.3319499;60.0588074
30.4978097;59.953849
30.342727;59.921659
30.4618335;59.89276
30.4621697;59.8920427
29.7002727;60.1968844
30.2670515;60.019626
30.409654;59.9513541
30.4340354;59.9527086
29.9543642;60.090592
29.9608665;60.0932646
29.9427524;60.0913303
30.3354801;60.0297983
30.3316837;60.0304171
29.9558858;60.0963002
30.3871378;60.0165127
30.3816135;60.0178014
30.3971363;60.0161825
30.2668392;60.0219778
30.3964714;60.0139251
30.411383;60.0150945
30.414746;60.0184685
30.4148194;60.0193705
30.5064136;59.8303397
30.4893287;59.8382268
30.3388101;60.0599396
30.2551832;59.9412945
30.2564387;59.9406164
30.506475;59.8369229
30.5057402;59.8370836
30.4895806;59.8441494
30.490473;59.8436604
29.9002278;60.1536187
29.893275;60.1575742
29.8808504;60.1602301
29.8891993;60.1586241
29.8522083;60.1617296
29.862138;60.1692739
29.8627523;60.1687122
29.8615066;60.1642477
29.8617046;60.1643453
29.9771011;60.1042111
29.9569281;60.122266
29.9666522;60.091882
30.2436851;59.9996328
30.1621764;59.8608365
29.945311;60.1326368
30.3780805;60.018111
30.2479848;59.9673488
30.2375027;60.0257074
30.4705346;59.933101
30.5130288;59.8310158
30.4992114;59.8292867
30.4687293;59.9547087
30.5216226;59.8292524
30.5233269;59.8296118
30.2388289;59.9455383
30.2378075;59.9395885
30.2298254;59.8525493
30.3337655;59.9606355
30.266993;60.0008167
30.4631151;59.9320179
30.2614639;59.9999041
30.2606399;60.0000151
30.4265674;59.9741797
30.4325127;59.9690604
30.3103192;60.0153371
30.3110363;60.0144056
30.3529104;59.9957243
30.3534382;59.9954829
29.7766384;59.8964925
29.7716473;59.9151671
30.2546542;60.0007995
30.3939885;59.7044736
30.2553159;59.991518
30.2048933;60.0042258
30.2047243;60.0041776
30.2721231;60.004743
30.2727188;60.0059089
30.4946125;59.8417018
30.303525;59.9196144
30.4225215;60.0010781
30.1306288;59.8445977
30.3904585;59.983579
30.4579297;59.9312208
30.3482529;59.8702226
30.456262;59.9890236
29.7790005;59.9047975
30.3424336;59.9880445
30.4248194;60.0327967
30.2588101;59.8019322
30.2530195;59.9285473
30.2518431;59.9281819
30.2524383;59.9282343
30.2525378;59.9282633
30.2516887;59.9284687
30.2530705;59.9285627
30.2514721;59.9286504
30.2496622;59.9306471
30.2535791;59.9288498
30.253431;59.9290507
30.4299005;60.0396622
30.42715;60.0391582
30.3303925;60.0508939
29.9931839;59.8599605
30.4344836;59.9454765
30.1600882;59.9983048
30.2472769;59.9314342
30.4263941;59.9453882
30.4273348;59.9456314
30.4157117;59.9365589
29.9499808;60.0915287
30.5117105;59.8324009
30.3956299;59.8501375
30.3824556;59.826611
30.1775715;59.8614458
30.1771854;59.8606861
30.3881593;59.9112966
30.2287295;59.8560427
29.7064093;60.1978734
30.6639105;59.78232
30.6527669;59.7779403
30.2656939;59.8792905
30.2470222;59.8573738
30.2468648;59.8586686
30.2467907;59.857121
30.2476426;59.860101
30.276648;59.8515773
30.2988689;59.8402196
30.2314001;59.9461721
30.1456026;59.9949657
30.301675;59.9491952
30.2993463;59.9005953
29.7669217;59.9149435
29.7668088;59.9152888
29.7668211;59.915102
29.7672761;59.9149305
30.3789909;60.019191
29.994744;59.8408935
30.2131768;60.0085747
30.3521306;59.87293
30.3599833;59.8962983
30.3103906;59.9878094
30.1472174;59.8415535
30.3202869;59.9201145
30.2962794;59.9523026
30.4027898;60.0084342
30.2977678;59.9401252
30.2630404;59.951894
30.2902692;59.9431777
30.2987847;59.841869
30.2919926;59.8474342
30.443663;59.8540223
30.3910825;59.9817188
30.3911052;59.9816871
30.3965119;59.9752827
30.3299647;60.0017895
30.3297656;60.0019533
30.3343346;60.0004603
30.3296034;60.0022781
30.3294626;59.9999408
30.2495779;59.9358509
30.3382352;59.9971225
30.3625233;59.8826724
30.1248443;60.0582319
30.1215773;60.057408
30.1267001;60.0584688
30.1285051;60.058798
30.3078195;60.0580995
30.1801005;59.8643305
30.215251;60.0060791
30.1822294;60.118066
30.3232418;60.0432254
30.1742611;59.8297416
30.1748276;59.8289369
30.3333853;59.9602991
30.2697906;59.93265
30.4401078;59.8692544
30.4405212;59.8688319
30.4330107;59.8682933
30.2616052;59.8813891
30.3472703;59.9959551
30.3793467;59.9970527
30.4184048;59.7327912
30.1859511;59.8542565
30.4679623;59.9264581
30.2996321;59.8397277
30.29928;59.8400901
29.9611772;60.0927708
30.1808771;59.8510212
30.4635753;59.8937477
30.305855;59.9897245
30.1902472;59.8239029
30.2078171;59.8326941
30.2197569;59.8339756
30.254218;59.8459056
30.2571946;59.8591572
30.2823301;59.8933916
30.4489322;59.9533881
29.6641818;60.1956941
29.7364199;59.8749963
30.3172175;59.8769987
30.1765567;59.8513049
30.1242372;59.8550568
30.2300462;59.8474928
30.2305797;59.8469535
30.3369174;59.8757536
30.0902488;59.7379891
30.2142483;59.8652276
30.224826;59.8647137
30.3412891;59.9566795
30.1480806;59.7898419
30.0783882;59.7407838
30.3142597;59.8717423
30.3896011;59.9152299
30.3035632;59.8434154
30.3082793;59.8404351
30.2073455;60.0098281
30.2119165;60.0087126
30.2115724;60.0082188
30.2134268;60.0094915
30.3313649;59.8949164
30.469717;59.8572117
30.2193914;59.9979889
30.218272;59.9959327
30.2511316;59.9852535
30.2512541;59.9854771
30.2512935;59.9853498
30.4677772;59.9544484
30.4800919;59.9550492
30.3499193;59.8297898
30.2930408;60.0669571
30.2890835;60.0667473
29.9549057;60.085453
30.3128606;59.8776733
30.4775689;59.8722533
30.4750611;59.8630825
30.4765904;59.8590162
30.1849743;59.8645027
30.1861667;59.8642263
30.4390738;59.8718588
30.0832092;59.7301887
30.0958189;59.7264934
30.3114314;60.0134543
30.1996709;59.9897177
30.2138013;59.9883624
30.1914034;59.9891841
30.1919113;59.9883728
30.2078754;59.9906855
30.2035659;59.9912091
30.2180772;59.9877998
30.2030488;59.9910964
30.2093712;59.9871395
30.2727914;60.0150439
30.2709108;60.010027
30.4068931;59.9845609
30.2756891;60.0015784
30.2848574;60.000132
30.290843;60.0010799
30.2752455;60.0024482
30.2850384;60.0115868
30.2926266;60.011276
30.2838668;60.0088481
30.4154944;60.0338045
30.3739564;60.0005163
30.3011147;60.0302442
30.2944448;60.0325748
30.2987023;60.0255392
30.296744;60.0327679
30.2954319;60.031906
30.3120596;59.8337724
30.3250303;59.8019195
30.3243849;59.8138164
30.2468329;59.8466103
30.2315014;59.8522454
30.2921272;60.0245107
30.2868148;60.02659
30.4157328;60.0121351
29.9024834;59.8842562
30.2144405;59.8505016
30.3703123;59.9993653
30.3718461;60.0126191
30.3700942;60.0110392
30.4141531;60.0044918
30.3394904;60.0342002
30.3518247;60.0332453
30.3454118;60.0342872
30.3457836;60.0347376
30.3429482;60.0345108
30.3454742;60.0342912
30.3455459;60.0349547
30.3561834;60.0370137
30.2345594;59.9875483
30.3423858;60.0366342
30.3414729;60.0408886
30.3320777;60.0419757
30.3500772;60.0396212
30.348222;60.0407064
30.349059;60.0415567
30.3476821;60.0431121
30.3392362;60.0428294
30.3384106;60.0444019
30.3587055;60.0386128
30.3442723;60.0355393
30.3166588;59.9916603
30.3022706;59.9925795
30.3996116;60.0117598
30.3960592;60.0107469
30.3973078;60.0119957
30.3971974;60.0121866
30.2350829;60.0712264
30.2381295;60.0718586
30.3323247;60.0442485
30.3326021;60.0484777
29.9991817;60.0662615
30.3443961;60.0500849
30.344627;60.0493259
30.3421203;60.0501204
30.345436;60.0497636
30.3432419;60.0503177
30.3449627;60.0495936
30.3493312;60.044792
30.3530965;60.0482591
30.3490477;60.0441495
30.3486092;60.0447356
30.3477738;60.0509383
30.3559989;60.0529569
30.3555894;60.0524645
30.3525945;60.0510489
30.1475049;59.996886
30.1471011;59.9971537
30.3272753;60.0413679
30.0854387;59.7424533
30.0938263;59.7419377
30.2583398;59.9869979
30.1306509;60.0056473
30.2876987;59.9862921
30.2103953;59.9445608
30.2113387;59.9437517
30.2085761;59.9430823
30.2080265;59.944224
30.2147473;59.9485386
30.3125649;59.8351268
30.3140666;59.8412435
30.2928007;59.9553388
30.3234051;60.0013115
30.4788413;59.9444238
30.4705976;59.9387009
30.2393798;60.024533
30.2627989;60.0144331
30.2629128;60.0151816
30.2649958;60.0152168
30.3410753;59.9564599
30.2640366;60.0834355
30.264447;60.0825573
30.1670752;59.8028545
30.3182943;60.0612128
30.310002;60.0583656
30.3115441;60.0580107
30.270106;60.0011988
30.0788285;59.8521221
30.0047171;59.841572
30.4517327;59.8419046
30.0002098;59.8487615
30.3425993;60.0599245
30.0251221;59.8501652
30.0279584;59.8517906
30.2192517;59.8059534
30.22039;59.8050728
30.2984148;60.0342324
30.2960339;60.0350116
30.2957454;60.0346993
30.2696945;60.0188244
30.2667042;60.0205335
30.2670789;60.021633
30.2687821;60.0215583
30.2683024;60.0191485
30.2686232;60.0217079
30.2670775;60.0206629
30.1853493;59.8500158
30.3946043;59.9408859
30.2355372;60.0701494
30.2329757;60.0713585
30.2331812;60.0710787
30.2957191;59.9262128
30.2953177;59.9262251
30.20203;59.998004
30.2028459;59.9983522
30.3275396;60.0056503
30.4050468;60.0175364
30.3445642;59.9736541
30.3790953;60.018837
30.3915667;60.0148722
30.3920457;60.0153483
30.2834548;60.0261634
30.3795929;59.9982461
30.3780875;59.9978287
30.5959711;59.7669325
30.1438836;59.8486833
30.3866751;59.9703885
29.9026608;59.8787837
29.9050507;59.8795716
30.0825925;59.7381958
30.0833323;59.7379724
30.0825428;59.737629
30.5608954;59.8154863
30.3931307;60.0499902
30.4025738;60.047891
30.3502239;59.9607953
30.3584705;59.9534609
30.1950541;59.857466
30.2301492;59.8435605
30.4745348;59.7472804
30.1976486;59.8531447
30.3476029;59.9701748
30.4987786;59.8308447
30.3776654;59.9616558
30.3789591;59.9988015
29.8326994;59.8851695
30.3939769;59.9173643
30.3738381;59.9982732
30.3204935;59.8581624
30.3737568;59.9976484
30.375415;59.9975062
30.3743018;59.9976381
30.2029478;59.9971015
30.3124044;60.014237
30.3827492;59.9651139
30.3828156;59.9656004
30.4025932;59.9614508
30.2178652;59.8752734
30.0075077;59.8529857
30.0060756;59.8536635
30.3959356;59.9413553
30.288374;59.9098188
30.3302597;60.0041996
30.1505477;59.9992348
30.2844789;60.0300312
30.430789;60.0246037
30.2724005;59.9573554
30.1417964;59.8506588
30.1447904;59.8507735
30.3892722;59.9153824
30.3653422;59.9769332
30.1819378;59.8426482
30.4241492;60.0408047
30.42582;60.040702
30.2788809;59.7990623
30.3501688;59.8531234
30.2824357;59.9199201
30.2142915;60.0097379
30.2138726;60.0089399
30.2578771;59.8778835
30.2440144;60.0265302
30.4658661;59.9326503
30.2249336;60.0037541
30.2216129;60.006463
30.2223523;60.0064028
30.3545948;59.962409
30.2497987;59.9904334
30.2901492;59.9596316
30.2908528;59.9027227
30.2903225;59.9007628
30.2749849;59.7988701
30.3276608;59.9554361
29.9852321;60.0075758
30.3485381;59.8378705
30.3489637;59.8336819
30.1687015;59.8435225
30.2843577;59.9005779
30.2841536;59.9010683
30.3444891;59.8313888
30.3012973;60.0297651
30.2776693;59.7985001
30.3469626;59.8382157
30.2268446;60.004563
30.2255838;60.0044883
30.2254266;59.9402929
30.2265181;59.9398349
30.2272793;59.9396051
30.2272594;59.9390987
30.319124;59.8740811
30.2264004;60.00456
30.372896;59.9983081
30.0825696;59.7468636
30.0836189;59.7469298
30.0835791;59.7466695
30.2986853;59.9608622
30.3021716;59.9598762
30.3022255;59.9602703
30.3020091;59.9606984
30.269065;59.9604332
30.2972926;59.9587511
29.7343625;60.0019536
30.4128001;59.9234617
30.4093097;60.0374261
30.0248986;59.8500057
30.3527037;59.8373428
30.3530919;59.838427
30.2725871;59.9588138
30.2710193;59.9590869
30.2716655;59.9588785
30.5050203;59.8622345
30.5144908;59.8627612
30.5122464;59.8635708
30.5152234;59.8633407
30.5051056;59.8634693
30.5127417;59.8642213
30.5052184;59.8630771
30.4755832;59.9410476
30.2228013;60.0328153
30.3296315;59.934313
30.4332945;59.9530449
30.4405964;59.9433345
30.4413249;59.9436851
30.356655;60.0433957
30.3559076;60.0436087
30.4076082;60.0329309
30.3452007;59.9886124
30.276809;59.9057514
30.3800179;59.9485747
30.3355491;59.9289797
30.3338583;59.9287175
30.2336083;59.9952583
30.2338237;59.9961853
30.3772532;59.9869034
30.3713917;59.9886667
30.316794;59.9774189
30.3743469;59.9554491
30.3356684;59.9726284
30.2780009;60.0155699
30.2772772;60.0142055
30.2482255;59.9695267
30.2467777;59.9698268
30.2067066;59.9837271
30.285392;59.9395425
30.2843706;59.9392436
30.5794548;59.7411139
30.3489165;59.8564044
30.3338463;59.9740764
30.3364737;59.9743752
30.2883892;59.9105886
30.3576428;59.905106
30.4784336;59.936697
30.3205481;59.9628795
30.4027563;59.8512876
30.404814;59.848028
30.3193005;59.963584
30.4309041;59.7136265
30.4304269;59.7130698
30.4314625;59.7142908
30.4587903;59.9022101
30.4595988;59.9017066
30.4292585;59.9237265
30.2742151;59.8994629
30.2414967;59.9872878
30.3833811;60.0050015
30.3897157;60.0135842
30.4281799;59.9691534
30.3534472;59.9202761
30.3387766;59.8467465
30.4321494;59.7152341
30.4291699;59.7151831
30.3023261;60.0256607
30.2884258;60.0596394
30.291367;60.0607871
30.4324502;59.9980422
30.4011319;60.0008381
30.3450651;60.0587925
30.2977363;60.0712896
30.4693183;59.9049794
30.4682173;59.9229835
30.1888916;59.8254523
30.4678902;59.9237717
30.2877866;59.9361696
30.2981358;59.939243
30.2588479;59.9748814
30.2574725;59.9736496
30.257997;59.9747307
30.1301073;59.9955307
30.1312365;59.9954877
30.3327008;59.8312729
30.3486678;59.852954
30.3227929;59.8752338
30.2695175;59.9728318
30.2457723;59.9874595
30.2838923;59.9008541
30.3524773;59.8501227
30.3497265;59.8500387
30.1582903;59.8423806
30.3545685;59.8441983
30.3394449;59.8518355
30.5808441;59.7402145
30.5698912;59.7373882
30.6231011;59.7377128
30.2711147;60.0589936
30.2762306;60.0586235
30.2774831;60.0577444
30.3061038;59.9615989
30.3216953;59.9647116
30.262703;59.8557888
30.2677337;59.8532375
30.2688761;59.8531687
30.1508534;59.7901959
30.3076627;60.0406503
30.3690459;59.998749
30.1229842;59.855148
30.3360318;59.9699819
30.2217348;59.9425652
30.2167766;59.9390616
30.2158687;59.9401076
30.4176417;59.8950507
30.2766359;60.0019454
30.2962473;59.9960746
30.2970923;59.9961756
30.2977035;60.0046651
30.2848259;60.0719416
30.2893434;60.06982
30.299184;60.003565
30.106587;60.0249588
30.2551247;59.8776706
30.2690942;60.0039277
30.4944836;59.9146635
29.7060623;60.1971294
29.7019141;60.2061533
30.2244139;59.9415994
30.22411;59.9420605
30.2255047;59.9425025
30.3601553;60.0141336
30.3099706;59.9697015
30.3383057;59.8823764
30.3134076;59.8729724
29.7791037;59.9071856
29.7160868;59.9216848
29.7172531;59.9218177
29.7775898;59.9071412
30.218406;59.859576
30.3277283;59.8792421
30.2664688;60.0039913
30.2839941;59.9673347
30.4409812;59.9726343
30.4407258;59.9646552
30.1897145;59.9896451
30.2799013;60.0157725
30.4609183;59.8672561
30.3135654;60.0569074
30.2575345;60.0091091
30.2562738;60.0098349
30.1748799;59.8616559
30.1746115;59.8612726
30.2457726;59.984231
30.3731565;59.9998036
30.3744804;59.999437
30.4189226;59.8673033
29.8720643;60.1639661
30.3769951;59.8320409
30.3477748;59.9720138
30.3800133;59.9375489
30.3285172;59.8607189
30.3287621;59.8607846
30.2467854;60.0178488
30.4276066;59.8944719
30.3604769;60.0371112
30.3184589;59.8889895
30.2899202;59.996721
30.3152247;59.9697841
30.4706483;59.9041979
30.4685139;59.9042972
30.3459837;59.8320931
29.8775614;60.1668758
30.4070593;59.9804914
30.3385774;59.8541843
30.3404873;59.8542102
30.3506627;59.8706457
30.3509211;59.8708037
30.3506948;59.8705879
30.4592893;59.9754063
30.2600086;59.9534718
30.3293075;59.8178053
30.329657;59.8179378
30.33127;59.8179358
30.3322616;59.8186521
30.3290019;59.8185841
30.3295854;59.8184957
30.3662764;60.0317137
30.2866271;59.9003412
30.3309659;59.9943152
30.330166;59.9945159
30.3088433;59.8640157
30.38094;60.0280343
30.490996;59.9354884
30.160344;59.9906154
30.3546731;59.835843
30.2215344;59.9033461
30.2216734;59.9032415
30.330154;59.8630017
30.3335429;59.8578636
30.3687843;59.8101812
30.3780658;59.8881286
30.3788068;59.8862152
30.3228967;60.0451586
30.240068;60.0398688
30.3712869;59.8092026
30.4075302;60.0239514
30.326912;59.8610636
30.2600162;59.8517453
30.2822337;59.8635605
30.2996769;60.0160484
30.2073231;59.9985736
30.2066607;59.9998152
30.3388768;59.8512913
30.3819845;60.0543497
29.8638458;59.8661002
29.8569514;59.8676388
30.2511583;59.84912
29.899726;59.875945
30.2383544;60.037741
30.1636814;59.8626062
30.1630165;59.8620757
30.1592967;59.8422874
29.8590857;59.8741018
30.3785534;60.0296469
30.4709583;59.9322207
30.5228468;59.9833862
30.5264002;59.9846761
30.4255861;59.7165847
29.8575873;59.8773163
29.9004046;59.8822028
30.341937;59.9703724
30.3414687;59.9698849
30.2374193;59.9420502
30.4262791;59.9320431
30.4062088;59.8981604
29.7952989;59.8914965
30.4235804;59.8995003
30.3988051;60.0391275
30.4148252;59.8969173
30.4149588;59.8969687
30.3802509;59.8355954
30.2478091;59.9967078
30.2491241;59.9965985
30.4051134;60.0392446
30.2646945;59.9843521
30.2531782;59.9941461
30.2529075;59.9921423
30.2531994;59.9933344
30.2532129;59.9927947
30.2532282;59.9921414
30.3539335;59.8364342
30.2528593;59.9941721
30.2530434;59.9933237
30.3827968;59.9651689
30.4529028;59.916071
30.3255777;60.0496793
30.2067756;59.9970527
30.4083665;59.9937389
30.372684;59.977543
30.1059934;59.8171122
30.4163991;59.7902204
30.4509684;60.0330093
30.4529549;60.0338851
30.3907169;60.0257597
30.2771715;59.8754758
30.2188859;59.857569
30.2365504;59.9295653
30.326232;60.0490118
30.3270505;60.0486347
30.3265293;59.8258944
30.5562015;59.7952724
30.3879033;59.859647
30.3501546;59.7588583
30.3200401;60.0477268
30.1882303;59.8473296
30.1885747;59.8474562
30.2561155;59.8578731
30.4190676;59.8435938
30.199728;59.8564161
30.3458098;59.9724132
30.346125;59.9719023
30.3464306;59.971711
30.0833485;59.7457501
30.3563769;59.8228961
30.4319599;59.8143979
30.4143672;59.8143607
30.3370805;59.8351524
30.3351695;59.9037769
30.3349328;59.9037652
30.4122017;60.0038811
30.4134146;60.0044428
30.3266748;59.7795206
30.3282975;59.779617
30.3465176;59.9717257
30.3144261;59.8803461
30.2929295;60.0352179
30.3137955;59.9640099
30.3220461;60.04884
30.1572669;59.8306618
30.2755362;59.8560025
30.2744541;59.8559896
30.4642566;59.7592578
30.3550246;59.9813899
30.3562541;59.9815088
30.2305374;60.0243364
30.2345669;60.0263744
30.2344405;60.0247287
30.3209997;59.8655973
30.3567922;59.9548122
30.4638304;59.9327993
30.3278682;59.9933076
30.3247569;60.0513427
30.4608348;59.9326525
30.4586805;59.929866
30.4709403;59.9271447
30.3593213;59.7623152
30.4808783;59.9723207
30.4822188;59.9730747
30.4936889;59.9581323
30.4016956;59.8009382
30.3700928;60.0797651
30.3771731;60.0756981
30.374448;60.0740292
30.3730495;60.0718199
30.3725698;60.0719153
30.3735483;60.0735292
30.3706614;60.0796965
30.3794922;60.0704676
30.3805918;60.0691729
30.3800555;60.0685567
30.3623663;60.0766245
30.367236;60.0752538
30.3659636;60.0756441
29.9228524;59.8762319
30.4393633;59.915193
30.4483355;59.9277893
30.4495246;59.9278221
30.2441408;60.1030209
30.2433184;60.1025735
30.2452137;60.1031304
30.2457562;60.103044
30.2427738;60.1021737
30.2428695;60.0951066
30.2739607;60.1008522
30.2736674;60.100454
30.4046355;60.0110151
30.3411981;59.9578539
30.364856;60.0715235
30.3638806;60.0716002
30.3599735;60.0725035
30.3575279;60.0731417
30.3550117;60.0729031
30.363417;60.0713732
30.3638537;60.0713245
30.3679366;60.0704838
30.209588;59.8563404
30.217534;59.8539553
30.033381;59.8466284
30.3735026;60.0694303
30.378399;60.0678929
30.3796067;60.0680554
30.375645;60.0689035
30.3796679;60.0675798
30.379308;60.0674503
30.3736394;60.0695107
30.3504159;60.0647154
30.3534328;60.0641279
30.3633038;60.0622365
30.3659809;60.0576501
30.379411;60.0561616
30.3586727;60.0603131
30.3637887;60.0604474
29.8940656;59.8804973
30.3471217;60.0624531
30.3559405;60.0593468
30.3458913;60.0649497
30.3460339;60.0651161
30.3431212;60.0622255
30.3445249;60.0643024
30.3292976;60.0502118
30.3789081;60.0546314
29.7297492;60.0110488
29.730778;60.0126199
30.1425078;59.787481
30.387828;60.0434657
30.3920248;60.0434565
30.394433;60.0448029
30.3929844;60.044745
30.148346;60.1184269
30.1765106;60.1195917
30.2509351;59.9907115
30.0983157;60.0173466
30.388346;60.0129876
30.3671443;60.0466155
30.2922199;60.0227193
30.3543059;59.8561406
30.4350291;59.9906772
30.4313827;59.9888345
30.5019106;59.9389067
30.2594119;60.0342934
30.2713253;59.9995734
30.2594071;60.0823152
30.259877;60.081922
30.2377447;60.0083029
30.2398988;60.0076109
30.2406846;60.0072485
30.2836581;60.0353785
30.2739746;60.0269849
30.2738762;60.0273262
30.2684565;60.0247031
30.2672142;60.0282064
30.4091924;59.9752481
30.2569549;60.0104884
30.2879261;59.9892241
30.3824362;59.9640742
30.3822179;59.9639456
30.3838076;59.9624349
30.381523;59.9642813
30.4864084;59.8383384
30.2788561;59.8835465
30.3129652;60.0512543
30.3808088;59.9639291
30.3820578;59.9653077
30.366999;59.9227739
30.366968;59.9229231
30.255242;59.9988282
30.4222375;59.9503166
30.3683043;59.9190902
30.367515;59.9212912
30.3680628;59.9198081
30.3677748;59.9205245
30.4340365;59.9772494
30.581715;59.7946326
30.3193949;59.9580541
30.3268539;60.0509242
30.3290929;59.8635849
30.2495608;59.9508191
30.2521866;60.0394899
30.2527465;60.0372231
30.2537357;60.034866
30.2543521;60.0401693
30.2498497;60.0345196
30.2502746;60.0372345
30.2550493;60.0354662
30.2557861;60.0363558
30.2574185;60.0388
30.2114402;60.0074666
30.3783511;60.0723215
30.3785961;60.0726771
30.3615803;60.0813383
30.3208721;59.9027985
30.5832751;59.7938624
30.3434276;59.9731972
30.342224;59.9726057
30.3342184;60.0570614
30.4588859;59.9917567
30.1471852;59.9921183
30.4573456;60.0316356
30.3395259;59.8318625
30.3376434;59.8309802
30.3113198;59.8372077
30.3116004;59.8671784
30.335492;60.0250047
