WKT	NAME	NAME_EN	NAME_RU	WATERWAY	OSM_TYPE	OSM_ID
"LINESTRING (30.4995528206302 59.9088272246139,30.4994198 59.9088281,30.4990798 59.9088676,30.4990644 59.9089588,30.4992002 59.909061,30.4992487 59.9092083,30.499219 59.9092964,30.4991117 59.9093865,30.4989953 59.909444,30.4986933 59.9094927,30.4979389 59.9095682,30.4975606 59.909209,30.4973869 59.9091806,30.4969832 59.9090805,30.4967733 59.9090884,30.4966281 59.9091292,30.4965711 59.9092501,30.4965195 59.9093837,30.496239 59.9096533,30.4958802 59.9100235,30.4958348 59.9101055,30.495765 59.9101573,30.495628 59.9102064,30.4954396 59.9102331,30.4952848 59.9102237,30.4951451 59.9101922,30.4950389 59.9101488,30.4949006 59.9100853,30.4947954 59.9100178,30.4946203 59.9099166,30.494463 59.9098602,30.4942506 59.9098307,30.4940208 59.9098411,30.4938215 59.909894,30.4936965 59.9099511,30.4936256 59.9100383,30.4935802 59.9101767,30.4935104 59.910273,30.4933327 59.9104078,30.4930477 59.9106566,30.4928192 59.9109413,30.492548 59.911217,30.4920518 59.9116858,30.4916313 59.9118664,30.4910201 59.9118761,30.4902305 59.9117655,30.4891094 59.9114759,30.488015 59.91125,30.4876123 59.9112208,30.4870988 59.9112624,30.4865629 59.9113695,30.4863364 59.9113759,30.4859218 59.9114911,30.4857782 59.9116638,30.4854428 59.9121159,30.4852433 59.9123578,30.4850429 59.9126008,30.484979 59.9130885,30.484843 59.9132777,30.484327 59.9134928,30.4835367 59.9137636,30.4829747 59.9140669,30.4827046 59.9142778,30.4823278 59.9147984,30.4823423 59.9149589,30.4826898 59.9153661,30.4831024 59.9160107,30.4831461 59.9162177,30.4830243 59.916427,30.4827966 59.9167449,30.482422 59.9169557,30.4815691 59.9171031,30.4806366 59.9172221,30.4799997 59.9173405,30.4794776 59.9175372,30.4790143 59.9178183,30.4783736 59.9180749,30.4774348 59.9182948,30.4765221 59.9184594,30.4757125 59.9187591,30.4749776 59.9191578,30.474671 59.9194301,30.474199 59.9198173,30.4736124 59.9201674,30.47312 59.9206745,30.4727169 59.9210847,30.4725743 59.9211754,30.4716617 59.9214818,30.4706133 59.9218081,30.4701288 59.9218983,30.4697079 59.9219763,30.4692867 59.9221196,30.4686187 59.9223643,30.468114 59.922482,30.4663087 59.9231212,30.4655155 59.9233206,30.4644146 59.9236173,30.4632126 59.9239469,30.4618393 59.924377,30.4606377 59.9248932,30.4602086 59.9252803,30.4597365 59.9254953,30.4572045 59.9263341,30.4558741 59.9267427,30.4549132 59.9270783,30.4535332 59.927298,30.4516955 59.927406,30.4505732 59.9273351,30.4503054 59.9273165,30.4485693 59.9270706,30.4469642 59.9267373,30.4444358 59.9264628,30.4428619 59.9262524,30.4413994 59.9262882,30.4402187 59.9264388,30.438708 59.9265491,30.4377086 59.9268318,30.4368557 59.9271097,30.4363076 59.9273033,30.4356684 59.9275566,30.4329659 59.9285532,30.4324523 59.9286961,30.4298083 59.9297165,30.4292247 59.9300476,30.4290101 59.9303788,30.4290959 59.9310066,30.4288642 59.9314539,30.4283921 59.9317893,30.4274185 59.9324255,30.4268016 59.9328139,30.4254739 59.9332858,30.4240912 59.9337148,30.4228726 59.9339471,30.421797 59.9342528,30.4211484 59.9344031,30.4205865 59.934532)"	Оккервиль	Okkervil		river	way	"351066630"
"LINESTRING (30.4708727 59.8107504,30.4718819 59.8114792,30.4720954 59.8116504,30.4722149 59.8117373,30.472361 59.8118085,30.4724629 59.8118575,30.4725691 59.811911,30.4726931 59.811951,30.4727905 59.8120022,30.4728614 59.8120557,30.4728924 59.8120957,30.4729544 59.8121737,30.4729854 59.8122271,30.4730341 59.8122716,30.4731005 59.812305,30.4731669 59.8123496,30.4732333 59.8123874,30.4732953 59.8124141,30.4733352 59.8124498,30.4733484 59.8124876,30.4733396 59.8125388,30.4733105 59.8125929,30.4732972 59.8126441,30.4733105 59.812682,30.4733083 59.8127276,30.473284 59.8127599,30.4733039 59.8127933,30.4733327 59.8128423,30.4733747 59.8129013,30.4733924 59.8129335,30.4734234 59.812977,30.473481 59.8130371,30.4735473 59.8131326,30.4736161 59.8132304,30.4736913 59.8133469,30.4737132 59.8134036,30.4737257 59.8134729,30.4736913 59.8135532,30.473566 59.8137358,30.4734627 59.8138979,30.4733907 59.8139971,30.4733124 59.8140743,30.4731415 59.8142307,30.472971 59.8143699,30.472847 59.8144601,30.4727252 59.814568,30.4726477 59.8146482,30.4725445 59.8147375)"				drain	way	"351530734"
"LINESTRING (30.4787792 59.8312858,30.4790076 59.8317367)"	Мурзинка			stream	way	"351530736"
"LINESTRING (30.4677625 59.8128746,30.4680437 59.812908)"	Мурзинка			stream	way	"351530737"
"LINESTRING (30.4790076 59.8317367,30.4790983 59.8318075,30.4792782 59.8318853,30.4792699 59.8319589,30.4793368 59.8320325,30.479454 59.8320598,30.4795335 59.8320787,30.4795419 59.8321439,30.4796716 59.8321713,30.4797804 59.8321755,30.4798055 59.8322175,30.4798055 59.8322974,30.4799185 59.8323185,30.4800398 59.8323185,30.4801151 59.8323689,30.4801444 59.8324278,30.4800356 59.8324699,30.4800147 59.8325393,30.479931 59.832596,30.4798055 59.8326991,30.4797971 59.8327958,30.4797678 59.8328442,30.4796339 59.8329304,30.4795837 59.8330565,30.4796423 59.833189,30.4796465 59.8332605,30.4795126 59.8333341,30.4794609 59.8333679,30.4794513 59.8334036,30.4793393 59.8333826,30.4792647 59.8333904,30.4791483 59.8334025,30.4790187 59.8334135,30.4789902 59.8334301,30.4788981 59.8334359,30.4788944 59.8335408,30.4790071 59.8336162,30.4791723 59.8337778)"	Мурзинка			river	way	"351530740"
"LINESTRING (30.4680437 59.812908,30.4685108 59.8129637,30.4687521 59.8129848,30.4690134 59.8130204,30.4692082 59.8130538,30.4693798 59.8130856,30.4695942 59.8131438,30.4697993 59.8131966,30.4699903 59.8132462,30.4701437 59.8132926,30.4702016 59.8133194,30.4702595 59.8133607,30.4703049 59.8134024,30.4703362 59.8134552,30.4704035 59.8135913,30.4704755 59.8137212,30.4705319 59.8137921,30.4706035 59.8138365,30.4706771 59.8138657,30.47076 59.8138885,30.4709072 59.8139231,30.4710496 59.8139601,30.4712438 59.8140136,30.471416 59.8140648,30.4715233 59.8141098,30.4715562 59.8141342,30.4715828 59.8141822,30.471658 59.8143082,30.4717206 59.8143845,30.4718052 59.8144821,30.4718639 59.8145378,30.4719126 59.8145673,30.4719691 59.8145873,30.4720266 59.8146018,30.4721318 59.8146152,30.4722519 59.8146343,30.4723405 59.8146549,30.4724146 59.8146766,30.4724689 59.8146861,30.472522 59.8147083,30.4725445 59.8147375,30.4725171 59.8147829,30.4723902 59.8150261,30.4723267 59.8152226,30.47236 59.8154107,30.4724178 59.8155554,30.4723937 59.8157093,30.4724019 59.8159061,30.4724339 59.8159915,30.4725199 59.8160536,30.47279 59.8161138,30.4733904 59.8162132,30.473719 59.8163136,30.4741362 59.8164478,30.4744738 59.8164783,30.4747673 59.8164713,30.4751048 59.8164567,30.4753673 59.8164681,30.4754888 59.8165012,30.4755937 59.8165575,30.4756445 59.8166511,30.4757107 59.816758,30.4758485 59.8168637,30.4760083 59.8169872,30.476101 59.8171033,30.4762242 59.8172157,30.4763005 59.8173083,30.4763418 59.817353)"	Мурзинка			stream	way	"351530741"
"LINESTRING (30.479653 59.8342872,30.4795145 59.834606,30.4791016 59.834892,30.4790214 59.8350384,30.4792339 59.8357415,30.4793283 59.8360206,30.4794935 59.8361481,30.479698 59.8365787,30.4800116 59.8367378,30.4801141 59.8368065,30.4800934 59.8371219)"	Мурзинка			river	way	"351530742"
"LINESTRING (30.2933657 59.8821432,30.2934107 59.8821428,30.293499 59.8821404,30.2935724 59.8821384,30.2936331 59.8821368)"				drain	way	"353040061"
"LINESTRING (30.2936331 59.8821368,30.2937202 59.8821215,30.2942016 59.8821029,30.294476 59.8821377,30.2945981 59.8821532,30.2953808 59.8821273)"				drain	way	"353040064"
"LINESTRING (30.4772205 59.7539222,30.4773965 59.7538349,30.4779466 59.7535247,30.4794941 59.7527166,30.4795606 59.7526702,30.4796109 59.7526133)"				drain	way	"356360673"
"LINESTRING (30.4743539 59.754181,30.4742691 59.7540348,30.4741417 59.7538246,30.4737105 59.7530235)"				drain	way	"356360675"
"LINESTRING (30.4827663 59.755555,30.4825499 59.7555499,30.4822897 59.7555386,30.482199 59.7554947,30.4779466 59.7535247)"				drain	way	"356360676"
"LINESTRING (30.4787265 59.7546333,30.4772205 59.7539222)"				drain	way	"356360677"
"LINESTRING (29.8840218893651 59.843150403353,29.884044 59.8432004)"				stream	way	"356387380"
"LINESTRING (29.884044 59.8432004,29.8840924 59.8433155,29.8847021 59.8476318,29.8841875 59.8482143)"				stream	way	"356387382"
"LINESTRING (29.8930068 59.8547926,29.8933117 59.8548918)"				canal	way	"356679505"
"LINESTRING (29.8928882 59.854749,29.8930068 59.8547926)"				canal	way	"356679506"
"LINESTRING (29.8933117 59.8548918,29.8935377 59.8549841,29.8936596 59.8550451,29.8937166 59.8551115,29.89385 59.85535,29.8958242 59.8590364,29.8963525 59.85973,29.8965455 59.860112)"				canal	way	"356679507"
"LINESTRING (30.220265 59.914146,30.2201945 59.9142026,30.2189993 59.9144916,30.2175615 59.9144785,30.2146696 59.9151413,30.2144807 59.9149454)"				drain	way	"357417687"
"LINESTRING (30.2207424 59.9140314,30.220265 59.914146,30.2201521 59.9141651,30.2189765 59.9144491,30.217537 59.9144377,30.2172537 59.9144932,30.2171462 59.9144801,30.2169899 59.9142989)"				drain	way	"357417688"
"LINESTRING (30.1115577 60.0012893,30.11151 60.0007174)"				drain	way	"357427138"
"LINESTRING (30.4928679 59.769098,30.4933378 59.7689311)"	ручей Стрелка			canal	way	"358755826"
"LINESTRING (30.3030609 60.0112585,30.3043394 60.0104203,30.3039356 60.0101908,30.303239 60.0098901,30.303104 60.0098318)"				drain	way	"360825067"
"LINESTRING (30.2376976 60.0762159,30.2370357 60.0768399,30.2367412 60.0768002)"				drain	way	"361720407"
"LINESTRING (30.5092067186686 59.8613239654226,30.5089172 59.8613879,30.5086874 59.8614477,30.5084867 59.8616281,30.5083738 59.8617394)"				stream	way	"361733109"
"LINESTRING (30.308274 59.9410565,30.2983909 59.9374942,30.285014 59.9338202,30.2817969 59.9330639)"	Большая Нева	Great Neva	Большая Нева	river	way	"362796529"
"LINESTRING (30.3830078 59.7552761,30.3828713 59.7548987,30.3826317 59.7545228,30.3826318 59.7544693)"				drain	way	"367826261"
"LINESTRING (30.4775127 59.6902751,30.4761006 59.6901505)"				drain	way	"368289728"
"LINESTRING (30.2456565 60.0929759,30.2454197 60.0928764)"				drain	way	"369789259"
"LINESTRING (30.2452215 60.0927918,30.2451206 60.0927551)"				drain	way	"369789262"
"LINESTRING (30.2454197 60.0928764,30.2453442 60.0928447)"				drain	way	"369789263"
"LINESTRING (30.2506589 60.0944895,30.2503822 60.0943839,30.2496889 60.0941666,30.2490923 60.0940594,30.2482517 60.0939619,30.248044 60.0939125,30.2475899 60.0937511,30.2457972 60.093035,30.2456565 60.0929759)"				drain	way	"369789264"
"LINESTRING (30.2548942 60.0951109,30.2527762 60.0944678,30.2520898 60.0942594,30.2510645 60.0939289,30.2512711 60.0936437,30.2507573 60.0934604,30.2497312 60.0930384,30.2492374 60.0928102,30.2484328 60.0924245,30.2480272 60.0922548)"				drain	way	"369789265"
"LINESTRING (30.2100769 60.0605241,30.2100437 60.0605063)"	Ржавый ручей			river	way	"370685977"
"LINESTRING (30.1971347 60.046344,30.1972691 60.0461314,30.1974633 60.0457138,30.1973289 60.045574,30.197355 60.0455125,30.1976836 60.0453055,30.1976911 60.045257,30.197523 60.0451041,30.1974324 60.0449941,30.1972467 60.0447685,30.197243 60.0445951,30.1973513 60.0444068,30.1974633 60.0443378,30.1976201 60.0442353,30.1977919 60.0439649,30.1976164 60.0434746,30.197889 60.0431688,30.1976575 60.0430401,30.1976724 60.0428369)"	Ржавый ручей			stream	way	"370708667"
"LINESTRING (30.1970712 60.0465118,30.1971347 60.046344)"				stream	way	"370708671"
"LINESTRING (30.1999764 60.0552797,30.1993309 60.0550154,30.1959964 60.0535429,30.1953878 60.0529576)"	Ржавый ручей			stream	way	"370708690"
"LINESTRING (29.9043747 59.8830682,29.9049093 59.8830335)"	Верхнесадский канал			canal	way	"371492435"
"LINESTRING (30.1711006 60.0556101,30.1713763 60.0559363,30.171465 60.0561382,30.1714295 60.0564445,30.1715182 60.0566357,30.1714472 60.0567508,30.1712982 60.0567827,30.1710783 60.056742,30.1708194 60.0567543,30.1705954 60.0566797)"				stream	way	"371957297"
"LINESTRING (30.1692462 60.0553022,30.1697109 60.0555501,30.1698244 60.0556528,30.169945 60.05589,30.1705871 60.0562442,30.1706793 60.0565221,30.1705954 60.0566797,30.1704717 60.0569118,30.1703235 60.0570475,30.1701629 60.0571927,30.1699298 60.057306,30.1697879 60.0574123,30.1694544 60.0575557,30.1692913 60.0576176,30.1688691 60.0575893,30.1687237 60.0576088,30.1686421 60.0576619,30.1686066 60.0578832,30.1685286 60.0579824,30.1682661 60.0581417)"				stream	way	"371957357"
"LINESTRING (30.1778815 60.0558943,30.1778345 60.0559109,30.1771505 60.056152,30.1765956 60.0564594,30.1764129 60.0566172,30.1763675 60.0566564,30.1762183 60.0567761,30.1760871 60.0568116,30.1757714 60.0568009,30.1754095 60.0567089,30.1753563 60.0565725,30.175257 60.0565176,30.1745653 60.0564043,30.174207 60.0562804,30.1741165 60.0562899,30.1737417 60.056646,30.1733637 60.056845,30.1728928 60.0569697,30.1722029 60.0572107,30.1718996 60.0572625)"				stream	way	"371957358"
"LINESTRING (30.1952382 60.0528205,30.1951781 60.0526431,30.1952117 60.0525182,30.1955291 60.0522629,30.1959958 60.0519385,30.196317 60.0518248,30.1966194 60.0517633,30.1976687 60.0514464,30.1978964 60.0513252,30.1979636 60.0512171,30.1979898 60.0510661,30.1979151 60.0507157,30.1977396 60.0498693,30.1975566 60.0496326,30.1972318 60.0490603,30.1972318 60.0489335,30.1973027 60.0488608,30.1979898 60.0484935,30.1981055 60.0483929,30.1983333 60.0479398,30.1981653 60.0472314,30.1981989 60.0470916,30.1981279 60.0469965,30.1980197 60.0469443,30.1972019 60.0466721,30.1971235 60.0466162,30.1970712 60.0465118)"	Ржавый ручей			stream	way	"371957359"
"LINESTRING (30.1843219 60.0342877,30.1842224 60.0341904,30.1841975 60.0339916,30.1841146 60.0337514,30.1839819 60.0335816,30.1840649 60.0335319,30.18404 60.0334615,30.1841229 60.033358,30.1840068 60.033271,30.183841 60.0331095,30.1839416 60.0330329,30.1838595 60.0329334,30.1839181 60.0328104,30.183754 60.0326581,30.1837024 60.0326521,30.1836754 60.0324415,30.183627 60.0323732,30.1835513 60.0322664)"	Каменка			river	way	"371972039"
"LINESTRING (30.1842469 60.035039,30.1842307 60.0348923,30.1842755 60.03468,30.1842638 60.0344202,30.1843219 60.0342877)"	Каменка			river	way	"371972040"
"LINESTRING (29.8539218 59.8872509,29.8540404 59.88738,29.8540941 59.8875684,29.8541665 59.888071,29.8542329 59.8883983)"				canal	way	"372282496"
"LINESTRING (30.2383424 59.9799566,30.2383412 59.9798115)"				drain	way	"372681605"
"LINESTRING (30.1396047 59.8482786,30.1399494 59.8482725)"	Сосновка			canal	way	"373690799"
"LINESTRING (30.1399494 59.8482725,30.141065 59.8482511,30.1411585 59.8482621,30.1412269 59.848295,30.1412461 59.8483364,30.1412542 59.8485856)"	Сосновка			canal	way	"373690800"
"LINESTRING (29.4721062 60.2115286,29.4747091 60.2110835,29.4760678 60.2108397,29.4785462 60.2103426,29.4805203 60.2099908,29.4822541 60.2096881)"				drain	way	"373870541"
"LINESTRING (29.4831531 60.2107424,29.4822541 60.2096881,29.4811898 60.2084557)"				drain	way	"373870542"
"LINESTRING (30.3257017 60.0842733,30.3254289 60.0841944,30.3252351 60.0841747,30.3249781 60.0842023,30.3247448 60.0841944,30.324551 60.0841293,30.3227752 60.0837256)"				stream	way	"374394385"
"LINESTRING (30.4179005 60.0498078,30.4184615 60.0496743)"				drain	way	"375127186"
"LINESTRING (30.4184615 60.0496743,30.4185364029065 60.0496566908057)"				drain	way	"375127187"
"LINESTRING (30.2214598 60.0727551,30.2225501 60.0712367,30.2233642 60.0702996,30.2247721 60.0687441,30.2245867 60.0686691)"				drain	way	"375904705"
"LINESTRING (30.1764506 59.8070877,30.176381 59.80712,30.1762688 59.8071777,30.1761993 59.8072555,30.1760833 59.8073686,30.1759606 59.8074715,30.1758037 59.8075607,30.1755923 59.8076362,30.1753809 59.807667,30.1752025 59.8076662)"				drain	way	"376386490"
"LINESTRING (30.2158042 59.8151932,30.2205999 59.8165005)"				drain	way	"376386491"
"LINESTRING (30.1785353 59.9902978,30.1786196 59.9899775,30.1787513 59.9895206,30.1789687 59.9891888)"	Бобылка			river	way	"376712856"
"LINESTRING (30.2329869 59.8256406,30.2336171 59.8257886,30.2445544 59.8283588,30.2493025 59.829481)"				drain	way	"376941907"
"LINESTRING (30.2131816 59.8174042,30.2138762 59.8179075,30.2149194 59.8185584,30.2164017 59.8193454,30.2170283 59.8196783,30.2180312 59.8202111,30.2184892 59.8204196,30.2212415 59.8216693,30.2247494 59.8230174,30.2279818 59.8240358,30.2317716 59.8250228,30.2319978 59.8248564,30.2335779 59.8252436,30.2347799 59.825528,30.2346941 59.8257308,30.2374916 59.8263829)"				drain	way	"376941908"
"LINESTRING (30.1734567 59.8136705,30.1734923 59.8136629,30.173662 59.8136335,30.1738121 59.8135933,30.1739876 59.8135315,30.1741515 59.8134727,30.1742431 59.8134403)"				drain	way	"376974836"
"LINESTRING (30.1656651 59.8233695,30.1656159 59.8235803,30.1656179 59.8236908)"	Ивановка			stream	way	"377886578"
"LINESTRING (30.1656179 59.8236908,30.1656361 59.8237373,30.165654 59.8238289)"	Ивановка			stream	way	"377886579"
"LINESTRING (30.3570366 59.7735223,30.3569854 59.773586,30.3569537 59.7736363,30.3569189 59.7736695,30.3569171 59.7737045,30.3568955 59.7737807,30.35696 59.7738159,30.3568059 59.7742468,30.356838 59.7743029,30.3568231 59.7743707,30.3567824 59.7744052,30.3567824 59.7744591,30.3567503 59.7744936,30.3566732 59.7746358,30.3566904 59.7746778,30.3566219 59.7747338,30.3566112 59.7747952,30.3566497 59.7748276,30.3566411 59.7748814,30.3566946 59.774959,30.3566604 59.7749989,30.356669 59.7751217,30.3566197 59.7752682,30.3566369 59.7753048,30.3566133 59.7753673,30.3566326 59.775391,30.3566133 59.7754266,30.3566925 59.7755386,30.3566989 59.775572,30.3567482 59.7756302,30.3567696 59.7756862,30.3568209 59.7757552,30.3568894 59.7758996,30.3569536 59.7759728,30.3569493 59.7760138,30.3569814 59.7760321,30.35702 59.7760924,30.3571099 59.7761452,30.3571998 59.7762271,30.3571848 59.7762939,30.3572319 59.7763618,30.357249 59.7764566,30.3572276 59.7765169,30.3572468 59.7765805,30.3572789 59.7765934,30.3572704 59.7766656,30.3573175 59.7767475,30.3573089 59.7767884,30.3573517 59.7768207,30.3573282 59.7768983,30.3573517 59.7770114,30.3573581 59.7770868,30.3573881 59.777117,30.3574159 59.777159,30.3574887 59.7771913,30.3575871 59.7771978,30.3576706 59.7772247,30.3578996 59.7773529,30.3579617 59.7774477,30.358073 59.7774897,30.3581821 59.7775684,30.3582421 59.7775932,30.358272 59.7776276,30.3583598 59.7776567,30.3583983 59.777702,30.3584818 59.7777289,30.3587065 59.7778819,30.3588157 59.777939,30.358927 59.7780262,30.3592223 59.7781889,30.3592608 59.7782406,30.3595241 59.7783818,30.3595862 59.7784432,30.3597766 59.778538,30.3598451 59.7786123,30.3599329 59.7786435,30.3601362 59.7787534,30.3601683 59.7787814,30.3604251 59.7789322,30.360515 59.7790098,30.3606434 59.7790949,30.3606327 59.7791606,30.3606777 59.7791908,30.360682 59.7792188,30.360652 59.7792587,30.3605878 59.779302,30.3605258 59.7793181,30.360515 59.7793461,30.3603631 59.7794926,30.3602818 59.7795928,30.3602625 59.7796348,30.3599586 59.7798869,30.3599543 59.7799149,30.3598537 59.7799936,30.3591945 59.7806216,30.3586052 59.7812298,30.3585216 59.7812887,30.3585082 59.781324,30.358234 59.7815799,30.3581907 59.7816223,30.3546591 59.7850806,30.354642 59.7851194,30.3546677 59.7851506,30.3547361 59.7851721,30.3549609 59.7853445,30.3549652 59.7853811,30.3552541 59.7855965,30.35513 59.7856945,30.3551257 59.7857247,30.3548068 59.7859972,30.3547811 59.7860392,30.3545606 59.7862427,30.3544408 59.7863052,30.3543787 59.7863547,30.3542631 59.7863968,30.3541668 59.7864538,30.3541176 59.786512,30.3540962 59.7865691,30.3540898 59.7866972,30.3539956 59.7868308,30.3536019 59.7871897)"	Пулковка			river	way	"377888543"
"LINESTRING (30.3571377 59.7733504,30.3570366 59.7735223)"	Пулковка			river	way	"377888550"
"LINESTRING (30.0693691 60.0985092,30.0717028 60.0976341,30.0726901 60.0972615,30.0704791 60.0961088,30.0704077 60.0960302)"				stream	way	"378899046"
"LINESTRING (30.1867201 59.8229901,30.186759 59.8232789)"	Дудергофка			river	way	"384154113"
"LINESTRING (30.1841499 59.8134788,30.1840096 59.8135063,30.1838792 59.8136126,30.1835546 59.8137814,30.1834628 59.8138704,30.1835295 59.8139561,30.1836153 59.8140208,30.1835724 59.8140985,30.1831164 59.814166,30.1828419 59.8142235,30.1825739 59.8142475,30.1824472 59.8142799,30.1824179 59.8143388,30.1825307 59.8144582,30.1827258 59.814548,30.1829027 59.8145973,30.1829428 59.814666,30.1829203 59.8147461,30.1827852 59.8148827,30.1827266 59.8149928,30.1826982 59.8151015,30.1827312 59.815195,30.1827942 59.8152528,30.1828311 59.8153395,30.1827811 59.8155095,30.1827551 59.815672,30.1828116 59.8158144,30.1828406 59.8160103,30.1828071 59.816195,30.182874 59.8164044,30.1827979 59.8166007,30.1828693 59.8167538,30.1828359 59.8169751,30.1829187 59.8172217,30.1828212 59.8174354,30.182808 59.8176944,30.1827648 59.8181576,30.182705 59.8185923,30.1827131 59.8188661,30.1827641 59.8190711,30.1828547 59.8193466,30.1830101 59.8196319,30.1831947 59.8199472,30.183291 59.820062,30.1834538 59.8200695,30.1835353 59.8200383,30.1836122 59.8199858,30.1836509 59.8199419,30.1837245 59.819912,30.1838295 59.8199221,30.1839582 59.8199463,30.1839891 59.8199899,30.1840308 59.8200582,30.1841822 59.8201604,30.1845068 59.8203049,30.1845308 59.8204001,30.1844976 59.8205233,30.1846283 59.8207466,30.1847327 59.8209028,30.1847568 59.8209823,30.185345 59.8212258,30.1856382 59.8212023,30.1857463 59.8213293,30.1857613 59.8215579,30.186062 59.8217352,30.1861643 59.821803,30.1861986 59.8218804,30.1861525 59.82196,30.1860834 59.8220389,30.1862257 59.8222797,30.1864199 59.8226454,30.1864727 59.8227482,30.1866949 59.8229171,30.1867201 59.8229901)"	Дудергофка			river	way	"384154114"
