X	Y	POWER	OSM_TYPE	OSM_ID
30.3564515	60.0838744	tower	node	"1502246240"
30.360787	60.0884992	tower	node	"1502246251"
30.3631939	60.091438	tower	node	"1502246258"
30.3337644	60.0618852	tower	node	"1505748692"
30.3332126	60.0620113	tower	node	"1505748694"
30.3342771	60.0630769	tower	node	"1505748695"
30.3311776	60.0637495	tower	node	"1505748696"
30.3340836	60.0638187	tower	node	"1505748697"
30.3328318	60.0639838	tower	node	"1505748698"
30.3303788	60.0644962	tower	node	"1505748700"
30.3355607	60.0646269	tower	node	"1505748701"
30.3259642	60.0647728	tower	node	"1505748704"
30.3354884	60.0649066	tower	node	"1505748707"
30.3348687	60.0650059	tower	node	"1505748708"
30.3395943	60.0657743	tower	node	"1505748717"
30.3392579	60.0659784	tower	node	"1505748724"
30.3201461	60.0659548	tower	node	"1505748725"
30.3416179	60.0662013	tower	node	"1505748726"
30.3412337	60.0662631	tower	node	"1505748729"
30.3402076	60.0664787	tower	node	"1505748730"
30.3430975	60.0667803	tower	node	"1505748732"
30.3383152	60.066861	tower	node	"1505748733"
30.3426814	60.0669842	tower	node	"1505748735"
30.3143991	60.0671323	tower	node	"1505748736"
30.3358646	60.067359	tower	node	"1505748739"
30.3339636	60.0677415	tower	node	"1505748740"
30.3101165	60.0680082	tower	node	"1505748743"
30.3321443	60.0681068	tower	node	"1505748744"
30.3301001	60.0685289	tower	node	"1505748745"
30.305837	60.0687327	tower	node	"1505748747"
30.3280711	60.0689261	tower	node	"1505748748"
30.325264	60.0695259	tower	node	"1505748750"
30.3453163	60.0694939	tower	node	"1505748751"
30.3058345	60.0697143	tower	node	"1505748753"
30.3450522	60.069878	tower	node	"1505748754"
30.3069585	60.0701855	tower	node	"1505748755"
30.3069865	60.0705254	tower	node	"1505748756"
30.3093631	60.0715868	tower	node	"1505748758"
30.3473015	60.0718888	tower	node	"1505748759"
30.3469869	60.0722414	tower	node	"1505748760"
30.3129995	60.0735988	tower	node	"1505748761"
30.3503392	60.075647	tower	node	"1505748763"
30.3515016	60.0776972	tower	node	"1505748765"
30.3521384	60.0778395	tower	node	"1505748766"
30.3539675	60.0800944	tower	node	"1505748769"
30.3562775	60.0829365	tower	node	"1505748774"
30.3579738	60.0850729	tower	node	"1505748776"
30.3606381	60.0889807	tower	node	"1505773193"
30.2991717	60.0675366	tower	node	"1508731185"
30.3030155	60.0680957	tower	node	"1508731220"
30.3023466	60.0682223	tower	node	"1508731239"
30.3016414	60.0685041	tower	node	"1508731318"
30.3141696	60.0740494	tower	node	"1508731419"
30.2997346	60.0683507	tower	node	"1509133632"
30.3197042	60.0794834	tower	node	"1509278683"
30.3185367	60.0807105	tower	node	"1509278696"
30.3205767	60.0834121	tower	node	"1510263480"
30.3254422	60.086243	tower	node	"1510263483"
30.3271211	60.0881002	tower	node	"1510263486"
30.3176844	60.0894953	tower	node	"1510263488"
30.3287528	60.0900291	tower	node	"1510263491"
30.2992258	60.0917648	tower	node	"1510263493"
30.3167567	60.0919691	tower	node	"1510263500"
30.3049666	60.0923528	tower	node	"1510263503"
30.2946324	60.0928846	tower	node	"1510263506"
30.291374	60.0936828	tower	node	"1510263509"
30.3067541	60.0939548	tower	node	"1510263511"
30.312714	60.0945603	tower	node	"1510263512"
30.2896374	60.0949604	tower	node	"1510263517"
30.3800537	59.9720794	tower	node	"1511908664"
30.3799116	59.9721475	tower	node	"1511908665"
30.3794247	59.972163	tower	node	"1511908666"
30.3791387	59.9721808	tower	node	"1511908667"
30.3797696	59.9722155	tower	node	"1511908668"
30.3803309	59.9722316	tower	node	"1511908669"
30.3801889	59.9722996	tower	node	"1511908670"
30.3794536	59.972338	tower	node	"1511908671"
30.3800469	59.9723677	tower	node	"1511908672"
30.3792826	59.9724238	tower	node	"1511908680"
30.3796534	59.9724376	tower	node	"1511908683"
30.3787261	59.9724907	tower	node	"1511908690"
30.3795002	59.9725145	tower	node	"1511908692"
30.3815365	59.9772015	tower	node	"1511908819"
30.3604073	59.9852395	tower	node	"1511908855"
30.2750744	60.0257538	tower	node	"1520691462"
30.2753591	60.028542	tower	node	"1520691464"
30.2754751	60.0297588	tower	node	"1520691466"
30.2756109	60.0311575	tower	node	"1520691469"
30.2913692	60.0658604	tower	node	"1521973164"
30.2993769	60.0672913	tower	node	"1521973198"
30.3066441	60.0688605	tower	node	"1530204049"
30.3089737	60.0688474	tower	node	"1530204050"
30.306432	60.0689902	tower	node	"1530204051"
30.3073783	60.0693473	tower	node	"1530204053"
30.3083398	60.0692669	tower	node	"1530204056"
30.3075752	60.0705363	tower	node	"1530204060"
30.3088235	60.0701774	tower	node	"1530204062"
30.2523589	60.0419271	tower	node	"1536561158"
30.2459399	60.0433889	tower	node	"1536561624"
30.2394341	60.0442642	tower	node	"1536561801"
30.3844428	60.0016032	tower	node	"1538822681"
30.3821473	60.0019728	tower	node	"1538822686"
30.3806409	60.0101668	tower	node	"1538822692"
30.3844717	60.0113632	tower	node	"1538822693"
30.4421472	60.0133473	tower	node	"1540122600"
30.4344932	60.0152536	tower	node	"1540122615"
30.4347673	60.0155359	tower	node	"1540122623"
30.381497	60.0114269	tower	node	"1541395930"
30.4451863	59.8638202	tower	node	"1561284807"
30.2698604	59.8845038	tower	node	"1561502610"
30.2702523	59.8846049	tower	node	"1561502611"
30.263693	59.8857582	tower	node	"1561502619"
30.2640532	59.8858372	tower	node	"1561502646"
30.2640453	59.8876526	tower	node	"1561502813"
30.2644226	59.887771	tower	node	"1561502823"
30.2614158	59.8883282	tower	node	"1561502830"
30.2615886	59.8885027	tower	node	"1561502831"
30.2583673	59.8891034	tower	node	"1561502838"
30.2585246	59.8892736	tower	node	"1561502839"
30.4585626	59.8671641	tower	node	"1562182920"
30.286793	60.0645263	tower	node	"1570201665"
30.3351276	60.0645931	tower	node	"1570201680"
30.3529126	60.0733699	tower	node	"1570201686"
30.3158586	60.0834985	tower	node	"1570201796"
30.3122997	60.0846544	tower	node	"1570201801"
30.2745002	60.0963767	tower	node	"1570202055"
30.2817699	60.0631025	tower	node	"1574474409"
30.2824119	60.0631299	tower	node	"1574474411"
30.2814244	60.0637128	tower	node	"1574474427"
30.2819992	60.0639002	tower	node	"1574474429"
30.275392	60.0647295	tower	node	"1574474449"
30.2770735	60.0650542	tower	node	"1574474472"
30.2750882	60.0652097	tower	node	"1574474481"
30.271546	60.0666525	tower	node	"1574474498"
30.2719264	60.0669005	tower	node	"1574474501"
30.2721741	60.0670372	tower	node	"1574474507"
30.1328433	60.0478532	tower	node	"1574900270"
30.1313747	60.0486284	tower	node	"1574900277"
30.1380247	60.0491913	tower	node	"1574900279"
30.1364495	60.0499375	tower	node	"1574900288"
30.1440866	60.0507436	tower	node	"1574900306"
30.1424455	60.0514394	tower	node	"1574900326"
30.1460344	60.0516547	tower	node	"1574900336"
30.1458214	60.0518972	tower	node	"1574900341"
30.2381724	60.0521716	tower	node	"1574900353"
30.1506953	60.052443	tower	node	"1574900362"
30.1494084	60.0525129	tower	node	"1574900367"
30.1493271	60.0527908	tower	node	"1574900372"
30.1488514	60.0530799	tower	node	"1574900379"
30.1562278	60.053855	tower	node	"1574900409"
30.1545337	60.0545349	tower	node	"1574900451"
30.2360857	60.0553056	tower	node	"1574900469"
30.1621343	60.0553797	tower	node	"1574900476"
30.2366289	60.0553973	tower	node	"1574900478"
30.1606327	60.0560966	tower	node	"1574900494"
30.1682072	60.056934	tower	node	"1574900502"
30.1667026	60.0576507	tower	node	"1574900522"
30.1742581	60.0584784	tower	node	"1574900528"
30.1727933	60.0592101	tower	node	"1574900545"
30.1803969	60.0600297	tower	node	"1574900551"
30.1788277	60.060755	tower	node	"1574900568"
30.186443	60.0615904	tower	node	"1574900582"
30.1849152	60.0623134	tower	node	"1574900596"
30.1903239	60.062991	tower	node	"1574900598"
30.1901108	60.0632392	tower	node	"1574900601"
30.1925243	60.063134	tower	node	"1574900604"
30.2567422	60.0635334	tower	node	"1574900607"
30.1910112	60.063874	tower	node	"1574900618"
30.2571231	60.0638916	tower	node	"1574900619"
30.1944643	60.064061	tower	node	"1574900622"
30.1942182	60.0643012	tower	node	"1574900639"
30.2132352	60.0643624	tower	node	"1574900641"
30.2560803	60.0642784	tower	node	"1574900643"
30.2131827	60.0646367	tower	node	"1574900645"
30.1984635	60.0646096	tower	node	"1574900646"
30.2131188	60.0649854	tower	node	"1574900687"
30.2601338	60.0650651	tower	node	"1574900690"
30.2086228	60.0652014	tower	node	"1574900701"
30.2130683	60.0653944	tower	node	"1574900709"
30.1969226	60.0653872	tower	node	"1574900711"
30.2090676	60.0655135	tower	node	"1574900722"
30.251638	60.0655739	tower	node	"1574900726"
30.2269568	60.0657186	tower	node	"1574900730"
30.2274422	60.0658029	tower	node	"1574900739"
30.2169499	60.0658057	tower	node	"1574900741"
30.2042696	60.0661246	tower	node	"1574900744"
30.2029154	60.0661892	tower	node	"1574900752"
30.2173086	60.0663628	tower	node	"1574900755"
30.2042772	60.0663841	tower	node	"1574900761"
30.2642242	60.0664164	tower	node	"1574900764"
30.2028007	60.0664821	tower	node	"1574900767"
30.2465089	60.0663664	tower	node	"1574900773"
30.2028153	60.066884	tower	node	"1574900790"
30.2468941	60.0669037	tower	node	"1574900794"
30.2223607	60.0669671	tower	node	"1574900796"
30.2258598	60.0669977	tower	node	"1574900811"
30.2264408	60.0670655	tower	node	"1574900814"
30.2669186	60.0671227	tower	node	"1574900816"
30.2418368	60.0673267	tower	node	"1574900818"
30.2261484	60.0673684	tower	node	"1574900821"
30.2414394	60.0676484	tower	node	"1574900829"
30.242989	60.0677436	tower	node	"1574900831"
30.2273771	60.068064	tower	node	"1574900836"
30.2383241	60.0680309	tower	node	"1574900838"
30.2333452	60.0680625	tower	node	"1574900840"
30.2386723	60.0682415	tower	node	"1574900850"
30.2287625	60.0682631	tower	node	"1574900854"
30.227286	60.0684276	tower	node	"1574900858"
30.2415538	60.0683955	tower	node	"1574900859"
30.2340477	60.0684518	tower	node	"1574900866"
30.1301415	60.0456235	tower	node	"1575907371"
30.2371425	60.045999	tower	node	"1575907378"
30.236547	60.0466742	tower	node	"1575907394"
30.2355173	60.0471692	tower	node	"1575907396"
30.1323208	60.0480919	tower	node	"1575907399"
30.1320272	60.0483703	tower	node	"1575907401"
30.1356119	60.0489881	tower	node	"1575907403"
30.240111	60.0514725	tower	node	"1575907419"
30.2376154	60.0536615	tower	node	"1575907421"
30.2051778	60.065391	tower	node	"1575907529"
30.2053608	60.0656339	tower	node	"1575907532"
30.2042153	60.0657478	tower	node	"1575907538"
30.2044015	60.0658798	tower	node	"1575907541"
30.2084	60.0661237	tower	node	"1575907550"
30.2222614	60.067398	tower	node	"1575907551"
30.2270863	60.0678204	tower	node	"1575907552"
30.2375323	60.0510296	tower	node	"1576886859"
30.2418915	60.0511014	tower	node	"1576886864"
30.3125463	60.0740502	tower	node	"1578854613"
30.3133719	60.0742061	tower	node	"1578854614"
30.3199644	60.0790526	tower	node	"1578854636"
30.3198999	60.0791585	tower	node	"1578854637"
30.2664082	60.097335	tower	node	"1582847229"
30.2628704	60.0991481	tower	node	"1582847346"
30.2792935	60.1000578	tower	node	"1582847440"
30.2589329	60.1011755	tower	node	"1582847543"
30.2584677	60.1027033	tower	node	"1582847633"
30.2564184	60.1028651	tower	node	"1582847635"
30.25376	60.1032841	tower	node	"1582847647"
30.2507703	60.103759	tower	node	"1582847674"
30.2612644	60.065007	tower	node	"1590161801"
30.2511057	60.0651496	tower	node	"1590161814"
30.2669845	60.0668971	tower	node	"1590161845"
30.3497308	60.0740165	tower	node	"1590179010"
30.4416696	60.0399507	tower	node	"1600532491"
30.442108	60.0401053	tower	node	"1600532494"
30.4426548	60.0402058	tower	node	"1600532496"
30.4431928	60.0403182	tower	node	"1600532499"
30.2130971	60.0652054	tower	node	"1600666255"
30.227338	60.0682575	tower	node	"1600666274"
30.1046072	60.0141444	tower	node	"1627693785"
30.1009183	60.014185	tower	node	"1627693787"
30.103432	60.0150288	tower	node	"1627693788"
30.1040775	60.0150174	tower	node	"1627693789"
30.1043573	60.0151096	tower	node	"1627693790"
30.1041146	60.0153929	tower	node	"1627693791"
30.1023211	60.0154577	tower	node	"1627693792"
30.1041887	60.0164892	tower	node	"1627693793"
30.1044617	60.0165077	tower	node	"1627693794"
30.1035795	60.0168229	tower	node	"1627693795"
30.1045878	60.0185183	tower	node	"1627693797"
30.1043206	60.0186573	tower	node	"1627693798"
30.1166837	60.0332551	tower	node	"1627693816"
30.1181976	60.0333917	tower	node	"1627693819"
30.1178745	60.0334358	tower	node	"1627693820"
30.122722	60.0348799	tower	node	"1627693826"
30.121872	60.035426	tower	node	"1627693829"
30.1267636	60.0373938	tower	node	"1627693841"
30.1576066	60.0395671	tower	node	"1627693848"
30.127773	60.0400002	tower	node	"1627693849"
30.1300789	60.0411633	tower	node	"1627693857"
30.1290677	60.0430694	tower	node	"1627693871"
30.1315782	60.0448513	tower	node	"1627693876"
30.1331089	60.0469557	tower	node	"1627693884"
30.1035704	60.0129953	tower	node	"1629056558"
30.1006652	60.0155522	tower	node	"1629056561"
30.1009298	60.0157869	tower	node	"1629056564"
30.1027738	60.016726	tower	node	"1629056566"
30.1036997	60.0188801	tower	node	"1629056568"
30.10805	60.018832	tower	node	"1629056570"
30.1028106	60.0190165	tower	node	"1629056578"
30.1077257	60.0190746	tower	node	"1629056580"
30.1071727	60.0193647	tower	node	"1629056584"
30.1066766	60.0196552	tower	node	"1629056588"
30.1084705	60.0197783	tower	node	"1629056591"
30.1082525	60.0201823	tower	node	"1629056596"
30.1075377	60.0214382	tower	node	"1629056602"
30.1101686	60.0230069	tower	node	"1629056603"
30.1097888	60.0231815	tower	node	"1629056604"
30.1093326	60.0233448	tower	node	"1629056607"
30.1133941	60.0235058	tower	node	"1629056611"
30.1129824	60.0236579	tower	node	"1629056614"
30.1125634	60.0240676	tower	node	"1629056629"
30.1122591	60.0243646	tower	node	"1629056631"
30.1144442	60.0255759	tower	node	"1629056632"
30.1140969	60.025796	tower	node	"1629056633"
30.1136529	60.0260142	tower	node	"1629056636"
30.1134488	60.0270571	tower	node	"1629056638"
30.1151984	60.029076	tower	node	"1629056650"
30.1150982	60.0300508	tower	node	"1629056658"
30.1174959	60.0323172	tower	node	"1629056661"
30.1169399	60.0325196	tower	node	"1629056665"
30.1180437	60.032607	tower	node	"1629056673"
30.1290847	60.0371358	tower	node	"1629056676"
30.1284761	60.0372123	tower	node	"1629056678"
30.1274038	60.0372729	tower	node	"1629056680"
30.1332991	60.048217	tower	node	"1629056699"
30.0999733	60.0176569	tower	node	"1638491088"
30.1108551	60.01809	tower	node	"1638491090"
30.24285	60.0437872	tower	node	"1638491129"
30.4296922	59.7114234	tower	node	"1640333939"
30.432806	59.7123508	tower	node	"1640334018"
30.4226834	59.7106203	tower	node	"1640334094"
30.4362624	59.7141649	tower	node	"1640334135"
30.4266332	59.7105076	tower	node	"1640334188"
30.4391606	59.7151756	tower	node	"1640334384"
30.500649	59.9744191	tower	node	"1641489145"
30.5013238	59.9745324	tower	node	"1641489146"
30.4983915	59.9800309	tower	node	"1641489147"
30.4976241	59.9802589	tower	node	"1641489148"
30.4918882	59.9848563	tower	node	"1641489150"
30.4922438	59.9849995	tower	node	"1641489151"
30.4888318	59.9876557	tower	node	"1641489155"
30.4892613	59.9877179	tower	node	"1641489156"
30.4879014	59.9911883	tower	node	"1641489200"
30.488381	59.9911411	tower	node	"1641489201"
30.4872393	59.9937781	tower	node	"1641489205"
30.4876749	59.9938241	tower	node	"1641489207"
30.4865717	59.9953522	tower	node	"1641489233"
30.4865258	59.9964074	tower	node	"1641489234"
30.457921	60.0110301	tower	node	"1641490225"
30.4638482	60.0146051	tower	node	"1641490786"
30.4651741	60.0147559	tower	node	"1641490803"
30.4663669	60.0149302	tower	node	"1641490813"
30.4677678	60.0157745	tower	node	"1641490875"
30.4574163	60.0178717	tower	node	"1641490888"
30.2365142	60.0462428	tower	node	"1644821018"
29.9469961	59.8396705	tower	node	"1647842106"
29.9509183	59.8400742	tower	node	"1647842107"
29.9547577	59.8404865	tower	node	"1647842108"
29.958641	59.8409086	tower	node	"1647842109"
29.9624795	59.8412786	tower	node	"1647842113"
29.9673096	59.8417629	tower	node	"1647842114"
29.9702286	59.8420861	tower	node	"1647842115"
29.9741016	59.8424704	tower	node	"1647842116"
29.9779666	59.8428871	tower	node	"1647842117"
29.9818111	59.8432757	tower	node	"1647842118"
29.9857088	59.8436811	tower	node	"1647842119"
29.9894224	59.8440616	tower	node	"1647842120"
29.992784	59.8443925	tower	node	"1647842131"
29.9928165	59.8448032	tower	node	"1647842134"
30.4566286	60.0130585	tower	node	"1661254904"
29.7504049	59.8862535	tower	node	"1665654637"
29.7481332	59.8868111	tower	node	"1665654643"
29.742019	59.889235	tower	node	"1665654660"
29.7600184	59.8907095	tower	node	"1665654663"
29.7417792	59.8904639	tower	node	"1665654668"
29.7459877	59.9002948	tower	node	"1665654686"
29.7554024	59.9023884	tower	node	"1665654699"
29.7570147	59.9054432	tower	node	"1665654842"
30.2487324	60.1043454	tower	node	"1666648235"
30.2465004	60.1043688	tower	node	"1666648239"
30.2097367	60.1136894	tower	node	"1666648295"
30.1935931	60.1262245	tower	node	"1666648403"
30.185825	60.1264036	tower	node	"1666648405"
30.1770886	60.1265858	tower	node	"1666648409"
30.1759691	60.1288224	tower	node	"1666648412"
30.2062893	60.1155088	tower	node	"1668170359"
30.109289	60.1254102	tower	node	"1668170376"
30.1857692	60.1257726	tower	node	"1668170383"
30.185518	60.1257976	tower	node	"1668170384"
30.1854685	60.1264179	tower	node	"1668170386"
30.1266199	60.1276908	tower	node	"1668170394"
30.0595604	60.1328423	tower	node	"1668170415"
30.149078	60.1336552	tower	node	"1668170417"
30.0207061	60.1404299	tower	node	"1668170470"
30.0133737	60.1418153	tower	node	"1668170476"
30.0025316	60.1447162	tower	node	"1668170498"
30.4685589	59.8852201	tower	node	"1672912415"
30.4765498	59.8867755	tower	node	"1672912455"
30.4823864	59.8877414	tower	node	"1672912468"
30.4885581	59.8887607	tower	node	"1672912469"
30.3052533	60.0779445	tower	node	"1674050282"
30.478451	59.8046251	tower	node	"1675637967"
30.4747391	59.8069414	tower	node	"1675637974"
30.4927356	59.7979657	tower	node	"1675637978"
30.4836974	59.8020295	tower	node	"1675637980"
30.4752216	59.8071422	tower	node	"1675637983"
30.4880149	59.7998815	tower	node	"1675637992"
30.4926498	59.7975717	tower	node	"1675638006"
30.5134423	59.7880414	tower	node	"1675638014"
30.4837779	59.8024314	tower	node	"1675638017"
30.4760531	59.8071828	tower	node	"1675638032"
30.4975797	59.7955395	tower	node	"1675638043"
30.5004926	59.7936719	tower	node	"1675638047"
30.4979713	59.7957366	tower	node	"1675638048"
30.4788855	59.8048464	tower	node	"1675638052"
30.5052401	59.7913183	tower	node	"1675638060"
30.5012651	59.7940984	tower	node	"1675638065"
30.5008895	59.7939122	tower	node	"1675638066"
30.5136461	59.7886596	tower	node	"1675638067"
30.5059857	59.791753	tower	node	"1675638068"
30.5056102	59.7915587	tower	node	"1675638069"
30.4792932	59.8050298	tower	node	"1675638070"
30.5095048	59.7896288	tower	node	"1675638072"
30.5091454	59.7893723	tower	node	"1675638073"
30.5098374	59.789842	tower	node	"1675638077"
30.4934598	59.7979818	tower	node	"1675638080"
30.4841534	59.8026258	tower	node	"1675638088"
30.4971881	59.7953102	tower	node	"1675638127"
30.5138178	59.7883006	tower	node	"1675638132"
30.4884065	59.8001137	tower	node	"1675638138"
30.4887821	59.8003213	tower	node	"1675638141"
30.5053742	59.7908217	tower	node	"1675677709"
30.4945488	59.7961846	tower	node	"1675677721"
30.4760477	59.8054021	tower	node	"1675677722"
30.5016352	59.7923954	tower	node	"1675677729"
30.4942806	59.7960578	tower	node	"1675677743"
30.4720673	59.807091	tower	node	"1675677745"
30.4757741	59.8052672	tower	node	"1675677750"
30.5085392	59.7889755	tower	node	"1675677754"
30.5087752	59.7891186	tower	node	"1675677760"
30.4908795	59.7980033	tower	node	"1675677762"
30.5019142	59.7925384	tower	node	"1675677765"
30.5131365	59.7877608	tower	node	"1675677768"
30.472357	59.8072259	tower	node	"1675677770"
30.5050953	59.7906869	tower	node	"1675677778"
30.4980732	59.7941767	tower	node	"1675677779"
30.4983361	59.7943277	tower	node	"1675677780"
30.4795184	59.8034001	tower	node	"1675677784"
30.4797973	59.8035403	tower	node	"1675677794"
30.5129595	59.7876122	tower	node	"1675677801"
30.4832521	59.8015465	tower	node	"1675677803"
30.4835418	59.8016678	tower	node	"1675677805"
30.4871942	59.7998439	tower	node	"1675677806"
30.4906167	59.7979063	tower	node	"1675677807"
30.4869155	59.7997062	tower	node	"1675677809"
30.4442743	59.7802852	tower	node	"1675719946"
30.4239993	59.7910336	tower	node	"1675719957"
30.4390224	59.7828568	tower	node	"1675719962"
30.4440168	59.7801477	tower	node	"1675719978"
30.4569987	59.7733942	tower	node	"1675719982"
30.3958682	59.8065441	tower	node	"1675719983"
30.4367291	59.7843768	tower	node	"1675720011"
30.4544746	59.7747497	tower	node	"1675720053"
30.4519132	59.7761243	tower	node	"1675720080"
30.4415222	59.781492	tower	node	"1675720093"
30.416374	59.7951915	tower	node	"1675720112"
30.4317752	59.7870563	tower	node	"1675720119"
30.4516504	59.7760029	tower	node	"1675720140"
30.4188577	59.793842	tower	node	"1675720146"
30.4468276	59.7788704	tower	node	"1675720149"
30.4493864	59.7775068	tower	node	"1675720160"
30.4265045	59.789688	tower	node	"1675720172"
30.4490914	59.7773785	tower	node	"1675720191"
30.4139008	59.796565	tower	node	"1675720200"
30.4392852	59.7829946	tower	node	"1675720207"
30.4417797	59.7816339	tower	node	"1675720224"
30.400412	59.8038114	tower	node	"1675720256"
30.431507	59.7869239	tower	node	"1675720257"
30.4292726	59.7884018	tower	node	"1675720260"
30.4599008	59.7718169	tower	node	"1675720284"
30.4115621	59.7977686	tower	node	"1675720322"
30.4339639	59.7855823	tower	node	"1675720324"
30.4364721	59.7842706	tower	node	"1675720330"
30.4566285	59.7732916	tower	node	"1675720362"
30.4290179	59.7882602	tower	node	"1675720365"
30.4342428	59.7857119	tower	node	"1675720379"
30.4542171	59.7745931	tower	node	"1675720381"
30.4214244	59.7924492	tower	node	"1675720386"
30.4465862	59.7787529	tower	node	"1675720390"
30.3915057	59.8088803	tower	node	"1676735383"
30.3888152	59.8106878	tower	node	"1676735384"
30.3912911	59.8087791	tower	node	"1676735388"
30.395637	59.8064294	tower	node	"1676735400"
30.388554	59.8106018	tower	node	"1676735401"
30.4894581	59.7588161	tower	node	"1676800759"
30.4783861	59.7617188	tower	node	"1676800789"
30.4967913	59.7580162	tower	node	"1676800797"
30.4858152	59.7592647	tower	node	"1676800800"
30.4797702	59.7609625	tower	node	"1676800803"
30.4641812	59.7691742	tower	node	"1676800827"
30.5113557	59.7577408	tower	node	"1676800831"
30.459176	59.7718925	tower	node	"1676800833"
30.5077455	59.7535796	tower	node	"1676800852"
30.5081604	59.7575226	tower	node	"1676800857"
30.524343	59.7520476	tower	node	"1676800860"
30.4618153	59.7704908	tower	node	"1676800862"
30.5040645	59.7571865	tower	node	"1676800893"
30.526655	59.7520692	tower	node	"1676800897"
30.4620649	59.7706259	tower	node	"1676800912"
30.4818729	59.7595266	tower	node	"1676800914"
30.4746311	59.763776	tower	node	"1676800915"
30.4770853	59.7624307	tower	node	"1676800917"
30.4767956	59.7622795	tower	node	"1676800919"
30.4721311	59.7651293	tower	node	"1676800922"
30.4693684	59.7663583	tower	node	"1676800931"
30.5210702	59.7520312	tower	node	"1676800934"
30.4931435	59.758419	tower	node	"1676800943"
30.4821036	59.7596374	tower	node	"1676800971"
30.464436	59.7692863	tower	node	"1676800986"
30.4670699	59.7679021	tower	node	"1676800988"
30.4890827	59.7555711	tower	node	"1676800990"
30.4794778	59.7608085	tower	node	"1676800997"
30.4667883	59.7677589	tower	node	"1676801005"
30.4915718	59.7542363	tower	node	"1676801006"
30.4696957	59.7664799	tower	node	"1676801023"
30.4718522	59.7650052	tower	node	"1676801035"
30.4743467	59.7636329	tower	node	"1676801039"
30.5004123	59.757611	tower	node	"1676801041"
30.48665	59.7568977	tower	node	"1676801042"
30.4835128	59.7589807	tower	node	"1676801057"
30.5104813	59.7519339	tower	node	"1676801059"
30.4780777	59.7615838	tower	node	"1676801071"
30.3352449	59.8086211	tower	node	"1678229101"
30.34211	59.8123028	tower	node	"1678229104"
30.3380343	59.808734	tower	node	"1678229120"
30.3414806	59.8098805	tower	node	"1678229123"
30.335124	59.8077694	tower	node	"1678229126"
30.3353198	59.807799	tower	node	"1678229150"
30.3425859	59.8108839	tower	node	"1678229168"
30.3447741	59.810993	tower	node	"1680263056"
30.3557182	59.8140578	tower	node	"1680263081"
30.3526587	59.8136172	tower	node	"1680263089"
30.3487644	59.8123341	tower	node	"1680263137"
30.3985812	59.7770183	tower	node	"1680339068"
30.3940466	59.7835195	tower	node	"1680339180"
30.3914422	59.7909979	tower	node	"1680339182"
30.3923051	59.7895156	tower	node	"1680339184"
30.3927162	59.7881626	tower	node	"1680339188"
30.3905497	59.7925603	tower	node	"1680339334"
30.4017035	59.7734512	tower	node	"1680339338"
30.4003921	59.7739468	tower	node	"1680339341"
30.3976909	59.7786387	tower	node	"1680339349"
30.3966645	59.7804443	tower	node	"1680339364"
30.3933331	59.7858007	tower	node	"1680339378"
30.3958115	59.7819211	tower	node	"1680339411"
30.3995095	59.7754603	tower	node	"1680339525"
30.3931078	59.7867751	tower	node	"1680339646"
30.5196758	59.7392549	tower	node	"1681355547"
30.5375233	59.7445528	tower	node	"1681355564"
30.5321693	59.7429635	tower	node	"1681355567"
30.496512	59.7323389	tower	node	"1681355571"
30.4689366	59.7240955	tower	node	"1681355576"
30.5166638	59.7383372	tower	node	"1681355580"
30.5530078	59.7463801	tower	node	"1681355584"
30.4598679	59.7213894	tower	node	"1681355588"
30.4995161	59.7332312	tower	node	"1681355608"
30.4904931	59.7305273	tower	node	"1681355610"
30.493465	59.7314139	tower	node	"1681355616"
30.4660316	59.7232395	tower	node	"1681355623"
30.4737493	59.7255381	tower	node	"1681355628"
30.4536693	59.7195401	tower	node	"1681355633"
30.5530744	59.7478229	tower	node	"1681355650"
30.5450334	59.7468098	tower	node	"1681355655"
30.4810843	59.7277138	tower	node	"1681355659"
30.5533268	59.7487341	tower	node	"1681355664"
30.5057066	59.7350803	tower	node	"1681355685"
30.4780962	59.7268361	tower	node	"1681355687"
30.5472543	59.747107	tower	node	"1681355690"
30.5391407	59.7450246	tower	node	"1681355692"
30.5261128	59.7411549	tower	node	"1681355698"
30.5148905	59.7378163	tower	node	"1681355703"
30.4630437	59.7223416	tower	node	"1681355721"
30.4569014	59.7205024	tower	node	"1681355724"
30.4723295	59.7251192	tower	node	"1681355728"
30.5289345	59.7420172	tower	node	"1681355731"
30.5228513	59.7402033	tower	node	"1681355735"
30.5117577	59.7368647	tower	node	"1681355743"
30.5087429	59.7359995	tower	node	"1681355761"
30.4843189	59.7286777	tower	node	"1681355773"
30.487253	59.7295538	tower	node	"1681355777"
30.4751082	59.7259654	tower	node	"1681355779"
30.5026489	59.734161	tower	node	"1681355782"
30.5420509	59.7459179	tower	node	"1681355790"
30.5477712	59.7303985	tower	node	"1681379535"
30.5481984	59.735051	tower	node	"1681379538"
30.5474635	59.7269821	tower	node	"1681379550"
30.5528601	59.7428824	tower	node	"1681379551"
30.5524736	59.7342854	tower	node	"1681379553"
30.5523663	59.7323768	tower	node	"1681379556"
30.5527957	59.7412011	tower	node	"1681379557"
30.5525594	59.7358427	tower	node	"1681379564"
30.547324	59.7252436	tower	node	"1681379568"
30.5529245	59.7446474	tower	node	"1681379570"
30.5483379	59.736673	tower	node	"1681379576"
