WKT	NATURAL	OSM_TYPE	OSM_ID
"MULTIPOLYGON (((30.6163242 59.7898665,30.6161952 59.7894687,30.6155676 59.7899573,30.6147844 59.7906537,30.6138563 59.791288,30.6133414 59.79162,30.6127566 59.7919168,30.6124348 59.7920626,30.6119949 59.7922596,30.6111473 59.7925727,30.6106001 59.7927374,30.609876 59.7929425,30.6089855 59.7931476,30.6076658 59.7933824,30.6070543 59.793458,30.6064803 59.793512,30.6063998 59.7936253,30.6061594 59.7936616,30.6061244 59.7937459,30.6060949 59.7939375,30.6062831 59.7939094,30.606385 59.7938468,30.6066095 59.7937976,30.6070936 59.7938438,30.6070179 59.7940123,30.6067429 59.7940151,30.6071998 59.7941081,30.6072621 59.7940538,30.6074284 59.7940457,30.6077396 59.7940619,30.6079971 59.7941806,30.6080668 59.7942643,30.6081902 59.7943695,30.6083833 59.794356,30.6085389 59.7942022,30.6084262 59.7939971,30.608496 59.793881,30.6087266 59.7938271,30.608968 59.7938432,30.6091933 59.7937461,30.6093382 59.7936246,30.609762 59.7935248,30.6101428 59.7932441,30.6104754 59.7929931,30.610572 59.7928311,30.6107383 59.7927502,30.6112962 59.7926314,30.611559 59.7926044,30.6119131 59.7924668,30.6119936 59.7924992,30.6120928 59.7923791,30.6122484 59.7923048,30.6123154 59.7923291,30.614603 59.791164,30.6147435 59.7909151,30.6153051 59.7904423,30.6157413 59.7900109,30.6160524 59.7898841,30.6163242 59.7898665)),((30.5941798 59.7974666,30.5942352 59.7974033,30.5943264 59.7973763,30.5946804 59.7973763,30.5949218 59.7973655,30.5951257 59.7973494,30.5952329 59.7973467,30.5952705 59.7972954,30.5952095 59.7972954,30.5949164 59.7972009,30.5947448 59.7969688,30.5946697 59.7969257,30.5945678 59.7968258,30.5943693 59.7967718,30.5939133 59.796761,30.5937693 59.7968248,30.5936719 59.7968582,30.5935914 59.7969041,30.5934788 59.7969284,30.5933608 59.7969203,30.5932427 59.796896,30.5931623 59.7968501,30.5929423 59.7968258,30.5928511 59.7967907,30.592776 59.7967503,30.5928015 59.7966801,30.5927413 59.7966851,30.5926716 59.796681,30.5926164 59.7966697,30.5925088 59.796711,30.5929782 59.7971184,30.5932565 59.7973023,30.5937414 59.797421,30.5941798 59.7974666)),((30.6048227 59.7943209,30.6049207 59.794351,30.6051078 59.7942708,30.6052399 59.7942241,30.6053591 59.7941644,30.6041494 59.7942399,30.6041628 59.794302,30.6042621 59.7943263,30.6044686 59.7943196,30.6045974 59.7943007,30.6048093 59.7942858,30.6048227 59.7943209)),((30.6011802 59.7942656,30.6056094 59.7939598,30.605714 59.7936818,30.6055915 59.7937332,30.6054679 59.7937539,30.6054867 59.7935933,30.6038173 59.793764,30.6021838 59.7939529,30.6010396 59.7941195,30.6011802 59.7942656)),((30.6160776 59.7890475,30.6158335 59.7892081,30.6152085 59.7896684,30.6149913 59.7899059,30.6146855 59.7902069,30.6146962 59.7903715,30.6148652 59.7902541,30.6157932 59.7895509,30.61593 59.7893647,30.6161366 59.7892567,30.6160776 59.7890475)),((30.5978984 59.7946139,30.5978383 59.7945451,30.597777 59.7944748,30.5975764 59.7942451,30.5975827 59.7939016,30.5973381 59.7939612,30.5974454 59.7939747,30.5974347 59.7941583,30.597322 59.7943877,30.5976479 59.7945908,30.5977016 59.7946393,30.5973408 59.7947372,30.5963242 59.7949787,30.5954002 59.7952493,30.5953104 59.7952081,30.5952889 59.7951433,30.5952889 59.7950786,30.5953104 59.7950165,30.5953157 59.7949517,30.5952353 59.7949085,30.5951655 59.7948411,30.5951494 59.7947763,30.5951816 59.7947196,30.5952835 59.7946818,30.5953587 59.7946198,30.5954284 59.7945739,30.5955303 59.7945388,30.5955893 59.7944848,30.5956269 59.794412,30.5956859 59.794358,30.595761 59.794304,30.5962706 59.7940449,30.5963082 59.7939801,30.5963725 59.7939289,30.5964637 59.7938911,30.5966729 59.793829,30.5967963 59.7937912,30.5969143 59.7937669,30.5970109 59.7937345,30.597424 59.7935672,30.5976332 59.7935024,30.5978477 59.7934431,30.5980677 59.7934026,30.5981964 59.7933702,30.5984673 59.7932744,30.5982067 59.7932689,30.5980001 59.7932473,30.5976566 59.7931863,30.5975708 59.793158,30.5975004 59.7931145,30.5973904 59.7931307,30.5972322 59.7931752,30.5970042 59.793275,30.5965026 59.793576,30.5964141 59.7936246,30.595993 59.7937959,30.5959125 59.7937716,30.5959206 59.7936583,30.595816 59.7935814,30.595714 59.7935652,30.5956202 59.7935949,30.5955477 59.7936745,30.5955826 59.7937217,30.595647 59.793746,30.5957838 59.7938121,30.5956899 59.7940119,30.5955263 59.79414,30.5952366 59.7943829,30.5950649 59.7946191,30.5947672 59.7947311,30.5945312 59.7947932,30.5944024 59.7948498,30.594263 59.7949659,30.5941664 59.7950172,30.5934422 59.7951467,30.5930721 59.795314,30.5929004 59.7954031,30.5926805 59.7954328,30.592659 59.7953329,30.5927287 59.7952115,30.5928199 59.7950846,30.5932813 59.7949173,30.5938392 59.7947365,30.5940108 59.7946447,30.5941181 59.7945125,30.5940108 59.7943991,30.5940967 59.7943506,30.594145 59.794132,30.5943542 59.7938054,30.5943564 59.7937301,30.5939987 59.7940903,30.5929001 59.7948901,30.5925407 59.795247,30.5921974 59.7958457,30.5920763 59.7963186,30.5921589 59.7963928,30.5922539 59.7963571,30.5922356 59.796309,30.5922825 59.7962442,30.5923549 59.7961882,30.5925024 59.7962639,30.593397 59.7959224,30.5947166 59.7954906,30.5962669 59.7950534,30.5970931 59.7948348,30.5978119 59.7946432,30.5978984 59.7946139),(30.5978907 59.7932865,30.5974883 59.7933634,30.597314 59.7934147,30.5968526 59.793609,30.5968097 59.7936387,30.5966595 59.79369,30.5965978 59.7937116,30.5965361 59.7937197,30.5964744 59.7937076,30.5964584 59.7936779,30.5969197 59.7934107,30.5975715 59.7931948,30.5976385 59.7931948,30.5979497 59.7932528,30.5978907 59.7932865),(30.5949934 59.7953167,30.5940921 59.7955649,30.5939688 59.7955892,30.5938561 59.7956243,30.593663 59.7956999,30.593545 59.7957296,30.5932231 59.7958348,30.5930997 59.7958429,30.59303 59.7957889,30.5930193 59.7957296,30.5929763 59.7956729,30.5930836 59.7955622,30.5931963 59.7955407,30.5934538 59.7955703,30.5937113 59.7955326,30.5937917 59.7954867,30.5939205 59.7954597,30.5940707 59.7954462,30.5941941 59.7954165,30.5943765 59.7953329,30.5944784 59.7953005,30.5947305 59.7952708,30.5948378 59.7952438,30.5949558 59.7952384,30.595047 59.7952735,30.5949934 59.7953167)),((30.601422 59.7920348,30.6015427 59.791881,30.6015472 59.7918229,30.6012224 59.791892,30.6008894 59.7920031,30.6008116 59.7920112,30.6007579 59.7920396,30.6007874 59.7920963,30.6008491 59.7921597,30.6009296 59.7922123,30.600994 59.7922042,30.601422 59.7920348)),((30.6014312 59.7910814,30.6014499 59.7911111,30.601466 59.791246,30.6015036 59.7913648,30.6015411 59.7914269,30.6015465 59.7914917,30.6015358 59.7915564,30.6014486 59.7916246,30.6014567 59.7916691,30.6020618 59.7914253,30.6014312 59.7910814)))"	grassland	relation	"6839061"
"MULTIPOLYGON (((30.601462 59.7989805,30.6008642 59.7994954,30.600931 59.7995499,30.6012117 59.7997354,30.6012564 59.7997559,30.6013514 59.7997134,30.6021433 59.7991747,30.6019958 59.7992125,30.6019368 59.7992098,30.6018268 59.7991882,30.6016927 59.7992449,30.6016337 59.7992544,30.6015237 59.7992598,30.6014728 59.7992463,30.6014594 59.7992193,30.6014728 59.7991896,30.6015264 59.7991397,30.6015291 59.7991113,30.6015237 59.7990844,30.6014862 59.7990628,30.6014647 59.7990358,30.601454 59.7990101,30.601462 59.7989805)),((30.6016458 59.7988557,30.6016163 59.7987841,30.6016753 59.7987356,30.601619 59.798687,30.6016002 59.7986276,30.6016981 59.7985865,30.6017933 59.7985845,30.6018845 59.7985575,30.6019489 59.798517,30.6019703 59.7984603,30.6019703 59.7984064,30.6018935 59.7982962,30.6013869 59.7988098,30.6016458 59.7988557)))"	grassland	relation	"6839066"
"POLYGON ((30.5783947 59.8007687,30.5785771 59.8006877,30.5785556 59.8005744,30.5782445 59.8004395,30.5781748 59.8003666,30.577751 59.8004341,30.5776008 59.8004341,30.577531 59.8004017,30.5777939 59.8003828,30.5781318 59.800337,30.5782391 59.800229,30.5785664 59.8000671,30.5794363 59.799752,30.5790608 59.7998559,30.5787175 59.7999463,30.57857 59.7999867,30.5783769 59.7999705,30.578293 59.799864,30.5780409 59.7998869,30.5776493 59.8001109,30.5772952 59.8002755,30.5770592 59.8004239,30.5767695 59.8005237,30.5766086 59.800513,30.5763296 59.8006128,30.5762706 59.8007126,30.5761311 59.8007153,30.5758361 59.8007423,30.5757878 59.8008152,30.5756591 59.8009204,30.5755035 59.8010337,30.5751495 59.801058,30.5749242 59.8010472,30.5749864 59.8011851,30.5745272 59.8012145,30.5742858 59.8013656,30.5739371 59.8014655,30.5739156 59.8015653,30.5737011 59.801622,30.5735938 59.8017056,30.5732934 59.8017083,30.5731378 59.8018486,30.5729983 59.8018945,30.5726014 59.801827,30.5724029 59.8019053,30.5721776 59.8019377,30.5720864 59.8020375,30.5716572 59.8018135,30.5714695 59.8017677,30.5713461 59.8018459,30.5712334 59.8019161,30.571153 59.802051,30.5714909 59.8022102,30.5719576 59.8022911,30.5720381 59.8023802,30.5726109 59.8023035,30.572419 59.8024233,30.5717646 59.8025016,30.5714104 59.8026662,30.5711154 59.8026958,30.5707238 59.8028443,30.570402 59.8029711,30.5700962 59.8029171,30.5698012 59.8027984,30.5695651 59.802623,30.5693934 59.8025421,30.5692915 59.8026284,30.5691628 59.8028146,30.5694363 59.8028415,30.5697137 59.8030136,30.5695582 59.8031593,30.5690915 59.8031108,30.5686692 59.8028982,30.5682884 59.802855,30.5679375 59.8029632,30.5676285 59.8030871,30.5673335 59.8031896,30.567414 59.8032652,30.5674408 59.8033299,30.5674241 59.8033852,30.5685336 59.8029921,30.5689252 59.8031674,30.569188 59.8033914,30.5682117 59.8037961,30.5679636 59.8036389,30.5677812 59.8035162,30.5676551 59.8034595,30.5674701 59.8034797,30.567344 59.8035432,30.567485 59.8036374,30.5674784 59.8035558,30.5676285 59.8035172,30.5677519 59.8035748,30.5679255 59.8037568,30.5683652 59.8040035,30.568789 59.8040008,30.5691162 59.8039576,30.5693268 59.8038733,30.569485 59.8038153,30.569607 59.8037809,30.5698847 59.8037222,30.5700724 59.803675,30.5701851 59.8036413,30.5703192 59.8036399,30.5703366 59.8035934,30.5704358 59.8035367,30.5705351 59.8035192,30.5706477 59.8035165,30.5707148 59.8035273,30.5707792 59.8035556,30.570924 59.8036339,30.5710367 59.8036649,30.5711681 59.8036784,30.5712512 59.8036716,30.5717126 59.8036285,30.5720264 59.8036096,30.5722705 59.8035893,30.572426 59.8036123,30.572469 59.8036473,30.5724797 59.8037269,30.5724207 59.8037809,30.5723348 59.8038146,30.5721283 59.8038403,30.5719298 59.8041236,30.5701167 59.8048277,30.5700416 59.8048844,30.5698323 59.8049546,30.5696714 59.8049626,30.5695373 59.8049114,30.5693335 59.8048089,30.5692208 59.8047738,30.5691028 59.8047657,30.5689311 59.8046982,30.5688828 59.8046335,30.5688989 59.8045606,30.5689097 59.8045067,30.5688989 59.8044419,30.5688259 59.8044281,30.5687092 59.8043917,30.5686522 59.8043799,30.5684966 59.8043394,30.5683954 59.8042743,30.5683759 59.8042085,30.568162 59.8042177,30.5686797 59.8045893,30.5690874 59.8048915,30.5693664 59.8050264,30.5696418 59.805105,30.5716316 59.8043542,30.573344 59.8035432,30.5751411 59.8029253,30.5761281 59.802534,30.5770698 59.802074,30.5788788 59.8013641,30.578802 59.801317,30.5785968 59.8012651,30.5782981 59.8013623,30.5781855 59.8013407,30.5782552 59.8012895,30.5783571 59.8012571,30.5784001 59.8012031,30.578325 59.8011519,30.5782069 59.801133,30.5781479 59.801079,30.5780621 59.8010358,30.5779441 59.8010628,30.577869 59.8010142,30.5779334 59.8008335,30.5781962 59.8007012,30.5783142 59.8006769,30.5784162 59.8007093,30.5783947 59.8007687),(30.5744036 59.8016888,30.5742909 59.8016402,30.5760022 59.8009819,30.5761524 59.8010547,30.5744036 59.8016888),(30.5712654 59.8034858,30.5709328 59.8033374,30.5708631 59.8031459,30.571142 59.8030514,30.5713834 59.8030379,30.5716999 59.8029759,30.5720271 59.8028491,30.5721022 59.8028275,30.5723383 59.8028706,30.5722256 59.8029435,30.5722739 59.8030568,30.5724831 59.8030028,30.572923 59.8028518,30.5730893 59.8027762,30.5732717 59.8027007,30.5733951 59.8027222,30.5733468 59.8028356,30.5732556 59.8028949,30.5733897 59.802903,30.5736579 59.8027978,30.5737759 59.8028032,30.5738081 59.802733,30.5737277 59.802706,30.5736794 59.8026494,30.5737813 59.8025738,30.5740442 59.8025496,30.5740442 59.802706,30.5740066 59.8027816,30.5738832 59.8028922,30.5733951 59.8030271,30.5732502 59.8031674,30.5730625 59.8033158,30.5723544 59.8034507,30.5717696 59.8035047,30.5712654 59.8034858),(30.574763 59.8024173,30.5744572 59.802358,30.5744572 59.8022878,30.5745967 59.8021232,30.5748005 59.8020774,30.5751224 59.8020396,30.5754228 59.8019155,30.5756267 59.8017806,30.5759432 59.8016861,30.5761899 59.8016915,30.5762597 59.801732,30.5761899 59.8019505,30.5760558 59.8020018,30.5758359 59.8020423,30.575809 59.8021259,30.5759163 59.8022339,30.5757554 59.8023013,30.5755408 59.8023877,30.5753638 59.8024686,30.575058 59.8024794,30.574763 59.8024173))"	grassland	relation	"6839144"
"MULTIPOLYGON (((30.5938151 59.7803282,30.5938433 59.7807042,30.5938835 59.7807838,30.5939747 59.7808324,30.5941383 59.7808662,30.594318 59.7808729,30.5945371 59.7808584,30.5945194 59.7808132,30.5971906 59.7806477,30.5981446 59.7810019,30.5983177 59.7817342,30.5990402 59.7821955,30.5991573 59.7826034,30.5990246 59.7826131,30.5990879 59.7828244,30.5972204 59.7837877,30.5963534 59.7838676,30.5963277 59.783918,30.5961694 59.7839544,30.5958073 59.7839828,30.5955203 59.7840044,30.5951609 59.7840435,30.5950268 59.7840827,30.5949463 59.7841124,30.5948096 59.784111,30.5947291 59.7841218,30.5946298 59.7841826,30.594713 59.7842433,30.5948015 59.784273,30.5949142 59.7843365,30.5950992 59.784354,30.5952789 59.7843014,30.5953996 59.7843135,30.5954077 59.7844039,30.5954265 59.7844512,30.5956491 59.7844539,30.5958073 59.7844269,30.5960648 59.784408,30.5963626 59.7844255,30.5965584 59.7844971,30.5967354 59.7845322,30.5968212 59.7845632,30.5968212 59.7846523,30.5967998 59.7847293,30.5967032 59.7847482,30.5968313 59.7847633,30.5970003 59.7847694,30.5972349 59.7847552,30.5973355 59.7847647,30.5973449 59.7848025,30.5973235 59.7848234,30.5972336 59.7848362,30.5971061 59.7848299,30.5971608 59.7850155,30.5968423 59.7850976,30.5965312 59.7849671,30.5960793 59.7848702,30.5960941 59.7850193,30.5963682 59.7852616,30.59602 59.7854629,30.5961922 59.7855131,30.5964121 59.7855374,30.596506 59.7855172,30.5965865 59.7854484,30.5965677 59.7853471,30.5965194 59.7852688,30.5965328 59.7851986,30.5967259 59.7851339,30.5969217 59.7851325,30.5972248 59.785146,30.5973187 59.7851851,30.5973402 59.785254,30.5971685 59.785339,30.5968708 59.7853809,30.5967689 59.7855172,30.5967474 59.7855914,30.5967984 59.7856427,30.5971238 59.7857574,30.5969325 59.7854841,30.597245 59.7854423,30.5976939 59.7853074,30.5979921 59.7855029,30.5980684 59.7854139,30.5981998 59.7853141,30.5983661 59.7852398,30.598861 59.7850488,30.5989017 59.7849708,30.5987917 59.7849037,30.5986013 59.7848443,30.5982231 59.7848997,30.5980299 59.78487,30.5979387 59.7847822,30.5979575 59.7846986,30.5981399 59.7845933,30.5983679 59.7845258,30.5985476 59.784546,30.5986629 59.7845771,30.5988105 59.7846824,30.5988373 59.784762,30.5989204 59.7847944,30.5990841 59.784793,30.5994435 59.7846878,30.5995615 59.7845973,30.59965 59.7844812,30.5996822 59.784411,30.5996715 59.7842977,30.5996822 59.7842234,30.5998002 59.784137,30.6000987 59.7840492,30.5998793 59.7839771,30.5996381 59.7840878,30.5991832 59.7838673,30.5994943 59.7836772,30.5998251 59.7838335,30.6001728 59.7836554,30.6005013 59.7838387,30.6005432 59.7836875,30.6006344 59.783589,30.6008329 59.7835242,30.6010365 59.7834986,30.6010442 59.7834023,30.6010222 59.7833183,30.6011617 59.7832738,30.6013146 59.7831833,30.6013173 59.783024,30.6013468 59.7828796,30.601277 59.7827365,30.6011912 59.7825961,30.6009337 59.782615,30.6008318 59.7827014,30.600703 59.7827662,30.600585 59.7827986,30.6003865 59.7827554,30.6002524 59.7826582,30.6001666 59.78253,30.6000191 59.7825772,30.5998246 59.7825766,30.5997576 59.7825253,30.5997844 59.7824618,30.6000271 59.7823423,30.6001237 59.782283,30.6002256 59.7821696,30.6001237 59.7821372,30.5999949 59.7821156,30.599834 59.7820643,30.5997535 59.7819779,30.5997053 59.7818294,30.5997965 59.7817862,30.5999145 59.7817862,30.6000593 59.7818213,30.6002953 59.7818915,30.6005689 59.7819968,30.6006226 59.7820643,30.6006709 59.7822209,30.6007406 59.7823045,30.6008801 59.7823315,30.6009498 59.7823261,30.6009391 59.782256,30.6008908 59.7822047,30.6008532 59.7821723,30.600864 59.7820319,30.6009069 59.7819212,30.6009337 59.7818618,30.6010464 59.7818294,30.6010732 59.7820346,30.6012234 59.7820427,30.6013414 59.7819023,30.6015238 59.7819644,30.6016281 59.7821361,30.6020123 59.7821873,30.6019959 59.7819941,30.6019851 59.7819158,30.6022212 59.7818726,30.602484 59.7818402,30.6026128 59.7817997,30.60269 59.7817565,30.6018301 59.7815321,30.6004368 59.7815786,30.6003006 59.7812234,30.5998596 59.7804928,30.5996623 59.7805172,30.5995604 59.7805361,30.5994853 59.7805847,30.5995282 59.780636,30.5998018 59.7807845,30.5998286 59.780852,30.6000057 59.7809465,30.6000539 59.781041,30.5999842 59.7811004,30.5998447 59.7810977,30.599496 59.7810464,30.5992117 59.7810491,30.5992278 59.7808709,30.5991474 59.7808358,30.5990079 59.7808007,30.5990838 59.7809028,30.5989799 59.7809616,30.5983177 59.7807786,30.598053 59.7806441,30.5978277 59.7806927,30.5975917 59.7806927,30.5973503 59.7806333,30.597023 59.7805847,30.5968407 59.7805415,30.5966958 59.7804794,30.5966583 59.7804119,30.5965258 59.7803146,30.5963699 59.7804257,30.595896 59.7803342,30.5958441 59.7802754,30.5957077 59.7802786,30.5956038 59.780344,30.5949027 59.7805466,30.5946681 59.780609,30.5945447 59.7806549,30.5944803 59.7807278,30.5943784 59.7807818,30.5942175 59.7807791,30.594078 59.780717,30.5940082 59.780636,30.5940136 59.7805037,30.5939439 59.7804092,30.5938151 59.7803282),(30.5999413 59.7816188,30.5994907 59.781743,30.5991366 59.7817835,30.5990937 59.7817484,30.598965 59.7815891,30.5988952 59.7815162,30.5988791 59.7814406,30.5988791 59.7813839,30.5989328 59.781311,30.5990991 59.7813029,30.5994639 59.7813434,30.5996677 59.7813839,30.6000218 59.7814298,30.6000808 59.7815,30.6000432 59.7815675,30.5999413 59.7816188)),((30.5949705 59.7834078,30.594536 59.7833524,30.5947291 59.7835171,30.5947184 59.7836116,30.5947184 59.7837317,30.5948793 59.7837452,30.5949732 59.7838951,30.5951368 59.7839679,30.5954426 59.7838937,30.5956164 59.783847,30.5955789 59.7837218,30.5954184 59.7837196,30.5949571 59.7834388,30.5949705 59.7834078)),((30.5949371 59.7830208,30.5949074 59.7829019,30.5946399 59.7829127,30.5944951 59.7829559,30.5944763 59.7829896,30.5946077 59.7830328,30.5949371 59.7830208)))"	grassland	relation	"6880108"
"POLYGON ((30.5945371 59.7808584,30.594545 59.7808785,30.5945933 59.7810018,30.5946962 59.7813715,30.5947237 59.7814699,30.5950568 59.7826662,30.5948596 59.7827123,30.5948705 59.7827552,30.5948798 59.7827918,30.5948872 59.7828212,30.5949074 59.7829019,30.5949371 59.7830208,30.5953612 59.7829952,30.5954961 59.7834455,30.5955049 59.7834748,30.5955135 59.7835037,30.5955789 59.7837218,30.5956164 59.783847,30.5956422 59.7839332,30.5963534 59.7838676,30.5972204 59.7837877,30.5990879 59.7828244,30.5990246 59.7826131,30.5991573 59.7826034,30.5990402 59.7821955,30.5983177 59.7817342,30.5981446 59.7810019,30.5971906 59.7806477,30.5945194 59.7808132,30.5945371 59.7808584))"	heath	relation	"6880113"
"POLYGON ((30.5227074 59.7356054,30.5124681 59.7412117,30.5177346 59.7427724,30.5222032 59.7394448,30.5276642 59.7410019,30.5290401 59.7418141,30.5295927 59.7419682,30.5302686 59.7420926,30.5305851 59.7421791,30.5306548 59.7421074,30.5307366 59.7421061,30.5308453 59.7421243,30.5309122 59.7420743,30.5328246 59.7410337,30.5319164 59.7406898,30.5324395 59.740269,30.5296164 59.7401387,30.5295622 59.7404039,30.5289367 59.7403631,30.5289764 59.7401086,30.5257384 59.7399527,30.5260935 59.7375446,30.5324971 59.7378603,30.5330326 59.7378157,30.5310484 59.736261,30.5284179 59.7351946,30.5236085 59.7351083,30.5232975 59.7352715,30.5227074 59.7356054),(30.5187874 59.7418064,30.5177574 59.7425416,30.5175107 59.7425416,30.5158799 59.7419469,30.514807 59.7417415,30.5141525 59.7413468,30.5141204 59.7412279,30.5142384 59.7411252,30.5147104 59.7410657,30.5152898 59.7414766,30.5166202 59.7417902,30.516985 59.7421145,30.5174034 59.7422118,30.5178433 59.7421307,30.5179184 59.7420118,30.5172854 59.7416118,30.5172532 59.7414928,30.5174678 59.7412766,30.5178862 59.7412387,30.51809 59.741309,30.5181651 59.7416766,30.5183475 59.7417577,30.5187874 59.7416766,30.5187874 59.7418064))"	grassland	relation	"6910250"
"POLYGON ((30.5328246 59.7410337,30.5335419 59.7406702,30.5336804 59.7405937,30.534979 59.7398269,30.5353292 59.7397322,30.5330326 59.7378157,30.5324971 59.7378603,30.5260935 59.7375446,30.5257384 59.7399527,30.5289764 59.7401086,30.5289367 59.7403631,30.5295622 59.7404039,30.5296164 59.7401387,30.5324395 59.740269,30.5319164 59.7406898,30.5328246 59.7410337))"	heath	relation	"6910255"
"POLYGON ((30.5523314 59.7504152,30.5523204 59.7502517,30.5521491 59.750245,30.5521223 59.7502071,30.5521706 59.7500882,30.5521384 59.7499882,30.5518541 59.7499125,30.5515912 59.7499098,30.5509582 59.7499666,30.5506042 59.7499774,30.5503896 59.7499828,30.5502018 59.7500314,30.5499658 59.7501233,30.5498639 59.7502233,30.5500355 59.7502963,30.5502394 59.7503584,30.5505398 59.7503828,30.5506203 59.7504287,30.5506203 59.7504909,30.5505451 59.7505854,30.5505612 59.7507152,30.5507114 59.7507638,30.5509046 59.7507989,30.5511835 59.7507692,30.5513659 59.7506638,30.5514249 59.7506395,30.5514195 59.750553,30.551264 59.7505125,30.5513284 59.7504179,30.5515 59.7504125,30.5517092 59.7504503,30.5520418 59.7504125,30.5523314 59.7504152))"	heath	relation	"6922630"
"MULTIPOLYGON (((30.5618363 59.7490411,30.5617062 59.7491168,30.5618617 59.7492526,30.5618363 59.7490411)),((30.5623654 59.7485495,30.5624145 59.7484072,30.5624386 59.7482247,30.5623364 59.7481359,30.5609307 59.7471529,30.5607278 59.7470284,30.5608854 59.7483104,30.5612958 59.7483144,30.5614728 59.7484158,30.5616338 59.7484921,30.5616794 59.7485948,30.5616743 59.7486639,30.5620366 59.7486541,30.5620388 59.7486016,30.5621192 59.7485638,30.5622212 59.7485489,30.562315 59.7485462,30.5623654 59.7485495)),((30.5619487 59.7497586,30.5620871 59.7497635,30.5621459 59.7494874,30.5619342 59.7494857,30.5619487 59.7497586),(30.5621192 59.749513,30.5620656 59.7497238,30.5620066 59.7497184,30.5619503 59.7496022,30.5619583 59.7495009,30.562012 59.7494914,30.5621192 59.749513)),((30.5610385 59.7495108,30.561069 59.7497278,30.5619137 59.7497574,30.5618886 59.7494924,30.5618027 59.7494846,30.5618242 59.7493617,30.5618725 59.7493157,30.5616606 59.7491509,30.5610385 59.7495108),(30.5618081 59.7497238,30.5615506 59.7497265,30.5614916 59.7497157,30.5614406 59.7496981,30.5614031 59.7496738,30.5614111 59.7496441,30.5614567 59.7496211,30.5615104 59.749609,30.5615372 59.7495819,30.5615157 59.7495536,30.5615104 59.7495238,30.5615533 59.7495009,30.5615882 59.7494779,30.5617115 59.7494698,30.5617571 59.7495603,30.5617786 59.7495887,30.5618349 59.7496009,30.5618671 59.7496252,30.5618778 59.7496563,30.5618805 59.749686,30.5618081 59.7497238)),((30.561034 59.7494782,30.5616418 59.7491168,30.5611803 59.7487284,30.5609296 59.7487352,30.561034 59.7494782)),((30.5618146 59.748711,30.5612468 59.7487265,30.56167 59.7490952,30.5618336 59.7489938,30.5618146 59.748711)),((30.5618564 59.7487098,30.5618644 59.7489735,30.5623014 59.7486977,30.5618564 59.7487098)),((30.5623082 59.7487262,30.5618711 59.7490107,30.5619355 59.7493174,30.5621805 59.7493252,30.5623082 59.7487262),(30.5621434 59.7493056,30.5621166 59.7493029,30.5620146 59.7492637,30.5619717 59.7492407,30.5619422 59.7492137,30.56191 59.7491462,30.561902 59.749011,30.5621514 59.7488354,30.5622078 59.7488421,30.5622399 59.7488678,30.5622399 59.7488989,30.5621997 59.7489232,30.562138 59.748984,30.5621219 59.7490151,30.5621219 59.7490502,30.5620871 59.7491448,30.5620897 59.7491759,30.5621756 59.7492218,30.5621702 59.7492975,30.5621434 59.7493056)),((30.561497 59.7485509,30.5613387 59.7485577,30.5613468 59.7485982,30.5613739 59.7486719,30.5615324 59.7486677,30.5615372 59.748607,30.561497 59.7485509)),((30.5626004 59.7485663,30.5626047 59.7485394,30.562602 59.7484584,30.5626074 59.7483935,30.5625645 59.7483165,30.5625055 59.7482624,30.5624787 59.7483989,30.5624391 59.7485588,30.5624947 59.748554,30.5625578 59.748558,30.5626004 59.7485663)))"	grassland	relation	"6923568"
"MULTIPOLYGON (((30.5456625 59.7515463,30.5458502 59.7515773,30.5461131 59.7515963,30.546333 59.7515368,30.5461882 59.7513801,30.5462418 59.7511666,30.5467353 59.750999,30.5470304 59.750545,30.5468104 59.7503613,30.5467622 59.7497775,30.5464832 59.7496181,30.5451494 59.7515388,30.5456625 59.7515463)),((30.5462901 59.7496309,30.5460487 59.7497012,30.5451206 59.7509821,30.5451689 59.75102,30.5452011 59.7510632,30.5451958 59.7511092,30.5451689 59.7511524,30.5450616 59.751374,30.5450563 59.7514145,30.5462901 59.7496309)))"	heath	relation	"6923575"
