X	Y	NAME	NAME_EN	NAME_RU	RAILWAY	HIGHWAY	REF	NETWORK	PUBLIC_TRA	OSM_TYPE	OSM_ID
30.3658754	60.0357206	проспект Луначарского		проспект Луначарского					platform	node	"9236182547"
30.3653801	60.0362337	проспект Культуры							platform	node	"9236182558"
30.359686	60.037465	улица Руднева							platform	node	"9236182561"
30.3591494	60.0375001	улица Руднева							platform	node	"9236182564"
30.3399007	60.0414909	Детская музыкальная школа							platform	node	"9236182567"
30.3395363	60.0414877	Детская музыкальная школа							platform	node	"9236182568"
30.3462773	60.0401193	проспект Художников							platform	node	"9236182574"
30.3477359	60.0398992	проспект Художников		проспект Художников					platform	node	"9236182577"
30.3341472	60.0425766	улица Есенина							platform	node	"9236182585"
30.3352579	60.0424353	улица Есенина							platform	node	"9236182588"
30.3185557	60.0167105	станция метро «Удельная»							platform	node	"9236182591"
30.3661728	60.0253325	парк «Сосновка»							platform	node	"9236247306"
30.3659658	60.0255215	парк «Сосновка»							platform	node	"9236247309"
30.3651156	60.0298683	улица Академика Байкова							platform	node	"9236252420"
30.3653436	60.0295307	улица Академика Байкова							platform	node	"9236252429"
30.368523	60.0166309	Тихорецкий проспект							platform	node	"9236295569"
30.3676376	60.01801	Светлановский проспект							platform	node	"9236295570"
30.3672664	60.0176174	проспект Науки							platform	node	"9236295571"
30.3806975	60.0163474	улица Обручевых							platform	node	"9236298906"
30.3817966	60.0163619	улица Обручевых							platform	node	"9236298914"
30.3903859	60.0148981	"проспект Науки, 10"							platform	node	"9236309365"
30.3897001	60.0147618	"проспект Науки, 10"							platform	node	"9236309366"
30.4165638	60.0084796	"проспект Науки, 30"							platform	node	"9236370121"
30.4156105	60.0084651	"проспект Науки, 30"							platform	node	"9236370123"
30.3692889	60.0088223	станция метро «Политехническая»							platform	node	"9236405712"
30.3654998	60.0007937	станция метро «Площадь Мужества»							platform	node	"9236432271"
30.3698505	60.0085133	станция метро «Политехническая»							platform	node	"9236444417"
30.430832	60.0046192	"проспект Науки, 73"							platform	node	"9236477329"
30.4313838	60.0047335	"проспект Науки, 73"							platform	node	"9236477335"
30.4383059	59.9980713	улица Верности							platform	node	"9236477427"
30.4381955	59.9978394	улица Верности							platform	node	"9236477428"
30.4997263	59.8385797	улица Дмитрия Устинова							platform	node	"9236681883"
30.5014828	59.838342	улица Дмитрия Устинова							platform	node	"9236681884"
30.4948966	59.8399504	Универсам (Шлиссельбургский проспект)							platform	node	"9236681885"
30.4955767	59.8400582	Универсам (Шлиссельбургский проспект)							platform	node	"9236681886"
30.4887832	59.8416396	"Шлиссельбургский проспект, 1"							platform	node	"9236681887"
30.4899372	59.8416318	"Шлиссельбургский проспект, 1"							platform	node	"9236681888"
30.4830071	59.8469818	Рыбацкий проспект							platform	node	"9236681895"
30.4802172	59.850594	Прогонная улица							platform	node	"9236681907"
30.4799512	59.8510482	Прогонная улица							platform	node	"9236681913"
30.4781053	59.8550281	Запорожская улица							platform	node	"9236681914"
30.4778359	59.85525	Запорожская улица							platform	node	"9236681915"
30.4762952	59.858596	улица Бабушкина							platform	node	"9236681916"
30.4759869	59.8589408	Рабфаковская улица							platform	node	"9236709520"
30.4711889	59.8602305	улица Грибакиных							platform	node	"9236709521"
30.4741634	59.8630067	Трамвайный парк №7							platform	node	"9236709524"
30.4730641	59.863392	улица Грибакиных							platform	node	"9236709525"
30.3808849	59.9306612	Перекупной переулок							platform	node	"9236709526"
30.4437199	59.8840661	парк имени Бабушкина							platform	node	"9236709527"
30.3809973	59.9282548	Исполкомская улица							platform	node	"9236709528"
30.3823802	59.9280185	Исполкомская улица							platform	node	"9236709529"
30.386203	59.9267609	улица Александра Невского							platform	node	"9236709530"
30.387548	59.9264741	улица Александра Невского							platform	node	"9236709531"
30.4423539	59.8875943	улица Дудко							platform	node	"9236709532"
30.4416464	59.8882196	улица Дудко							platform	node	"9236709533"
30.4402899	59.8912287	улица Крупской							platform	node	"9236709534"
30.4394608	59.8919133	улица Крупской							platform	node	"9236709535"
30.4363549	59.8949282	улица Ткачей							platform	node	"9236709536"
30.437223	59.894666	улица Ткачей							platform	node	"9236709537"
30.429976	59.8988062	проспект Елизарова							platform	node	"9236709538"
30.4308964	59.8985984	проспект Елизарова							platform	node	"9236709539"
30.4262432	59.9014453	Невский рынок							platform	node	"9236709540"
30.4253703	59.9016447	Невский рынок							platform	node	"9236709541"
30.4214351	59.9043743	Невский завод							platform	node	"9236709542"
30.3845355	59.8409933	Пловдивская улица							platform	node	"9237853426"
30.3890902	59.8365186	Дунайский проспект							platform	node	"9237853427"
30.3883432	59.8370934	Дунайский проспект							platform	node	"9237853428"
30.3795256	59.8459315	"улица Дмитрова, киноцентр «Чайка»"							platform	node	"9237853431"
30.4005145	59.8511502	улица Димитрова					"16135"		platform	node	"9237853438"
30.3993849	59.8520975	улица Димитрова							platform	node	"9237853440"
30.4048478	59.846694	"Бухарестская улица, 118"							platform	node	"9237853441"
30.4051782	59.8465473	"Бухарестская улица, 118"							platform	node	"9237853442"
30.3920427	59.8334425	улица Ярослава Гашека							platform	node	"9237853454"
30.3848644	59.8311538	Малая Балканская улица							platform	node	"9237853457"
30.3841091	59.8310352	Малая Балканская улица							platform	node	"9237853458"
30.377998	59.8313645	станция метро «Купчино»							platform	node	"9237853459"
30.3665026	59.8834414	станция метро «Бухарестская»							platform	node	"9238002901"
30.3149526	59.9254545	Сенная площадь							platform	node	"9247046801"
30.315615	59.9259734	Сенная площадь							platform	node	"9247046802"
30.3405011	59.9582766	гостиница «Санкт-Петербург»							platform	node	"9247058062"
30.3361298	59.9402728	Михайловский замок							platform	node	"9248761134"
30.3313533	59.9456007	Суворовская площадь	Suvorov Square						platform	node	"9248761149"
30.3906468	59.9472919	Лафонская улица				bus_stop			platform	node	"9254545300"
30.3893511	59.9309981	Синопская набережная				bus_stop			platform	node	"9254589483"
30.1054497	59.8507309	Ленино				bus_stop			platform	node	"9274351046"
30.3291351	60.0436851	проспект Энгельса							platform	node	"9296689954"
30.4907171	59.9165596	"Улица Подвойского, 38"				bus_stop			platform	node	"9297303878"
30.4914213	59.916549	"Улица Подвойского, 38"				bus_stop			platform	node	"9297303880"
30.4166313	59.984651	"Проспект Мечникова, 11"				bus_stop			platform	node	"9297303882"
30.2178276	60.0342131					bus_stop				node	"9330594470"
30.4791346	59.921207	"Товарищеский проспект, угол улицы Коллонтай"				bus_stop			platform	node	"9330654793"
30.2753577	59.9987698	Байконурская улица				bus_stop			platform	node	"9360110394"
30.3793919	59.7529811	Переведенская улица				bus_stop			platform	node	"9366222385"
30.3732734	59.7500367	Сарицкая улица				bus_stop			platform	node	"9366222386"
30.3809696	59.7538067					bus_stop			platform	node	"9366222390"
30.4642137	59.9712187	улица Потапова (Трамвайное депо)			tram_stop				stop_position	node	"9392508087"
30.4223357	60.0064603	улица Карпинского				bus_stop			platform	node	"9392648344"
30.4133298	60.0039479	"улица Верности, 21"				bus_stop			platform	node	"9392648345"
30.4039669	60.0069004	улица Верности				bus_stop			platform	node	"9392648346"
30.3874875	60.0243526	Елизаветинская больница				bus_stop			platform	node	"9392648347"
30.3339053	59.9578793	улица Чапаева							platform	node	"9395376762"
30.3330019	59.9574239	улица Чапаева							platform	node	"9395376763"
30.3265841	59.9547084	Троицкая площадь							platform	node	"9395376764"
30.3271108	59.9547064	Троицкая площадь							platform	node	"9395376765"
30.3363837	59.9380139	Инженерная улица							platform	node	"9395376766"
30.3358716	59.9355315	Итальянская улица							platform	node	"9395376767"
30.3324753	59.9328527	Гостиный двор							platform	node	"9395376768"
30.3326734	59.9331606	Гостиный двор							platform	node	"9395376769"
30.3259499	59.9303329	Апраксин двор							platform	node	"9395376770"
30.3289416	59.9313465	Апраксин двор							platform	node	"9395376771"
30.3199685	59.9278044	станция метро «Сенная площадь»							platform	node	"9395376772"
30.3210504	59.9280202	станция метро «Сенная площадь»							platform	node	"9395376773"
30.3107977	59.9237004	Юсуповский сад							platform	node	"9395376774"
30.3100172	59.9236225	Вознесенский проспект							platform	node	"9395376775"
30.3057166	59.9222202	Большая Подьяческая улица							platform	node	"9395376776"
30.2955422	59.9199513	Лермонтовский проспект							platform	node	"9395376777"
30.3511447	59.956072	улица Комсомола							platform	node	"9397185888"
30.3523093	59.9580673	улица Академика Лебедева							platform	node	"9397185889"
30.3528604	59.9584257	Боткинская улица							platform	node	"9397593815"
30.3472979	59.833637	станция метро «Звёздная»							platform	node	"9397791132"
30.3221329	59.8550863	Московский проспект							platform	node	"9397791133"
30.3227605	59.8547926	Авиационная улица							platform	node	"9397791134"
30.3287749	59.8548961	улица Ленсовета							platform	node	"9397791135"
30.3300303	59.8547492	Авиационная улица							platform	node	"9397791136"
30.3485995	59.8332991	станция метро «Звёздная»							platform	node	"9397791137"
30.3479571	59.8293539	Мясокомбинат							platform	node	"9397791138"
30.3329513	59.9579633	улица Куйбышева							platform	node	"9399739767"
30.3304867	59.9609144	Трамвайный парк №3							platform	node	"9399739768"
30.3269084	59.9636441	Большая Монетная улица							platform	node	"9399739769"
30.3187773	59.9652308	1-й медицинский институт							platform	node	"9399739770"
30.3071209	59.9693348	Каменноостровский проспект							platform	node	"9399739771"
30.3031969	59.9693577	Чкаловский проспект							platform	node	"9399739772"
30.2993395	59.9754099	Песочная набережная							platform	node	"9399739776"
30.3019824	59.9710069	Вяземский переулок							platform	node	"9399739777"
30.3047722	59.9692571	Чкаловский проспект							platform	node	"9399739778"
30.3150577	59.9655617	Петропавловская улица							platform	node	"9399739780"
30.3203131	59.9652854	1-й медицинский институт							platform	node	"9399739781"
30.3282126	59.9633218	Большая Монетная улица							platform	node	"9399739782"
30.3314065	59.9604936	Трамвайный парк №3							platform	node	"9399739783"
30.3219048	59.87607	Московский проспект							platform	node	"9399789784"
30.3571546	59.8799864	Волковский проспект							platform	node	"9399789786"
30.3562121	59.8794834	Волковский проспект							platform	node	"9399789787"
30.3477571	59.8776948	Витебский проспект							platform	node	"9399789788"
30.3351041	59.854971	проспект Юрия Гагарина							platform	node	"9399861585"
30.3360433	59.8554596	Авиационная улица							platform	node	"9399861586"
30.3304396	59.8552155	улица Ленсовета							platform	node	"9399861587"
30.338007	59.9378037	Цирк							platform	node	"9400300356"
30.3481113	59.9393397	улица Некрасова							platform	node	"9400300357"
30.3288437	59.8761659	улица Севастьянова							platform	node	"9444364175"
30.3585497	59.8959813	станция метро «Волковская»				bus_stop			platform	node	"9490197826"
30.3493712	59.9919417	"улица Карбышева, 7"				bus_stop			platform	node	"9511218587"
30.4133767	59.8489761	"Малая Бухарестская улица, 7"				bus_stop			platform	node	"9520803887"
30.2307465	59.9765517	"набережная Гребного канала, дом 9"				bus_stop			platform	node	"9530882018"
30.2533122	59.905179	набережная реки Екатерингофки				bus_stop			platform	node	"9630360119"
30.2860427	60.0622435	Суздальское шоссе				bus_stop			platform	node	"9632259114"
30.0941922	59.7418006	Бронетанковая улица				bus_stop			platform	node	"9633149470"
30.0937206	59.7416577	Бронетанковая улица				bus_stop			platform	node	"9633149471"
30.4173588	59.9304987	"проспект Шаумяна, театр «Буфф»"				bus_stop			platform	node	"9649486917"
30.3512898	60.0737187	"улица Николая Рубцова, угол проспекта Энгельса"				bus_stop			platform	node	"9674967350"
30.3520998	60.0743436	"улица Николая Рубцова, угол проспекта Энгельса"				bus_stop			platform	node	"9674967352"
30.3580886	60.0816559	"8-й Верхний переулок, угол проспекта Энгельса"				bus_stop			platform	node	"9675104926"
30.3662376	60.0225652	улица Веденеева				bus_stop			platform	node	"9677633503"
30.3735903	60.0443947	проспект Просвещения				bus_stop			platform	node	"9677633505"
30.3676236	60.0362603	проспект Луначарского		проспект Луначарского		bus_stop			platform	node	"9677633508"
30.3669692	60.0228358	улица Веденеева				bus_stop			platform	node	"9677633510"
30.2437908	59.9911254	Стародеревенская улица				bus_stop			platform	node	"9677881443"
30.2892158	60.0271364	Земский переулок				bus_stop			platform	node	"9677881445"
30.2439881	59.9063839	Шотландская улица				bus_stop			platform	node	"9678175661"
30.2101521	60.0017168	Туристская улица				bus_stop			platform	node	"9686479891"
30.2130131	60.0072094	Туристская улица				bus_stop			platform	node	"9686479893"
30.2432782	59.9969734	Стародеревенская улица				bus_stop			platform	node	"9686479895"
30.2106629	59.8456883	"Петергофское шоссе, 1"				bus_stop			platform	node	"9690594301"
30.2134639	59.8455962	"Петергофское шоссе, 1"				bus_stop			platform	node	"9690594303"
30.2192716	59.9943379	Яхтенная улица				bus_stop			platform	node	"9693499788"
30.3347312	60.0183928	"проспект Тореза, 96"				bus_stop			platform	node	"9693547080"
30.3347929	60.0186522	"проспект Тореза, 96"				bus_stop			platform	node	"9693547082"
30.3877306	59.9248867	Амбарная улица				bus_stop			platform	node	"9695355913"
30.3942058	59.941837	"улица Красного Текстильщика, Единый центр документов"				bus_stop			platform	node	"9695355915"
30.3940567	59.9377753	"улица Красного Текстильщика, 10-12"				bus_stop			platform	node	"9695359017"
30.4334258	60.012053	"улица Руставели, 37"				bus_stop			platform	node	"9695434786"
30.4341473	60.0125526	"улица Руставели, 37"				bus_stop			platform	node	"9695434788"
30.310227	60.057825	"проспект Просвещения, угол Выборгского шоссе"				bus_stop			platform	node	"9695491022"
30.3061075	60.0629519	"улица Жени Егоровой, 3"				bus_stop			platform	node	"9695491024"
30.3124501	60.064129	"улица Жени Егоровой, 10"				bus_stop			platform	node	"9695491026"
30.3058702	60.062769	"улица Жени Егоровой, 3"				bus_stop			platform	node	"9695491028"
30.3136985	60.0573751	"проспект Просвещения, угол улицы Композиторов"				bus_stop			platform	node	"9695491030"
30.3781704	60.0519346	Придорожная аллея				bus_stop			platform	node	"9698871999"
30.1889684	60.1179798	"посёлок Песочный, дорога к РНЦРХТ имени Гранова"				bus_stop			platform	node	"9701246159"
30.2277285	60.1138925	СНТ «Парковая Роща»				bus_stop			platform	node	"9701246160"
30.2283397	60.113748	СНТ «Парковая Роща»				bus_stop			platform	node	"9701246161"
30.1398662	60.1203161	Речная улица				bus_stop			platform	node	"9701246163"
30.3791499	60.0266591	НИИ травматологии имени Вредена				bus_stop			platform	node	"9701329159"
30.3825558	60.0257149	Светлановский проспект				bus_stop			platform	node	"9701329163"
30.4539022	60.0259697	"проспект Маршака, 28"				bus_stop			platform	node	"9701408304"
29.9685974	60.071861	"Приморское шоссе, 251"				bus_stop			platform	node	"9701461164"
29.9970655	60.0583942	Жемчужная улица				bus_stop			platform	node	"9701461166"
29.9990134	60.0551009	Рыбацкая улица				bus_stop			platform	node	"9701461168"
30.001407	60.0513662	Матросская улица				bus_stop			platform	node	"9701461170"
29.9941858	60.0616432	Приозёрная улица				bus_stop			platform	node	"9701461171"
30.2035394	59.9896496	ТЦ «Меркурий»				bus_stop			platform	node	"9701769439"
30.3489254	59.8425782	Пулковская улица				bus_stop			platform	node	"9701805773"
30.3475392	59.8427984	Пулковская улица				bus_stop			platform	node	"9701805775"
30.355672	59.8431226	"улица Орджоникидзе, угол проспекта Космонавтов"				bus_stop			platform	node	"9701805777"
30.3630455	59.9004452	улица Салова по Волковскому проспекту				bus_stop			platform	node	"9702964369"
30.3752662	59.9168087	Атаманская улица				bus_stop			platform	node	"9703092754"
30.3723322	59.9229775	Больница имени Боткина				bus_stop			platform	node	"9703092756"
30.1366368	60.0309851	"Юнтоловский проспект, 43"				bus_stop			platform	node	"9703220661"
30.1156925	60.0260741	Мшинский переулок				bus_stop			platform	node	"9703220663"
30.1080515	60.0217285	Коллективный сад «Северный»				bus_stop			platform	node	"9703220665"
30.2135652	59.9834209	"Яхтенная улица, угол Приморского проспекта"				bus_stop			platform	node	"9703220667"
30.1358608	60.0310725	"Юнтоловский проспект, 43"				bus_stop			platform	node	"9703220670"
30.2953875	60.0287181	улица Щербакова				bus_stop			platform	node	"9703492003"
30.2975825	60.0248148	Новоколомяжский проспект				bus_stop			platform	node	"9703698959"
30.2857427	60.0229608	"Вербная улица, 10"				bus_stop			platform	node	"9703698961"
30.3020782	60.0261447	Вербная улица				bus_stop			platform	node	"9703698963"
30.2940483	60.0321798	"Новоколомяжский проспект, 13"				bus_stop			platform	node	"9703698965"
30.1900435	59.9892359	"Приморский проспект, 169"				bus_stop			platform	node	"9703698967"
30.1988427	59.8568343	"Ленинский проспект, 81"				bus_stop			platform	node	"9705758803"
30.528735	59.8313204	Полевой переулок				bus_stop			platform	node	"9705769131"
30.5595878	59.8222897	"Советский проспект, 42"				bus_stop			platform	node	"9705769133"
30.2690171	59.8491213	"бульвар Новаторов, 10"				bus_stop			platform	node	"9705835591"
30.2460733	59.8304093	"проспект Народного Ополчения, 149"				bus_stop			platform	node	"9705835593"
30.254977	59.857989	Трамвайный проспект				bus_stop			platform	node	"9705835595"
30.4148813	59.9385478	Магнитогорская улица				bus_stop			platform	node	"9705870958"
30.3846261	59.9676811	Кондратьевский проспект							platform	node	"9705903949"
30.3926644	59.9653297	"улица Жукова, 13"				bus_stop			platform	node	"9705903953"
30.4069469	59.9616049	Пискарёвский проспект				bus_stop			platform	node	"9705903957"
30.406252	59.961541	Пискарёвский проспект				bus_stop			platform	node	"9705903959"
30.3920448	59.96535	"улица Жукова, 13"				bus_stop			platform	node	"9705903962"
30.3852591	59.9673448	улица Жукова				bus_stop			platform	node	"9705903964"
30.2734606	59.8403183	улица Подводника Кузьмина				bus_stop			platform	node	"9707752289"
30.2329013	59.8440213	"улица Лёни Голикова, 26"				bus_stop			platform	node	"9707752291"
30.2292951	59.8470854	"улица Лёни Голикова, 7"				bus_stop			platform	node	"9707752293"
29.9438997	59.8415261	"улица Новые Заводы, угол Ропшинского шоссе"				bus_stop			platform	node	"9707752295"
29.9167635	59.8759986	Никольская улица				bus_stop			platform	node	"9707752297"
29.9152845	59.8718061	Константиновская улица				bus_stop			platform	node	"9707752299"
29.9856789	59.8400725	улица Карла Сименса				bus_stop			platform	node	"9707752305"
30.2323391	59.8447828	"улица Лёни Голикова, 26"				bus_stop			platform	node	"9707752307"
30.2379565	59.8404749	"улица Лёни Голикова, 56"				bus_stop			platform	node	"9707752309"
30.0984851	59.8388535	"проспект Ветеранов, 183"				bus_stop			platform	node	"9707772474"
30.095993	59.8397544	"проспект Ветеранов, 183"				bus_stop			platform	node	"9707772476"
30.1879424	59.8254184	АС «проспект Маршала Жукова»				bus_stop			platform	node	"9707772478"
30.4760625	59.9389166	улица Передовиков				bus_stop			platform	node	"9707850571"
30.2427367	59.9035904	Невельская улица				bus_stop			platform	node	"9708020893"
30.3611242	59.8328014	Дунайский проспект				bus_stop			platform	node	"9709744521"
30.3076215	59.9102621	набережная Обводного канала				bus_stop			platform	node	"9709778962"
30.4349977	59.9387341	Магнитогорская улица				bus_stop			platform	node	"9709879866"
30.2513485	59.8380203	"улица Танкиста Хрустицкого, 58"				bus_stop			platform	node	"9710003546"
30.4441606	59.865964	"улица Седова, 142"				bus_stop			platform	node	"9710408754"
30.3831956	59.9595021	улица Ватутина				bus_stop			platform	node	"9711809465"
30.3078764	60.0702491	Брюлловская улица				bus_stop			platform	node	"9712615080"
30.3078199	60.0699756	Брюлловская улица				bus_stop			platform	node	"9712615084"
29.9163994	59.8758248	Никольская улица				bus_stop			platform	node	"9712675339"
29.9868931	59.8401558	улица Карла Сименса				bus_stop			platform	node	"9712675340"
30.0731019	59.8284187	"Красносельское шоссе, угол Волхонского шоссе"				bus_stop			platform	node	"9712677307"
30.4415684	59.7302768	Автомобильная улица				bus_stop			platform	node	"9714367853"
30.4060922	59.797788	ТК «Лента»				bus_stop			platform	node	"9714367856"
30.4349119	59.7818524	Курьерский проезд				bus_stop			platform	node	"9714367858"
30.4329055	59.7832366	Курьерский проезд				bus_stop			platform	node	"9714367860"
29.8442926	59.8734779	улица Дзержинского				bus_stop			platform	node	"9714476190"
29.8248762	59.8778202	Ботаническая улица				bus_stop			platform	node	"9714476193"
30.3510814	59.9909076	"Политехническая улица, 1"				bus_stop			platform	node	"9714607488"
30.2605035	60.1110078	Голицынская улица				bus_stop			platform	node	"9723756830"
30.2600888	60.1108073	Голицынская улица				bus_stop			platform	node	"9723756831"
30.0566689	59.729856	улица Свободы				bus_stop			platform	node	"9723843933"
30.0578946	59.7308265	улица Свободы				bus_stop			platform	node	"9723843938"
30.5533031	59.7536923	Домостроительный комбинат № 5				bus_stop			platform	node	"9730928561"
29.5584216	60.2048323	"посёлок Серово, школа"				bus_stop			platform	node	"9731266916"
29.6862941	60.1978136	"улица Мира, 14"				bus_stop			platform	node	"9731273482"
29.5047712	60.2151382	3-й километр				bus_stop			platform	node	"9731281087"
29.5047394	60.2150011	3-й километр				bus_stop			platform	node	"9731281088"
30.3275823	60.0637626	улица Симонова				bus_stop			platform	node	"9732849975"
30.3214658	60.0646541	улица Композиторов				bus_stop			platform	node	"9732849977"
30.3155148	60.0658483	улица Жени Егоровой				bus_stop			platform	node	"9732849979"
30.3532693	60.0387512	"проспект Луначарского, 68"			tram_stop				stop_position	node	"9756302379"
30.3529046	60.0387881	"проспект Луначарского, 68"			tram_stop				stop_position	node	"9756302380"
30.3506406	60.0430243	"Поэтический бульвар, угол проспекта Художников"		"Поэтический бульвар, угол проспекта Художников"		bus_stop			platform	node	"9756417575"
30.3490965	60.0435095	проспект Художников		проспект Художников		bus_stop			platform	node	"9756417576"
30.373972	60.0197257	"улица Веденеева, 8"				bus_stop			platform	node	"9782425711"
29.9840418	60.0597754	улица Коробицына				bus_stop			platform	node	"9782464137"
29.9856033	60.0601072	улица Коробицына				bus_stop			platform	node	"9782464139"
30.3128272	59.9082774	Парфёновская улица				bus_stop			platform	node	"9788661855"
30.329368	60.003097	Светлановская площадь				bus_stop			platform	node	"9790653588"
30.3308076	60.0031071	проспект Энгельса				bus_stop			platform	node	"9790653589"
30.3396632	60.0018559	улица Орбели				bus_stop			platform	node	"9790653591"
30.3410738	60.0013954	улица Орбели				bus_stop			platform	node	"9790653594"
30.3468574	60.0008284	Институтский проспект				bus_stop			platform	node	"9790653597"
30.348843	60.0003128	Институтский проспект				bus_stop			platform	node	"9790653599"
30.3533196	59.9996786	Болотная улица				bus_stop			platform	node	"9790653601"
30.3527269	59.9999791	Болотная улица				bus_stop			platform	node	"9790653604"
30.3810235	59.9377097	Мытнинская улица				bus_stop			platform	node	"9791036833"
30.3822599	59.9375464	Мытнинская улица				bus_stop			platform	node	"9791036837"
30.3652188	59.9777724	Менделеевская улица				bus_stop			platform	node	"9792721767"
30.3559167	59.9785766	улица Грибалёвой				bus_stop			platform	node	"9792721769"
30.3460507	59.9776254	Чугунная улица				bus_stop			platform	node	"9792721771"
30.345113	59.9761449	Литовская улица				bus_stop			platform	node	"9792721773"
30.34437	59.976419	Литовская улица				bus_stop			platform	node	"9792721775"
30.2933626	60.0318955					bus_stop				node	"9793882048"
30.4271226	59.9682167	"улица Маршала Тухачевского, гостиница «Карелия»"				bus_stop			platform	node	"9793896850"
30.4300569	59.9666769	"улица Маршала Тухачевского, 8"				bus_stop			platform	node	"9793896851"
30.4300019	59.9669105	"улица Маршала Тухачевского, 17"				bus_stop			platform	node	"9793896852"
30.090363	59.7179551	Родниковая улица				bus_stop			platform	node	"9796168179"
30.0811603	59.717663	Гатчинское шоссе				bus_stop			platform	node	"9796264613"
29.7742769	59.9005501	"улица Федюнинского, 16"				bus_stop			platform	node	"9796597145"
30.294233	59.9068973	"улица Шкапина, 14"				bus_stop			platform	node	"9796627038"
30.2908825	59.903715	"улица Шкапина, 48"				bus_stop			platform	node	"9796627040"
30.2876236	59.8996327	"Балтийская улица, 41"				bus_stop			platform	node	"9796627041"
30.2830384	59.8984166	"Балтийская улица, 23"				bus_stop			platform	node	"9796627045"
30.2836083	59.9021858	"улица Ивана Черных, 16"				bus_stop			platform	node	"9796627047"
30.2901113	59.9061347	"улица Розенштейна, 19"				bus_stop			platform	node	"9796627052"
30.2652043	60.0211746	Долгоозёрная улица				bus_stop			platform	node	"9796673919"
30.2737123	60.0242108	"Долгоозёрная улица, угол Вербной улицы"				bus_stop			platform	node	"9796673921"
30.1560625	59.8500962	улица Адмирала Коновалова				bus_stop			platform	node	"9796751567"
30.2039235	59.8361894	"улица Бурцева, 4"				bus_stop			platform	node	"9797028218"
30.2079782	59.8362677	"улица Бурцева, 20"				bus_stop			platform	node	"9797028220"
30.4314218	59.9604806	улица Маршала Тухачевского				bus_stop			platform	node	"9797200809"
29.8180165	59.8716808	Ульяновская улица				bus_stop			platform	node	"9800270580"
30.2446935	60.0114484	Торговый центр				bus_stop			platform	node	"9801429056"
29.7775829	59.9000968	"улица Федюнинского, 31"				bus_stop			platform	node	"9801547261"
29.7618088	59.9132537	"Иликовский проспект, 1"				bus_stop			platform	node	"9801684505"
30.4074627	59.7025714	улица Ломоносова				bus_stop			platform	node	"9801862518"
30.4068585	59.7028369	улица Ломоносова				bus_stop			platform	node	"9801862519"
30.4460991	59.6857725	"Садовая улица, угол Госпитальной улицы"				bus_stop			platform	node	"9801862520"
30.374323	59.8307066	станция метро «Купчино»				bus_stop			platform	node	"9802763695"
30.2781267	59.9004544	"улица Ивана Черных, 4"				bus_stop			platform	node	"9810737415"
30.2796989	59.8955629	"улица Швецова, 11"				bus_stop			platform	node	"9810737416"
30.3282152	59.9638743	Большая Монетная улица							platform	node	"9813310526"
30.2388536	59.8397096	"улица Лёни Голикова, 62"				bus_stop			platform	node	"9814273935"
30.2448634	59.8361525	"улица Лёни Голикова, 86"				bus_stop			platform	node	"9814273937"
30.2441774	59.8367653	"улица Лёни Голикова, 76"				bus_stop			platform	node	"9814273939"
30.2518427	59.8322295	улица Лёни Голикова				bus_stop			platform	node	"9814273941"
30.3770245	59.9810231	"проспект Маршала Блюхера, 12"				bus_stop			platform	node	"9817525733"
30.3473974	59.9714627	станция метро «Выборгская»			tram_stop				stop_position	node	"9820231894"
30.5786621	59.8116532	"Центральная улица, 19"				bus_stop			platform	node	"9822913597"
30.5794922	59.8117112	"Центральная улица, 19"				bus_stop			platform	node	"9822913598"
30.4849966	59.9074257	станция метро «Улица Дыбенко»				bus_stop			platform	node	"9828801924"
30.056338	59.7304491	улица Свободы				bus_stop			platform	node	"9868156643"
30.5814414	59.7417734	Пролетарская улица				bus_stop			platform	node	"9869356978"
29.7926083	59.8907608	"улица Федюнинского, 3"				bus_stop			platform	node	"9869620209"
29.7930996	59.8915413	"улица Федюнинского, 3"				bus_stop			platform	node	"9869620211"
29.79653	59.894702	улица Федюнинского				bus_stop			platform	node	"9869777717"
29.796409	59.894584	улица Федюнинского				bus_stop			platform	node	"9869777718"
30.3941942	59.7014656	"Гусарская улица, 10"				bus_stop			platform	node	"9869792317"
30.3901282	59.7076331	"Гусарская улица, 4"				bus_stop			platform	node	"9869792319"
30.4114048	60.0047143	"улица Верности, 21"				bus_stop			platform	node	"9888656273"
30.075379	59.7444531	"улица Освобождения, 33"				bus_stop			platform	node	"9888959070"
30.0841203	59.742515	улица Спирина				bus_stop			platform	node	"9889180251"
30.4879148	59.9368287	Хасанская улица				bus_stop			platform	node	"9890768655"
30.4548794	60.0121321	"Пискарёвский проспект, 150"				bus_stop			platform	node	"9890783142"
30.1972161	59.8471353	улица Десантников			tram_stop				stop_position	node	"9891059908"
30.1972461	59.847135	улица Десантников							platform	node	"9891059909"
30.3431267	60.0445618	улица Ивана Фомина		улица Ивана Фомина		bus_stop			platform	node	"9892177320"
30.3466452	60.0498032	улица Ивана Фомина		улица Ивана Фомина		bus_stop			platform	node	"9892177322"
30.3322881	60.0581174	улица Шостаковича				bus_stop			platform	node	"9892177324"
30.3429605	60.0449522	улица Ивана Фомина		улица Ивана Фомина		bus_stop			platform	node	"9892177327"
30.3611904	60.0410794	"Поэтический Бульвар, угол улицы Руднева"				bus_stop			platform	node	"9892177330"
30.387885	60.0352481	"Учительская улица, 3"				bus_stop			platform	node	"9892177332"
